,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Reggie Wayne, Ind",GB,40.00,0,0,0,0,0,0,0,0,0,0,13,212,1,0,0,0
1,"Marques Colston, NO",SD,40.00,0,0,0,0,0,0,0,0,0,0,9,131,3,0,0,0
2,"Brandon Marshall, Chi",@Jax,32.00,0,0,0,0,0,0,0,0,0,0,12,144,1,0,0,0
3,"Percy Harvin, Min",Ten,30.00,0,0,0,0,0,0,2,8,1,0,8,108,1,0,0,0
4,"Wes Welker, NE",Den,29.00,0,0,0,0,0,0,0,0,0,0,13,104,1,0,0,0
5,"Victor Cruz, NYG",Cle,28.00,0,0,0,0,0,0,0,0,0,0,5,50,3,0,0,0
6,"Demaryius Thomas, Den",@NE,26.00,0,0,0,0,0,0,0,0,0,0,9,180,0,0,1,0
7,"Devery Henderson, NO",SD,26.00,0,0,0,0,0,0,0,0,0,0,8,123,1,0,0,0
8,"Julio Jones, Atl",@Was,25.00,0,0,0,0,0,0,1,1,0,0,10,94,1,0,0,0
9,"Michael Crabtree, SF",Buf,23.00,0,0,0,0,0,0,0,0,0,0,6,113,1,0,0,0
10,"Josh Gordon, Cle",@NYG,22.00,0,0,0,0,0,0,0,0,0,0,2,82,2,0,0,0
11,"Robert Meachem, SD",@NO,21.00,0,0,0,0,0,0,0,0,0,0,3,67,2,0,0,0
12,"A.J. Green, Cin",Mia,21.00,0,0,0,0,0,0,0,0,0,0,9,65,1,0,0,0
13,"James Jones, GB",@Ind,20.00,0,0,0,0,0,0,0,0,0,0,4,46,2,0,0,0
14,"Randall Cobb, GB",@Ind,18.00,0,0,0,0,0,0,0,0,0,0,4,82,1,0,0,0
15,"Jordan Norwood, Cle",@NYG,17.00,0,0,0,0,0,0,1,1,0,0,9,81,0,0,0,0
16,"Larry Fitzgerald, Ari",@Stl,17.00,0,0,0,0,0,0,0,0,0,0,8,92,0,0,0,0
17,"Santana Moss, Was",Atl,16.00,0,0,0,0,0,0,0,0,0,0,2,80,1,0,0,0
18,"Kendall Wright, Ten",@Min,15.00,0,0,0,0,0,0,0,0,0,0,9,66,0,0,0,0
19,"Malcom Floyd, SD",@NO,15.00,0,0,0,0,0,0,0,0,0,0,5,108,0,0,0,0
20,"Antonio Brown, Pit",Phi,15.00,0,0,0,0,0,0,0,0,0,0,7,86,0,0,0,0
21,"Rueben Randle, NYG",Cle,14.00,0,0,0,0,0,0,0,0,0,0,6,82,0,0,0,0
22,"Jeremy Kerley, NYJ",Hou,14.00,0,0,0,0,0,0,0,0,0,0,5,94,0,0,0,0
23,"Kyle Williams, SF",Buf,13.00,0,0,0,0,0,0,1,6,0,0,2,50,1,0,0,0
24,"Jeff Cumberland, NYJ",Hou,13.00,0,0,0,0,0,0,0,0,0,0,2,51,1,0,0,0
25,"Golden Tate, Sea",@Car,12.00,0,0,0,0,0,0,1,-1,0,0,3,31,1,0,0,0
26,"Mario Manningham, SF",Buf,12.00,0,0,0,0,0,0,0,0,0,0,4,26,1,0,0,0
