,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Ahmad Bradshaw, NYG",Buf,32.00,0,0,0,0,0,0,26,104,3,0,2,26,0,0,0,0
1,"Fred Jackson, Buf",@NYG,27.00,0,0,0,0,0,0,16,121,1,0,5,47,0,0,0,0
2,"Michael Turner, Atl",Car,26.00,0,0,0,0,0,0,27,139,2,0,1,8,0,0,0,0
3,"Frank Gore, SF",@Det,22.00,0,0,0,0,0,0,15,141,1,0,2,5,0,0,0,0
4,"Ray Rice, Bal",Hou,21.00,0,0,0,0,0,0,23,101,0,0,5,60,0,0,0,0
5,"LeSean McCoy, Phi",@Was,21.00,0,0,0,0,0,0,28,126,1,0,2,13,0,0,0,0
6,"Rashard Mendenhall, Pit",Jax,20.00,0,0,0,0,0,0,23,146,1,0,0,0,0,0,0,0
7,"Matt Forte, Chi",Min,17.00,0,0,0,0,0,0,17,87,0,0,6,36,0,0,0,0
8,"Darren McFadden, Oak",Cle,16.00,0,0,0,0,0,0,20,91,1,0,1,2,0,0,0,0
9,"Jahvid Best, Det",SF,16.00,0,0,0,0,0,0,12,37,0,0,6,73,0,0,0,0
10,"Jonathan Stewart, Car",@Atl,15.00,0,0,0,0,0,0,7,48,1,0,3,24,0,0,0,0
11,"Steven Jackson, Stl",@GB,15.00,0,0,0,0,0,0,18,96,0,0,4,29,0,0,0,0
12,"Arian Foster, Hou",@Bal,15.00,0,0,0,0,0,0,15,49,0,0,6,52,0,0,0,0
13,"Earnest Graham, TB",NO,14.00,0,0,0,0,0,0,17,109,0,0,2,22,0,0,0,0
14,"Darren Sproles, NO",@TB,13.00,0,0,0,0,0,0,1,16,0,0,8,46,0,0,0,0
15,"Donald Brown, Ind",@Cin,12.00,0,0,0,0,0,0,5,35,1,0,2,16,0,0,0,0
16,"Cedric Benson, Cin",Ind,12.00,0,0,0,0,0,0,16,57,1,0,1,5,0,0,0,0
17,"Maurice Jones-Drew, Jax",@Pit,11.00,0,0,0,0,0,0,22,96,0,0,2,8,0,0,0,0
18,"Adrian Peterson, Min",@Chi,10.00,0,0,0,0,0,0,12,39,1,0,1,0,0,0,0,0
19,"Ovie Mughelli, Atl",Car,10.00,0,0,0,0,0,0,1,0,0,0,2,20,1,0,0,0
20,"Marion Barber, Chi",Min,10.00,0,0,0,0,0,0,11,32,1,0,1,3,0,0,0,0
21,"Mark Ingram, NO",@TB,9.00,0,0,0,0,0,0,9,22,1,0,1,6,0,0,0,0
22,"Reggie Bush, Mia",@NYJ,9.00,0,0,0,0,0,0,10,71,0,0,2,7,0,0,0,0
23,"C.J. Spiller, Buf",@NYG,8.00,0,0,0,0,0,0,0,0,0,0,5,39,0,0,0,0
24,"Shonn Greene, NYJ",Mia,8.00,0,0,0,0,0,0,21,74,0,0,1,3,0,0,0,0
25,"LaDainian Tomlinson, NYJ",Mia,7.00,0,0,0,0,0,0,7,25,0,0,3,21,0,0,0,0
26,"James Starks, GB",Stl,7.00,0,0,0,0,0,0,13,49,0,0,2,17,0,0,0,0
27,"BenJarvus Green-Ellis, NE",Dal,7.00,0,0,0,0,0,0,14,58,0,0,1,11,0,0,0,0
28,"Ricky Williams, Bal",Hou,6.00,0,0,0,0,0,0,2,8,1,0,0,0,0,0,0,0
29,"Daniel Thomas, Mia",@NYJ,6.00,0,0,0,0,0,0,15,47,0,0,1,12,0,0,0,0
30,"Montario Hardesty, Cle",@Oak,6.00,0,0,0,0,0,0,11,35,0,0,2,18,0,0,0,0
31,"Ryan Grant, GB",Stl,6.00,0,0,0,0,0,0,9,25,0,0,2,27,0,0,0,0
32,"DeAngelo Williams, Car",@Atl,5.00,0,0,0,0,0,0,12,44,0,0,1,2,0,0,0,0
33,"Carnell Williams, Stl",@GB,5.00,0,0,0,0,0,0,3,17,0,0,3,17,0,0,0,0
34,"Brian Leonard, Cin",Ind,5.00,0,0,0,0,0,0,2,9,0,0,2,38,0,0,0,0
35,"Danny Woodhead, NE",Dal,4.00,0,0,0,0,0,0,4,7,0,0,2,22,0,0,0,0
36,"Ben Tate, Hou",@Bal,4.00,0,0,0,0,0,0,9,41,0,0,0,0,0,0,0,0
37,"DeMarco Murray, Dal",@NE,4.00,0,0,0,0,0,0,11,34,0,0,1,7,0,0,0,0
38,"Joe McKnight, NYJ",Mia,4.00,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
39,"Felix Jones, Dal",@NE,4.00,0,0,0,0,0,0,7,12,0,0,2,19,0,0,0,0
40,"Tashard Choice, Dal",@NE,4.00,0,0,0,0,0,0,5,14,0,0,3,16,0,0,1,0
41,"Delone Carter, Ind",@Cin,4.00,0,0,0,0,0,0,14,45,0,0,0,0,0,0,0,0
42,"Bernard Scott, Cin",Ind,3.00,0,0,0,0,0,0,11,29,0,0,1,5,0,0,0,0
43,"Isaac Redman, Pit",Jax,3.00,0,0,0,0,0,0,4,22,0,0,1,2,0,0,0,0
44,"Maurice Morris, Det",SF,3.00,0,0,0,0,0,0,5,20,0,0,1,8,0,0,0,0
45,"Kendall Hunter, SF",@Det,3.00,0,0,0,0,0,0,8,33,0,0,0,0,0,0,0,0
46,"Roy Helu, Was",Phi,3.00,0,0,0,0,0,0,2,6,0,0,2,11,0,0,0,0
47,"Michael Bush, Oak",Cle,3.00,0,0,0,0,0,0,10,28,0,0,1,9,0,0,0,0
