,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Andrew Luck, Ind",Det,43.00,47,31,385,4,0,1,3,21,0,0,0,0,0,0,0,0
1,"Drew Brees, NO",Oak,39.00,42,28,423,4,0,0,2,5,0,0,0,0,0,0,1,0
2,"Jameis Winston, TB",@Atl,33.00,32,23,281,4,1,0,4,3,0,0,0,0,0,0,0,0
3,"Matthew Stafford, Det",@Ind,31.00,39,31,340,3,0,0,2,5,0,0,0,0,0,0,0,0
4,"Alex Smith, KC",SD,31.00,48,34,363,2,1,0,4,15,1,0,0,0,0,0,0,0
5,"Matt Ryan, Atl",TB,28.00,39,27,334,2,0,1,3,10,0,0,0,0,0,0,0,0
6,"Ben Roethlisberger, Pit",@Was,28.00,37,27,300,3,1,0,1,-2,0,0,0,0,0,0,0,0
7,"Aaron Rodgers, GB",@Jax,26.00,34,20,199,2,0,0,4,16,1,0,0,0,0,0,0,0
8,"Eli Manning, NYG",@Dal,24.00,28,19,207,3,1,0,0,0,0,0,0,0,0,0,0,0
9,"Carson Wentz, Phi",Cle,23.00,37,22,278,2,0,0,2,1,0,0,0,0,0,0,0,0
10,"Derek Carr, Oak",@NO,23.00,38,24,319,1,0,2,2,16,0,0,0,0,0,0,0,0
11,"Carson Palmer, Ari",NE,22.00,37,24,271,2,0,0,2,1,0,0,0,0,0,0,0,0
12,"Cam Newton, Car",@Den,22.00,33,18,194,1,1,0,11,54,1,0,0,0,0,0,0,0
13,"Brock Osweiler, Hou",Chi,20.00,35,22,231,2,1,0,4,14,0,0,0,0,0,0,0,0
14,"Marcus Mariota, Ten",Min,20.00,41,25,271,2,1,0,4,19,0,0,0,0,0,0,1,0
15,"Ryan Fitzpatrick, NYJ",Cin,18.00,35,19,189,2,1,0,4,15,0,0,0,0,0,0,0,0
16,"Andy Dalton, Cin",@NYJ,18.00,30,23,366,1,1,0,3,7,0,0,0,0,0,0,0,0
17,"Jimmy Garoppolo, NE",@Ari,17.00,33,24,264,1,0,0,4,12,0,0,1,3,0,0,1,0
18,"Blaine Gabbert, SF",LA,17.00,35,22,170,1,0,0,9,43,0,0,1,-16,0,0,0,0
19,"Blake Bortles, Jax",GB,16.00,39,24,320,1,1,0,2,2,0,0,0,0,0,0,0,0
20,"Philip Rivers, SD",@KC,15.00,36,25,243,1,0,0,2,9,0,0,0,0,0,0,0,0
21,"Joe Flacco, Bal",Buf,15.00,33,22,258,1,0,0,4,-3,0,0,0,0,0,0,1,0
22,"Russell Wilson, Sea",Mia,14.00,43,27,258,1,1,0,4,16,0,0,0,0,0,0,1,0
23,"Ryan Tannehill, Mia",@Sea,14.00,29,16,186,0,0,0,5,17,1,0,0,0,0,0,0,0
24,"Jay Cutler, Chi",@Hou,13.00,29,16,216,1,1,0,2,12,0,0,0,0,0,0,0,0
25,"Trevor Siemian, Den",Car,11.00,26,18,178,1,2,0,5,20,0,0,0,0,0,0,0,0
26,"Dak Prescott, Dal",NYG,10.00,45,25,227,0,0,0,2,12,0,0,0,0,0,0,0,0
27,"Shaun Hill, Min",@Ten,9.00,33,18,236,0,0,0,2,8,0,0,0,0,0,0,0,0
28,"Kirk Cousins, Was",Pit,9.00,43,30,329,0,2,0,1,8,0,0,0,0,0,0,0,0
29,"Robert Griffin III, Cle",@Phi,8.00,26,12,190,0,1,0,5,37,0,0,0,0,0,0,0,0
30,"Tyrod Taylor, Buf",@Bal,5.00,22,15,111,0,0,0,5,11,0,0,0,0,0,0,0,0
31,"Case Keenum, LA",@SF,2.00,35,17,130,0,2,0,3,10,0,0,0,0,0,0,0,0
