,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Aaron Hernandez, NE",Dal,19.00,0,0,0,0,0,0,0,0,0,0,8,68,1,0,1,0
1,"Jimmy Graham, NO",@TB,19.00,0,0,0,0,0,0,0,0,0,0,7,124,0,0,0,0
2,"Brandon Pettigrew, Det",SF,18.00,0,0,0,0,0,0,0,0,0,0,8,42,1,0,0,0
3,"Dallas Clark, Ind",@Cin,16.00,0,0,0,0,0,0,0,0,0,0,6,53,1,0,1,0
4,"Fred Davis, Was",Phi,15.00,0,0,0,0,0,0,0,0,0,0,6,95,0,0,0,0
5,"Jason Witten, Dal",@NE,14.00,0,0,0,0,0,0,0,0,0,0,4,48,1,0,0,0
6,"Rob Gronkowski, NE",Dal,14.00,0,0,0,0,0,0,0,0,0,0,7,74,0,0,0,0
7,"Brent Celek, Phi",@Was,14.00,0,0,0,0,0,0,0,0,0,0,4,42,1,0,0,0
8,"Jake Ballard, NYG",Buf,13.00,0,0,0,0,0,0,0,0,0,0,5,81,0,0,0,0
9,"Lance Kendricks, Stl",@GB,11.00,0,0,0,0,0,0,0,0,0,0,4,71,0,0,0,0
10,"Jeremy Shockey, Car",@Atl,10.00,0,0,0,0,0,0,0,0,0,0,4,60,0,0,0,0
11,"Kevin Boss, Oak",Cle,10.00,0,0,0,0,0,0,0,0,0,0,1,35,1,0,0,0
12,"Kellen Winslow, TB",NO,9.00,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0
13,"Delanie Walker, SF",@Det,9.00,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,0
14,"Alex Smith, Cle",@Oak,9.00,0,0,0,0,0,0,0,0,0,0,2,14,1,0,0,0
15,"Visanthe Shiancoe, Min",@Chi,9.00,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0
16,"Greg Olsen, Car",@Atl,9.00,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0
17,"Dustin Keller, NYJ",Mia,7.00,0,0,0,0,0,0,0,0,0,0,2,51,0,0,0,0
18,"Benjamin Watson, Cle",@Oak,6.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0
19,"Heath Miller, Pit",Jax,6.00,0,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0
20,"Jermaine Gresham, Cin",Ind,6.00,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0
21,"Tony Gonzalez, Atl",Car,5.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
22,"Kyle Rudolph, Min",@Chi,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
23,"Evan Moore, Cle",@Oak,4.00,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0
24,"Marcedes Lewis, Jax",@Pit,4.00,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
25,"Ed Dickson, Bal",Hou,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
26,"Kellen Davis, Chi",Min,4.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
27,"Bear Pascoe, NYG",Buf,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
28,"Jermichael Finley, GB",Stl,3.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
29,"Owen Daniels, Hou",@Bal,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
30,"Martellus Bennett, Dal",@NE,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
31,"Dennis Pitta, Bal",Hou,2.00,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0
32,"Anthony Fasano, Mia",@NYJ,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
33,"Vernon Davis, SF",@Det,2.00,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
34,"Jacob Tamme, Ind",@Cin,1.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
35,"Zack Pianalto, TB",NO,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
36,"John Phillips, Dal",@NE,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
37,"Michael Palmer, Atl",Car,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
38,"Brandon Myers, Oak",Cle,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
39,"Donald Lee, Cin",Ind,1.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
40,"Jim Kleinsasser, Min",@Chi,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
41,"Reggie Kelly, Atl",Car,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
42,"Will Heller, Det",SF,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
43,"Chris Cooley, Was",Phi,1.00,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
44,"Jed Collins, NO",@TB,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
45,"Scott Chandler, Buf",@NYG,1.00,0,0,0,0,0,0,0,0,0,0,1,-3,0,0,0,0
