,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Devonta Freeman, Atl",@Dal,42.00,0,0,0,0,0,0,30,141,3,0,5,52,0,0,0,0
1,"Jamaal Charles, KC",@GB,30.00,0,0,0,0,0,0,11,49,3,0,5,33,0,0,0,0
2,"Joseph Randle, Dal",Atl,29.00,0,0,0,0,0,0,14,87,3,0,2,18,0,0,0,0
3,"Chris Johnson, Ari",SF,28.00,0,0,0,0,0,0,22,110,2,0,1,40,0,0,0,0
4,"LeGarrette Blount, NE",Jax,27.00,0,0,0,0,0,0,18,78,3,0,1,14,0,0,0,0
5,"Le'Veon Bell, Pit",@Stl,26.00,0,0,0,0,0,0,19,62,1,0,7,70,0,0,0,0
6,"Adrian Peterson, Min",SD,24.00,0,0,0,0,0,0,20,126,2,0,0,0,0,0,0,0
7,"Chris Thompson, Was",@NYG,21.00,0,0,0,0,0,0,2,29,0,0,8,57,1,0,0,0
8,"Latavius Murray, Oak",@Cle,21.00,0,0,0,0,0,0,26,139,1,0,1,10,0,0,0,0
9,"Frank Gore, Ind",@Ten,21.00,0,0,0,0,0,0,14,86,2,0,1,8,0,0,0,0
10,"Mark Ingram, NO",@Car,20.00,0,0,0,0,0,0,14,50,1,0,5,49,0,0,0,0
11,"Lance Dunbar, Dal",Atl,20.00,0,0,0,0,0,0,1,5,0,0,10,100,0,0,0,0
12,"Ryan Mathews, Phi",@NYJ,19.00,0,0,0,0,0,0,24,108,0,0,2,20,1,0,1,0
13,"Alfred Blue, Hou",TB,19.00,0,0,0,0,0,0,31,139,1,0,0,0,0,0,0,0
14,"Karlos Williams, Buf",@Mia,17.00,0,0,0,0,0,0,12,110,1,0,0,0,0,0,0,0
15,"Dion Lewis, NE",Jax,17.00,0,0,0,0,0,0,8,37,1,0,5,30,0,0,0,0
16,"Theo Riddick, Det",Den,14.00,0,0,0,0,0,0,0,0,0,0,8,66,0,0,0,0
17,"Bilal Powell, NYJ",Phi,14.00,0,0,0,0,0,0,10,31,0,0,7,44,0,0,0,0
18,"Charles Sims, TB",@Hou,13.00,0,0,0,0,0,0,6,11,0,0,2,41,1,0,0,0
19,"Darren Sproles, Phi",@NYJ,12.00,0,0,0,0,0,0,11,17,1,0,4,19,0,0,0,0
20,"Antonio Andrews, Ten",Ind,12.00,0,0,0,0,0,0,12,49,1,0,1,12,0,0,0,0
21,"Eddie Lacy, GB",KC,11.00,0,0,0,0,0,0,10,46,0,0,3,41,0,0,0,0
22,"Ameer Abdullah, Det",Den,11.00,0,0,0,0,0,0,8,23,0,0,2,19,1,0,0,0
23,"Thomas Rawls, Sea",Chi,10.00,0,0,0,0,0,0,16,104,0,0,0,0,0,0,0,0
24,"Giovani Bernard, Cin",@Bal,10.00,0,0,0,0,0,0,13,49,0,0,3,34,0,0,0,0
25,"Khiry Robinson, NO",@Car,9.00,0,0,0,0,0,0,7,12,1,0,2,8,0,0,0,0
26,"Darren McFadden, Dal",Atl,9.00,0,0,0,0,0,0,6,35,1,0,0,0,0,0,0,0
27,"LeSean McCoy, Buf",@Mia,9.00,0,0,0,0,0,0,11,16,0,0,1,10,1,0,0,0
28,"Duke Johnson, Cle",Oak,9.00,0,0,0,0,0,0,4,3,0,0,6,32,0,0,0,0
29,"Andre Williams, NYG",Was,8.00,0,0,0,0,0,0,14,29,1,0,0,0,0,0,0,0
30,"Lamar Miller, Mia",Buf,8.00,0,0,0,0,0,0,7,38,0,0,3,27,0,0,0,0
31,"Rashad Jennings, NYG",Was,8.00,0,0,0,0,0,0,11,32,0,0,3,25,0,0,0,0
32,"Ronnie Hillman, Den",@Det,8.00,0,0,0,0,0,0,7,13,1,0,1,3,0,0,0,0
33,"Danny Woodhead, SD",@Min,7.00,0,0,0,0,0,0,5,11,0,0,3,32,0,0,0,0
34,"Carlos Hyde, SF",@Ari,7.00,0,0,0,0,0,0,15,51,0,0,1,10,0,0,0,0
35,"Matt Forte, Chi",@Sea,7.00,0,0,0,0,0,0,20,74,0,0,0,0,0,0,0,0
36,"Joique Bell, Det",Den,7.00,0,0,0,0,0,0,10,6,1,0,1,-2,0,0,0,0
37,"James White, NE",Jax,6.00,0,0,0,0,0,0,2,8,0,0,4,26,0,0,0,0
38,"Mike Tolbert, Car",NO,6.00,0,0,0,0,0,0,5,16,0,0,3,28,0,0,0,0
39,"Bishop Sankey, Ten",Ind,6.00,0,0,0,0,0,0,5,10,0,0,2,31,0,0,0,0
40,"Zach Line, Min",SD,6.00,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
41,"David Johnson, Ari",SF,6.00,0,0,0,0,0,0,7,25,0,0,3,16,0,0,0,0
42,"Jonathan Grimes, Hou",TB,6.00,0,0,0,0,0,0,6,19,0,0,4,19,0,0,0,0
43,"Jalston Fowler, Ten",Ind,6.00,0,0,0,0,0,0,4,9,1,0,0,0,0,0,0,0
44,"Justin Forsett, Bal",Cin,6.00,0,0,0,0,0,0,10,13,0,0,4,16,0,0,0,0
45,"T.J. Yeldon, Jax",@NE,5.00,0,0,0,0,0,0,11,33,0,0,2,9,0,0,0,0
46,"Jonathan Stewart, Car",NO,5.00,0,0,0,0,0,0,14,52,0,0,0,0,0,0,0,0
47,"James Starks, GB",KC,5.00,0,0,0,0,0,0,17,32,0,0,1,19,0,0,0,0
