,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Peyton Hillis, Cle",Car,43.00,1,0,0,0,0,0,26,131,3,0,6,63,0,0,0,0
1,"Arian Foster, Hou",Ten,30.00,0,0,0,0,0,0,30,143,0,0,9,75,0,0,0,0
2,"Mike Goodson, Car",@Cle,27.00,0,0,0,0,0,0,14,55,1,0,8,81,0,0,0,0
3,"Fred Jackson, Buf",Pit,26.00,0,0,0,0,0,0,12,59,0,0,5,104,1,0,0,0
4,"Maurice Morris, Det",NE,24.00,0,0,0,0,0,0,9,55,2,0,5,20,0,0,0,0
5,"Jamaal Charles, KC",@Sea,24.00,0,0,0,0,0,0,22,173,1,0,2,3,0,0,1,0
6,"Knowshon Moreno, Den",Stl,22.00,0,0,0,0,0,0,12,56,1,0,6,62,0,0,1,0
7,"Rashard Mendenhall, Pit",@Buf,20.00,0,0,0,0,0,0,36,151,1,0,0,0,0,0,1,0
8,"Brian Westbrook, SF",@Ari,19.00,0,0,0,0,0,0,23,136,1,0,0,0,0,0,0,0
9,"Mike Tolbert, SD",@Ind,19.00,0,0,0,0,0,0,26,103,1,0,2,15,0,0,0,0
10,"Ray Rice, Bal",TB,19.00,0,0,0,0,0,0,19,82,0,0,7,47,0,0,0,0
11,"LeSean McCoy, Phi",@Chi,19.00,0,0,0,0,0,0,10,53,0,0,8,67,0,0,0,0
12,"Michael Turner, Atl",GB,18.00,0,0,0,0,0,0,23,110,1,0,1,4,0,0,0,0
13,"Felix Jones, Dal",NO,17.00,0,0,0,0,0,0,13,44,0,0,7,69,0,0,0,0
14,"BenJarvus Green-Ellis, NE",@Det,17.00,0,0,0,0,0,0,12,59,2,0,0,0,0,0,0,0
15,"Ricky Williams, Mia",@Oak,16.00,0,0,0,0,0,0,20,95,1,0,1,3,0,0,0,0
16,"Maurice Jones-Drew, Jax",@NYG,15.00,0,0,0,0,0,0,21,113,0,0,4,9,0,0,0,0
17,"Chris Ivory, NO",@Dal,15.00,0,0,0,0,0,0,7,38,2,0,0,0,0,0,0,0
18,"Toby Gerhart, Min",@Was,15.00,0,0,0,0,0,0,22,76,1,0,2,5,0,0,0,0
19,"Matt Forte, Chi",Phi,15.00,0,0,0,0,0,0,14,117,0,0,2,22,0,0,0,0
20,"Adrian Peterson, Min",@Was,13.00,0,0,0,0,0,0,6,36,1,0,1,34,0,0,0,0
21,"Darren McFadden, Oak",Mia,13.00,0,0,0,0,0,0,8,2,0,0,7,63,0,0,0,0
22,"Ahmad Bradshaw, NYG",Jax,13.00,0,0,0,0,0,0,9,49,0,1,4,34,0,0,0,0
23,"Anthony Dixon, SF",@Ari,12.00,0,0,0,0,0,0,14,54,1,0,1,-5,0,0,0,0
24,"Rashad Jennings, Jax",@NYG,11.00,0,0,0,0,0,0,7,53,1,0,0,0,0,0,0,0
25,"Patrick Cobbs, Mia",@Oak,11.00,0,0,0,0,0,0,0,0,0,0,2,32,1,0,0,0
26,"Donald Brown, Ind",SD,11.00,0,0,0,0,0,0,11,24,0,0,5,47,0,0,0,0
27,"Carnell Williams, TB",@Bal,10.00,0,0,0,0,0,0,4,19,0,0,5,41,0,0,0,0
28,"Thomas Jones, KC",@Sea,10.00,0,0,0,0,0,0,20,68,0,0,3,14,0,0,0,0
29,"Jonathan Stewart, Car",@Cle,9.00,0,0,0,0,0,0,12,98,0,0,0,0,0,0,0,0
30,"Julius Jones, NO",@Dal,9.00,0,0,0,0,0,0,10,45,0,0,3,21,0,0,0,0
31,"Shonn Greene, NYJ",Cin,9.00,0,0,0,0,0,0,18,70,0,0,1,11,0,0,0,0
32,"Aaron Brown, Det",NE,9.00,0,0,0,0,0,0,13,36,0,0,4,29,0,0,0,0
33,"Marion Barber, Dal",NO,9.00,0,0,0,0,0,0,10,19,1,0,2,8,0,0,0,0
34,"Mewelde Moore, Pit",@Buf,8.00,0,0,0,0,0,0,3,12,0,0,4,33,0,0,0,0
35,"Brandon Jacobs, NYG",Jax,8.00,0,0,0,0,0,0,14,87,0,0,0,0,0,0,0,0
36,"Steven Jackson, Stl",@Den,8.00,0,0,0,0,0,0,29,72,0,0,1,-6,0,0,0,0
37,"Ronnie Brown, Mia",@Oak,8.00,0,0,0,0,0,0,24,85,0,0,0,0,0,0,0,0
38,"LaDainian Tomlinson, NYJ",Cin,7.00,0,0,0,0,0,0,13,49,0,0,2,14,0,0,0,0
39,"Darren Sproles, SD",@Ind,7.00,0,0,0,0,0,0,4,17,0,0,4,24,0,0,0,0
40,"Jason Snelling, Atl",GB,7.00,0,0,0,0,0,0,4,7,0,0,4,32,0,0,0,0
41,"Jacob Hester, SD",@Ind,7.00,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0
42,"Danny Woodhead, NE",@Det,6.00,0,0,0,0,0,0,8,32,0,0,2,13,0,0,0,0
43,"Keiland Williams, Was",Min,6.00,0,0,0,0,0,0,3,5,0,0,4,21,0,0,0,0
44,"Beanie Wells, Ari",SF,6.00,0,0,0,0,0,0,5,13,0,0,1,43,0,0,0,0
45,"Brandon Jackson, GB",@Atl,6.00,0,0,0,0,0,0,10,26,0,0,3,10,0,0,0,0
46,"Kenneth Darby, Stl",@Den,6.00,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0
47,"Tashard Choice, Dal",NO,6.00,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
