,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Benjamin Watson, NO",Atl,28.00,0,0,0,0,0,0,0,0,0,0,10,127,1,0,0,0
1,"Greg Olsen, Car",@Sea,26.00,0,0,0,0,0,0,0,0,0,0,7,131,1,0,0,0
2,"Jimmy Graham, Sea",Car,22.00,0,0,0,0,0,0,0,0,0,0,8,140,0,0,0,0
3,"Julius Thomas, Jax",Hou,20.00,0,0,0,0,0,0,0,0,0,0,7,78,1,0,0,0
4,"Antonio Gates, SD",@GB,18.00,0,0,0,0,0,0,0,0,0,0,9,95,0,0,0,0
5,"Gary Barnidge, Cle",Den,18.00,0,0,0,0,0,0,0,0,0,0,3,39,2,0,0,0
6,"Delanie Walker, Ten",Mia,17.00,0,0,0,0,0,0,0,0,0,0,8,97,0,0,0,0
7,"Charles Clay, Buf",Cin,15.00,0,0,0,0,0,0,0,0,0,0,9,62,0,0,0,0
8,"Rob Gronkowski, NE",@Ind,14.00,0,0,0,0,0,0,0,0,0,0,3,50,1,0,0,0
9,"Dion Sims, Mia",@Ten,13.00,0,0,0,0,0,0,0,0,0,0,4,33,1,0,0,0
10,"Travis Kelce, KC",@Min,13.00,0,0,0,0,0,0,0,0,0,0,5,88,0,0,0,0
11,"Tyler Eifert, Cin",@Buf,13.00,0,0,0,0,0,0,0,0,0,0,4,30,1,0,0,0
12,"Ladarius Green, SD",@GB,12.00,0,0,0,0,0,0,0,0,0,0,3,35,1,0,0,0
13,"Jordan Cameron, Mia",@Ten,12.00,0,0,0,0,0,0,0,0,0,0,3,30,1,0,0,0
14,"Martellus Bennett, Chi",@Det,11.00,0,0,0,0,0,0,0,0,0,0,6,59,0,0,0,0
15,"Chris Gragg, Buf",Cin,10.00,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0
16,"Kyle Rudolph, Min",KC,8.00,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0
17,"Zach Ertz, Phi",NYG,8.00,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0
18,"Maxx Williams, Bal",@SF,6.00,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0
19,"Jacob Tamme, Atl",@NO,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
20,"Josh Hill, NO",Atl,6.00,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
21,"Crockett Gillmore, Bal",@SF,6.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
22,"Richard Rodgers, GB",SD,5.00,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
23,"Coby Fleener, Ind",NE,5.00,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
24,"Larry Donnell, NYG",@Phi,5.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
25,"Ed Dickson, Car",@Sea,5.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
26,"Scott Chandler, NE",@Ind,5.00,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0
27,"Dwayne Allen, Ind",NE,5.00,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
28,"Will Tye, NYG",@Phi,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
29,"James O'Shaughnessy, KC",@Min,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
30,"Owen Daniels, Den",@Cle,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
31,"Levine Toilolo, Atl",@NO,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
32,"Justin Perillo, GB",SD,3.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
33,"Demetrius Harris, KC",@Min,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
34,"Luke Willson, Sea",Car,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
35,"Troy Niklas, Ari",@Pit,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
36,"Vance McDonald, SF",Bal,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
37,"Ryan Hewitt, Cin",@Buf,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
38,"Anthony Fasano, Ten",Mia,2.00,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
39,"Rhett Ellison, Min",KC,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
40,"Jack Doyle, Ind",NE,2.00,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0
41,"Heath Miller, Pit",Ari,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
42,"Marcedes Lewis, Jax",Hou,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
43,"Malcolm Johnson, Cle",Den,1.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,"C.J. Fiedorowicz, Hou",@Jax,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
45,"Darren Fells, Ari",@Pit,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
