,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Hakeem Nicks, NYG",@Hou,37.00,0,0,0,0,0,0,0,0,0,0,12,130,2,0,0,0
1,"Malcom Floyd, SD",@Oak,35.00,0,0,0,0,0,0,0,0,0,0,8,213,1,0,0,0
2,"Miles Austin, Dal",Ten,31.00,0,0,0,0,0,0,1,4,0,0,9,166,1,0,0,0
3,"Brandon Lloyd, Den",@Bal,30.00,0,0,0,0,0,0,0,0,0,0,5,135,2,0,0,0
4,"Percy Harvin, Min",@NYJ,26.00,0,0,0,0,0,0,0,0,0,0,5,97,2,0,0,0
5,"Michael Crabtree, SF",Phi,25.00,0,0,0,0,0,0,0,0,0,0,9,105,1,0,0,0
6,"Terrell Owens, Cin",TB,23.00,0,0,0,0,0,0,0,0,0,0,7,102,1,0,0,0
7,"Mike Williams, TB",@Cin,21.00,0,0,0,0,0,0,0,0,0,0,7,99,1,0,1,0
8,"Roddy White, Atl",@Cle,21.00,0,0,0,0,0,0,0,0,0,0,5,101,1,0,0,0
9,"Stevie Johnson, Buf",Jax,21.00,0,0,0,0,0,0,0,0,0,0,5,46,2,0,0,0
10,"Roy Williams, Dal",Ten,20.00,0,0,0,0,0,0,0,0,0,0,6,87,1,0,0,0
11,"Steve Smith, NYG",@Hou,20.00,0,0,0,0,0,0,0,0,0,0,6,89,1,0,0,0
12,"Danny Amendola, Stl",@Det,20.00,0,0,0,0,0,0,0,0,0,0,12,95,0,0,1,0
13,"Lee Evans, Buf",Jax,19.00,0,0,0,0,0,0,0,0,0,0,5,87,1,0,0,0
14,"Santana Moss, Was",GB,18.00,0,0,0,0,0,0,0,0,0,0,7,118,0,0,0,0
15,"Randy Moss, Min",@NYJ,18.00,0,0,0,0,0,0,0,0,0,0,4,81,1,0,0,0
16,"Kenny Britt, Ten",@Dal,18.00,0,0,0,0,0,0,0,0,0,0,4,86,1,0,0,0
17,"Jabar Gaffney, Den",@Bal,17.00,0,0,0,0,0,0,0,0,0,0,9,87,0,0,0,0
18,"Anthony Armstrong, Was",GB,17.00,0,0,0,0,0,0,0,0,0,0,3,84,1,0,0,0
19,"Larry Fitzgerald, Ari",NO,16.00,0,0,0,0,0,0,0,0,0,0,7,93,0,0,0,0
20,"Marques Colston, NO",@Ari,16.00,0,0,0,0,0,0,0,0,0,0,7,97,0,0,0,0
21,"Robert Meachem, NO",@Ari,15.00,0,0,0,0,0,0,0,0,0,0,4,57,1,0,0,0
22,"Jeremy Maclin, Phi",@SF,15.00,0,0,0,0,0,0,0,0,0,0,6,95,0,0,0,0
23,"Calvin Johnson, Det",Stl,15.00,0,0,0,0,0,0,0,0,0,0,4,54,1,0,0,0
24,"Nate Burleson, Det",Stl,15.00,0,0,0,0,0,0,0,0,0,0,4,56,1,0,0,0
25,"Mike Sims-Walker, Jax",@Buf,14.00,0,0,0,0,0,0,0,0,0,0,4,46,1,0,0,0
26,"Andre Johnson, Hou",NYG,14.00,0,0,0,0,0,0,0,0,0,0,5,95,0,0,0,0
27,"Reggie Wayne, Ind",KC,13.00,0,0,0,0,0,0,0,0,0,0,6,75,0,0,0,0
28,"Mike Thomas, Jax",@Buf,13.00,0,0,0,0,0,0,3,53,0,0,4,51,0,0,1,0
29,"Braylon Edwards, NYJ",Min,12.00,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0
30,"Pierre Garcon, Ind",KC,11.00,0,0,0,0,0,0,0,0,0,0,6,57,0,0,0,0
31,"Chansi Stuckey, Cle",Atl,10.00,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0
32,"Mohamed Massaquoi, Cle",Atl,10.00,0,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0
33,"James Jones, GB",@Was,10.00,0,0,0,0,0,0,0,0,0,0,4,65,0,0,0,0
34,"Devery Henderson, NO",@Ari,10.00,0,0,0,0,0,0,0,0,0,0,4,61,0,0,0,0
35,"Nate Washington, Ten",@Dal,9.00,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,0
36,"Roscoe Parrish, Buf",Jax,9.00,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0
37,"Donald Driver, GB",@Was,9.00,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0
38,"Jerricho Cotchery, NYJ",Min,9.00,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,0
39,"Austin Collie, Ind",KC,9.00,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,0
40,"Louis Murphy, Oak",SD,8.00,0,0,0,0,0,0,0,0,0,0,2,61,0,0,0,0
41,"Eddie Royal, Den",@Bal,7.00,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0
42,"Jordy Nelson, GB",@Was,7.00,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
43,"Derrick Mason, Bal",Den,7.00,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0
44,"Santonio Holmes, NYJ",Min,7.00,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0
45,"Andre Caldwell, Cin",TB,7.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
46,"Sammie Stroughter, TB",@Cin,6.00,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0
47,"David Gettis, Car",Chi,6.00,0,0,0,0,0,0,1,-6,0,0,3,32,0,0,0,0
48,"Dominique Zeigler, SF",Phi,5.00,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
49,"Damian Williams, Ten",@Dal,5.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
50,"Micheal Spurlock, TB",@Cin,5.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,1,0
51,"David Nelson, Buf",Jax,5.00,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
52,"Josh Morgan, SF",Phi,5.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
53,"Chad Johnson, Cin",TB,5.00,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
54,"Brandon Gibson, Stl",@Det,5.00,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
55,"Joey Galloway, Was",GB,5.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
56,"Dez Bryant, Dal",Ten,5.00,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
57,"Dwayne Bowe, KC",@Ind,5.00,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
58,"Kevin Walter, Hou",NYG,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
59,"Andre Roberts, Ari",NO,4.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
60,"Greg Lewis, Min",@NYJ,4.00,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0
61,"Greg Jennings, GB",@Was,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
62,"DeSean Jackson, Phi",@SF,4.00,0,0,0,0,0,0,1,8,0,0,2,24,0,0,0,0
63,"T.J. Houshmandzadeh, Bal",Den,4.00,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
