,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Alex Smith, KC",@Oak,41.00,20,17,287,5,0,0,4,17,0,0,0,0,0,0,1,0
1,"Nick Foles, Phi",@Min,39.00,48,30,428,3,1,1,5,41,0,0,0,0,0,0,0,0
2,"Ryan Fitzpatrick, Ten",Ari,38.00,58,36,402,4,2,0,3,22,0,0,0,0,0,0,0,0
3,"Matt Flynn, GB",@Dal,33.00,39,26,299,4,1,0,3,-3,0,0,0,0,0,0,0,0
4,"Matt Cassel, Min",Phi,32.00,35,26,382,2,1,0,3,19,1,0,0,0,0,0,0,0
5,"Ryan Tannehill, Mia",NE,30.00,37,25,312,3,0,0,1,-1,0,0,0,0,0,0,0,0
6,"Kirk Cousins, Was",@Atl,28.00,45,29,381,3,2,0,0,0,0,0,0,0,0,0,1,0
7,"E.J. Manuel, Buf",@Jax,25.00,24,17,193,2,1,0,10,37,1,0,0,0,0,0,1,0
8,"Jay Cutler, Chi",@Cle,25.00,31,22,265,3,2,0,3,11,0,0,0,0,0,0,0,0
9,"Colin Kaepernick, SF",@TB,24.00,29,19,203,2,0,0,4,42,0,0,0,0,0,0,0,0
10,"Tom Brady, NE",@Mia,24.00,55,34,364,2,1,0,0,0,0,0,0,0,0,0,0,0
11,"Andy Dalton, Cin",@Pit,23.00,44,25,230,2,0,0,4,20,0,0,0,0,0,0,0,0
12,"Tony Romo, Dal",GB,22.00,48,29,358,2,2,0,0,0,0,0,0,0,0,0,0,0
13,"Drew Brees, NO",@Stl,22.00,56,39,393,1,2,0,2,8,1,0,0,0,0,0,1,0
14,"Peyton Manning, Den",SD,21.00,41,27,289,2,1,0,0,0,0,0,0,0,0,0,0,0
15,"Andrew Luck, Ind",Hou,19.00,32,19,180,2,1,0,5,29,0,0,0,0,0,0,0,0
16,"Chad Henne, Jax",Buf,19.00,36,21,237,2,2,0,4,22,0,0,0,0,0,0,0,0
17,"Philip Rivers, SD",@Den,18.00,20,12,166,2,0,0,3,9,0,0,0,0,0,0,0,0
18,"Kellen Clemens, Stl",NO,18.00,20,14,158,2,0,0,3,5,0,0,0,0,0,0,0,0
19,"Russell Wilson, Sea",@NYG,17.00,27,18,206,1,1,0,8,50,0,0,0,0,0,0,0,0
20,"Cam Newton, Car",NYJ,17.00,24,16,273,1,0,0,7,12,0,0,0,0,0,0,0,0
21,"Mike Glennon, TB",SF,17.00,34,18,179,2,1,0,0,0,0,0,0,0,0,0,0,0
22,"Carson Palmer, Ari",@Ten,15.00,30,20,231,1,0,0,2,-1,0,0,0,0,0,0,0,0
23,"Geno Smith, NYJ",@Car,14.00,28,15,167,1,1,0,6,44,0,0,0,0,0,0,0,0
24,"Matt McGloin, Oak",KC,14.00,35,18,297,2,4,0,1,0,0,0,0,0,0,0,1,0
25,"Jason Campbell, Cle",Chi,13.00,39,23,273,1,2,0,1,17,0,0,0,0,0,0,0,0
26,"Matt Ryan, Atl",Was,11.00,38,29,210,1,1,0,1,-1,0,0,0,0,0,0,1,0
27,"Ben Roethlisberger, Pit",Cin,11.00,25,20,191,1,1,0,0,0,0,0,0,0,0,0,0,0
28,"Matthew Stafford, Det",Bal,9.00,34,18,235,1,3,0,2,9,0,0,0,0,0,0,0,0
29,"Joe Flacco, Bal",@Det,9.00,38,20,222,0,0,0,2,13,0,0,0,0,0,0,0,0
30,"Case Keenum, Hou",@Ind,2.00,34,18,168,0,2,0,1,2,0,0,0,0,0,0,0,0
31,"Curtis Painter, NYG",Sea,1.00,4,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"Chase Daniel, KC",@Oak,1.00,5,3,31,0,0,0,1,-1,0,0,0,0,0,0,0,0
33,"Colt McCoy, SF",@TB,0.00,0,0,0,0,0,0,3,-3,0,0,0,0,0,0,0,0
34,"Tarvaris Jackson, Sea",@NYG,0.00,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"Terrelle Pryor, Oak",KC,-1.00,5,1,12,0,1,0,3,19,0,0,0,0,0,0,0,0
36,"Eli Manning, NYG",Sea,-4.00,31,18,156,0,5,0,0,0,0,0,0,0,0,0,0,0
