,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Marques Colston, NO",@TB,24.00,0,0,0,0,0,0,0,0,0,0,7,118,1,0,0,0
1,"Anquan Boldin, Bal",Hou,21.00,0,0,0,0,0,0,0,0,0,0,8,132,0,0,0,0
2,"Jordy Nelson, GB",Stl,18.00,0,0,0,0,0,0,0,0,0,0,2,104,1,0,0,0
3,"Calvin Johnson, Det",SF,18.00,0,0,0,0,0,0,0,0,0,0,7,113,0,0,0,0
4,"Jacoby Jones, Hou",@Bal,17.00,0,0,0,0,0,0,0,0,0,0,4,76,1,0,0,0
5,"Arrelious Benn, TB",NO,17.00,0,0,0,0,0,0,1,-5,0,0,3,83,1,0,0,0
6,"Wes Welker, NE",Dal,16.00,0,0,0,0,0,0,0,0,0,0,6,45,1,0,0,0
7,"Jerome Simpson, Cin",Ind,16.00,0,0,0,0,0,0,0,0,0,0,6,101,0,0,0,0
8,"Brandon Marshall, Mia",@NYJ,16.00,0,0,0,0,0,0,0,0,0,0,6,109,0,0,0,0
9,"A.J. Green, Cin",Ind,16.00,0,0,0,0,0,0,0,0,0,0,5,51,1,0,0,0
10,"Michael Crabtree, SF",@Det,16.00,0,0,0,0,0,0,0,0,0,0,9,77,0,0,0,0
11,"Mike Wallace, Pit",Jax,15.00,0,0,0,0,0,0,0,0,0,0,2,76,1,0,0,0
12,"Greg Salas, Stl",@GB,15.00,0,0,0,0,0,0,0,0,0,0,8,77,0,0,0,0
13,"Jeremy Maclin, Phi",@Was,15.00,0,0,0,0,0,0,0,0,0,0,5,101,0,0,0,0
14,"Santonio Holmes, NYJ",Mia,15.00,0,0,0,0,0,0,0,0,0,0,3,63,1,0,0,0
15,"Danario Alexander, Stl",@GB,15.00,0,0,0,0,0,0,0,0,0,0,6,91,0,0,0,0
16,"Stevie Johnson, Buf",@NYG,14.00,0,0,0,0,0,0,0,0,0,0,5,39,1,0,0,0
17,"Greg Jennings, GB",Stl,14.00,0,0,0,0,0,0,0,0,0,0,6,82,0,0,0,0
18,"Darrius Heyward-Bey, Oak",Cle,14.00,0,0,0,0,0,0,0,0,0,0,6,82,0,0,0,0
19,"Percy Harvin, Min",@Chi,14.00,0,0,0,0,0,0,1,5,0,0,7,78,0,0,0,0
20,"Miles Austin, Dal",@NE,14.00,0,0,0,0,0,0,0,0,0,0,7,74,0,0,0,0
21,"Naaman Roosevelt, Buf",@NYG,13.00,0,0,0,0,0,0,0,0,0,0,1,60,1,0,0,0
22,"Hakeem Nicks, NYG",Buf,13.00,0,0,0,0,0,0,0,0,0,0,4,96,0,0,0,0
23,"Greg Little, Cle",@Oak,13.00,0,0,0,0,0,0,0,0,0,0,6,72,0,0,0,0
24,"Nate Burleson, Det",SF,13.00,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,0
25,"Mohamed Massaquoi, Cle",@Oak,12.00,0,0,0,0,0,0,0,0,0,0,3,30,1,0,0,0
26,"Pierre Garcon, Ind",@Cin,12.00,0,0,0,0,0,0,0,0,0,0,8,52,0,0,1,0
27,"Mike Williams, TB",NO,11.00,0,0,0,0,0,0,0,0,0,0,6,59,0,0,0,0
28,"Kevin Walter, Hou",@Bal,11.00,0,0,0,0,0,0,0,0,0,0,6,52,0,0,0,0
29,"Torrey Smith, Bal",Hou,11.00,0,0,0,0,0,0,0,0,0,0,3,84,0,0,0,0
30,"Steve Smith, Car",@Atl,11.00,0,0,0,0,0,0,0,0,0,0,5,66,0,0,0,0
31,"Preston Parker, TB",NO,11.00,0,0,0,0,0,0,1,-3,0,0,2,32,1,0,0,0
32,"Donald Driver, GB",Stl,11.00,0,0,0,0,0,0,0,0,0,0,3,25,1,0,0,0
33,"Dez Bryant, Dal",@NE,11.00,0,0,0,0,0,0,0,0,0,0,4,78,0,0,0,0
34,"Reggie Wayne, Ind",@Cin,10.00,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0
35,"David Nelson, Buf",@NYG,10.00,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0
36,"Mario Manningham, NYG",Buf,10.00,0,0,0,0,0,0,0,0,0,0,5,56,0,0,0,0
37,"James Jones, GB",Stl,10.00,0,0,0,0,0,0,0,0,0,0,1,35,1,0,0,0
38,"Jason Hill, Jax",@Pit,10.00,0,0,0,0,0,0,0,0,0,0,2,29,1,0,0,0
39,"Bernard Berrian, Min",@Chi,10.00,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0
40,"Deion Branch, NE",Dal,9.00,0,0,0,0,0,0,0,0,0,0,3,69,0,0,0,0
41,"Roy Williams, Chi",Min,8.00,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0
42,"Dane Sanzenbacher, Chi",Min,8.00,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0
43,"Michael Jenkins, Min",@Chi,8.00,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0,0
44,"Brandon Gibson, Stl",@GB,8.00,0,0,0,0,0,0,1,5,0,0,4,43,0,0,0,0
45,"Hines Ward, Pit",Jax,7.00,0,0,0,0,0,0,0,0,0,0,3,47,0,0,0,0
46,"Mike Thomas, Jax",@Pit,7.00,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0
47,"DeSean Jackson, Phi",@Was,7.00,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0
48,"Jabar Gaffney, Was",Phi,7.00,0,0,0,0,0,0,0,0,0,0,2,55,0,0,0,0
49,"Jacoby Ford, Oak",Cle,7.00,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0
50,"Harry Douglas, Atl",Car,7.00,0,0,0,0,0,0,0,0,0,0,2,57,0,0,0,0
51,"Andre Caldwell, Cin",Ind,7.00,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0
52,"Donte' Stallworth, Was",Phi,6.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
53,"Laurent Robinson, Dal",@NE,6.00,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0
54,"Lance Moore, NO",@TB,6.00,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,0
55,"Johnny Knox, Chi",Min,6.00,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0
56,"Ted Ginn Jr., SF",@Det,6.00,0,0,0,0,0,0,2,21,0,0,2,24,0,0,0,0
57,"Dezmon Briscoe, TB",NO,6.00,0,0,0,0,0,0,0,0,0,0,2,49,0,0,0,0
58,"Legedu Naanee, Car",@Atl,5.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
59,"Santana Moss, Was",Phi,5.00,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0
60,"Derrick Mason, Hou",@Bal,5.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
61,"Brian Hartline, Mia",@NYJ,5.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
62,"Joshua Cribbs, Cle",@Oak,5.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
63,"Jason Avant, Phi",@Was,5.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
64,"Roddy White, Atl",Car,4.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
65,"Emmanuel Sanders, Pit",Jax,4.00,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0
66,"Terrence Austin, Was",Phi,4.00,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0
67,"Robert Meachem, NO",@TB,3.00,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0
68,"Jeremy Kerley, NYJ",Mia,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
69,"Victor Cruz, NYG",Buf,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
70,"Greg Camarillo, Min",@Chi,3.00,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0
71,"Davone Bess, Mia",@NYJ,3.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,1,0
72,"Titus Young, Det",SF,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
73,"Brad Smith, Buf",@NYG,2.00,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0
74,"Kevin Ogletree, Dal",@NE,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
75,"Brandon LaFell, Car",@Atl,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
76,"Devery Henderson, NO",@TB,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
77,"Plaxico Burress, NYJ",Mia,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
78,"Antonio Brown, Pit",Jax,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
79,"Steve Smith, Phi",@Was,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
80,"Denarius Moore, Oak",Cle,1.00,0,0,0,0,0,0,1,-3,0,0,1,9,0,0,0,0
81,"Andrew Hawkins, Cin",Ind,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
82,"Jarett Dillard, Jax",@Pit,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
83,"Austin Collie, Ind",@Cin,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
84,"Randall Cobb, GB",Stl,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
85,"David Ausberry, Oak",Cle,1.00,0,0,0,0,0,0,1,-2,0,0,1,4,0,0,0,0
86,"Matt Slater, NE",Dal,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
