,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Coby Fleener, Ind",NE,21.00,0,0,0,0,0,0,0,0,0,0,7,144,0,0,0,0
1,"Rob Gronkowski, NE",@Ind,17.00,0,0,0,0,0,0,0,0,0,0,4,71,1,0,0,0
2,"Jermaine Gresham, Cin",@NO,15.00,0,0,0,0,0,0,0,0,0,0,2,13,2,0,0,0
3,"Larry Donnell, NYG",SF,14.00,0,0,0,0,0,0,0,0,0,0,3,54,1,0,0,0
4,"Heath Miller, Pit",@Ten,12.00,0,0,0,0,0,0,0,0,0,0,5,71,0,0,0,0
5,"Chase Coffman, Ten",Pit,12.00,0,0,0,0,0,0,0,0,0,0,3,32,1,0,0,0
6,"Greg Olsen, Car",Atl,11.00,0,0,0,0,0,0,0,0,0,0,5,61,0,0,0,0
7,"Garrett Graham, Hou",@Cle,11.00,0,0,0,0,0,0,0,0,0,0,2,34,1,0,0,0
8,"Zach Ertz, Phi",@GB,9.00,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0
9,"Luke Willson, Sea",@KC,8.00,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0
10,"Charles Clay, Mia",Buf,8.00,0,0,0,0,0,0,0,0,0,0,5,31,0,0,0,0
11,"Jacob Tamme, Den",@Stl,7.00,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0
12,"Mychal Rivera, Oak",@SD,7.00,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0
13,"Tony Moeaki, Sea",@KC,7.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
14,"Rhett Ellison, Min",@Chi,7.00,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0
15,"Antonio Gates, SD",Oak,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
16,"Eric Ebron, Det",@Ari,6.00,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0
17,"Jim Dray, Cle",Hou,6.00,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,0
18,"John Carlson, Ari",Det,6.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
19,"Martellus Bennett, Chi",Min,6.00,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0
20,"Andrew Quarless, GB",Phi,5.00,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0
21,"Travis Kelce, KC",Sea,5.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,1,0
22,"Jimmy Graham, NO",Cin,5.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
23,"Levine Toilolo, Atl",@Car,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
24,"Jordan Reed, Was",TB,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
25,"Ed Dickson, Car",Atl,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
26,"Jared Cook, Stl",Den,4.00,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
27,"Dion Sims, Mia",Buf,3.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
28,"Brandon Myers, TB",@Was,3.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
29,"Rob Housler, Ari",Det,3.00,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0
30,"Julius Thomas, Den",@Stl,2.00,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
31,"Richard Rodgers, GB",Phi,2.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
32,"Lance Kendricks, Stl",Den,2.00,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0
33,"Ladarius Green, SD",Oak,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
34,"Brent Celek, Phi",@GB,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
35,"Gary Barnidge, Cle",Hou,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
36,"Phillip Supernaw, KC",Sea,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
37,"Austin Seferian-Jenkins, TB",@Was,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
38,"Dante Rosario, Chi",Min,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
39,"Troy Niklas, Ari",Det,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
40,"Brian Leonhardt, Oak",@SD,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
41,"David Johnson, SD",Oak,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
42,"Cooper Helfet, Sea",@KC,1.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
43,"Chris Gragg, Buf",@Mia,1.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
44,"Chase Ford, Min",@Chi,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
45,"Vernon Davis, SF",@NYG,1.00,0,0,0,0,0,0,1,4,0,0,1,7,0,0,0,0
46,"Jed Collins, Det",@Ari,0.00,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
