,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Peyton Hillis, Cle",NE,35.00,0,0,0,0,0,0,29,184,2,0,3,36,0,0,1,0
1,"Arian Foster, Hou",SD,35.00,0,0,0,0,0,0,27,127,2,0,4,70,0,0,0,0
2,"Adrian Peterson, Min",Ari,30.00,0,0,0,0,0,0,15,81,1,0,4,63,1,0,0,0
3,"Ray Rice, Bal",Mia,24.00,0,0,0,0,0,0,22,83,0,0,7,97,0,0,0,0
4,"Ahmad Bradshaw, NYG",@Sea,24.00,0,0,0,0,0,0,19,57,2,0,4,35,0,0,0,0
5,"Michael Turner, Atl",TB,22.00,0,0,0,0,0,0,24,107,2,0,0,0,0,0,0,0
6,"Brandon Jackson, GB",Dal,22.00,0,0,0,0,0,0,13,42,1,0,4,26,1,0,0,0
7,"Rashard Mendenhall, Pit",@Cin,21.00,0,0,0,0,0,0,22,99,1,0,3,31,0,0,0,0
8,"Ronnie Brown, Mia",@Bal,20.00,0,0,0,0,0,0,9,59,1,0,5,40,0,0,0,0
9,"LaDainian Tomlinson, NYJ",@Det,15.00,0,0,0,0,0,0,15,55,0,0,6,47,0,0,0,0
10,"Willis McGahee, Bal",Mia,15.00,0,0,0,0,0,0,6,24,0,0,3,42,1,0,0,0
11,"Cedric Benson, Cin",Pit,15.00,0,0,0,0,0,0,18,54,1,0,2,20,0,0,0,0
12,"Jamaal Charles, KC",@Oak,14.00,0,0,0,0,0,0,10,53,0,0,5,47,0,0,0,0
13,"Darren McFadden, Oak",KC,13.00,1,0,0,0,0,0,17,89,0,0,4,25,0,0,1,0
14,"Javarris James, Ind",@Phi,13.00,0,0,0,0,0,0,4,12,2,0,0,0,0,0,0,0
15,"Fred Jackson, Buf",Chi,13.00,0,0,0,0,0,0,8,16,1,0,5,20,0,0,1,0
16,"Jahvid Best, Det",NYJ,13.00,0,0,0,0,0,0,16,48,0,0,5,40,0,0,0,0
17,"LeSean McCoy, Phi",Ind,12.00,0,0,0,0,0,0,16,95,0,0,3,8,0,0,0,0
18,"Donald Brown, Ind",@Phi,12.00,0,0,0,0,0,0,15,50,0,0,3,47,0,0,0,0
