,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Heath Miller, Pit",@Oak,26.00,0,0,0,0,0,0,0,0,0,0,8,60,2,0,0,0
1,"Tony Gonzalez, Atl",@SD,24.00,0,0,0,0,0,0,0,0,0,0,9,91,1,0,0,0
2,"Kyle Rudolph, Min",SF,20.00,0,0,0,0,0,0,0,0,0,0,5,36,2,0,0,0
3,"Martellus Bennett, NYG",@Car,19.00,0,0,0,0,0,0,0,0,0,0,6,73,1,0,0,0
4,"Jermaine Gresham, Cin",@Was,17.00,0,0,0,0,0,0,0,0,0,0,5,64,1,0,0,0
5,"Jared Cook, Ten",Det,17.00,0,0,0,0,0,0,0,0,0,0,4,77,1,0,0,0
6,"Dennis Pitta, Bal",NE,16.00,0,0,0,0,0,0,0,0,0,0,5,50,1,0,0,0
7,"Greg Olsen, Car",NYG,16.00,0,0,0,0,0,0,0,0,0,0,7,98,0,0,0,0
8,"Vernon Davis, SF",@Min,16.00,0,0,0,0,0,0,0,0,0,0,5,53,1,0,0,0
9,"Fred Davis, Was",Cin,16.00,0,0,0,0,0,0,0,0,0,0,7,90,0,0,0,0
10,"Brandon Pettigrew, Det",@Ten,13.00,0,0,0,0,0,0,0,0,0,0,8,61,0,0,1,0
11,"Craig Stevens, Ten",Det,11.00,0,0,0,0,0,0,0,0,0,0,5,63,0,0,0,0
12,"Jimmy Graham, NO",KC,11.00,0,0,0,0,0,0,0,0,0,0,4,16,1,0,0,0
13,"Joel Dreessen, Den",Hou,11.00,0,0,0,0,0,0,0,0,0,0,2,36,1,0,0,0
14,"Owen Daniels, Hou",@Den,11.00,0,0,0,0,0,0,0,0,0,0,3,26,1,0,0,0
15,"Jermichael Finley, GB",@Sea,10.00,0,0,0,0,0,0,0,0,0,0,4,60,0,0,0,0
16,"Brandon Myers, Oak",Pit,9.00,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0
17,"Anthony Fasano, Mia",NYJ,9.00,0,0,0,0,0,0,0,0,0,0,5,47,0,0,0,0
18,"Jordan Cameron, Cle",Buf,9.00,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0
19,"Dwayne Allen, Ind",Jax,8.00,0,0,0,0,0,0,0,0,0,0,5,35,0,0,0,0
20,"Luke Stocker, TB",@Dal,7.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
21,"Richard Gordon, Oak",Pit,7.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
22,"Jed Collins, NO",KC,7.00,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0
23,"Jacob Tamme, Den",Hou,6.00,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
24,"Benjamin Watson, Cle",Buf,5.00,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0
25,"Garrett Graham, Hou",@Den,5.00,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0
26,"Antonio Gates, SD",Atl,5.00,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
27,"Brent Celek, Phi",@Ari,5.00,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0
28,"Lance Kendricks, Stl",@Chi,4.00,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
29,"Rob Gronkowski, NE",@Bal,4.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
30,"Kellen Davis, Chi",Stl,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
31,"Scott Chandler, Buf",@Cle,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
32,"James Casey, Hou",@Den,4.00,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0
33,"Konrad Reuland, NYJ",@Mia,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
34,"Tony Moeaki, KC",@NO,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
35,"Zach Miller, Sea",GB,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
