,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Doug Martin, TB",@Min,35.00,0,0,0,0,0,0,29,135,1,0,3,79,1,0,0,0
1,"Willis McGahee, Den",NO,22.00,0,0,0,0,0,0,23,122,1,0,2,33,0,0,1,0
2,"LeSean McCoy, Phi",Atl,21.00,0,0,0,0,0,0,16,45,1,0,3,22,1,0,0,0
3,"Trent Richardson, Cle",SD,20.00,0,0,0,0,0,0,24,122,1,0,1,12,0,0,0,0
4,"Matt Forte, Chi",Car,20.00,0,0,0,0,0,0,15,70,1,0,5,24,0,0,0,0
5,"Darren Sproles, NO",@Den,18.00,0,0,0,0,0,0,4,-1,0,0,7,56,1,0,0,0
6,"Stevan Ridley, NE",@Stl,18.00,0,0,0,0,0,0,15,127,1,0,0,0,0,0,0,0
7,"Adrian Peterson, Min",TB,18.00,0,0,0,0,0,0,15,123,1,0,1,4,0,0,1,0
8,"Dexter McCluster, KC",Oak,18.00,0,0,0,0,0,0,2,15,0,0,6,54,1,0,0,0
9,"Darren McFadden, Oak",@KC,17.00,0,0,0,0,0,0,29,114,0,0,4,23,0,0,0,0
10,"Marshawn Lynch, Sea",@Det,17.00,0,0,0,0,0,0,12,105,1,0,1,1,0,0,0,0
11,"Ronnie Brown, SD",@Cle,16.00,0,0,0,0,0,0,4,17,0,0,7,85,0,0,0,0
12,"Rashad Jennings, Jax",@GB,15.00,0,0,0,0,0,0,17,59,0,0,6,56,0,0,1,0
13,"Jacquizz Rodgers, Atl",@Phi,13.00,0,0,0,0,0,0,8,60,0,0,5,20,0,0,0,0
14,"Vick Ballard, Ind",@Ten,13.00,0,0,0,0,0,0,12,55,0,0,1,16,1,0,0,0
15,"Chris Johnson, Ten",Ind,12.00,0,0,0,0,0,0,21,99,0,0,2,18,0,0,0,0
16,"Daniel Thomas, Mia",@NYJ,11.00,0,0,0,0,0,0,15,42,1,0,1,3,0,0,0,0
17,"Jonathan Stewart, Car",@Chi,11.00,0,0,0,0,0,0,17,42,0,0,4,38,0,0,0,0
18,"Shonn Greene, NYJ",Mia,11.00,0,0,0,0,0,0,15,77,0,0,2,29,0,0,0,0
19,"Alexander Green, GB",Jax,11.00,0,0,0,0,0,0,22,54,0,0,4,28,0,0,0,0
20,"Jonathan Dwyer, Pit",Was,11.00,0,0,0,0,0,0,17,107,0,0,1,8,0,0,0,0
21,"Danny Woodhead, NE",@Stl,10.00,0,0,0,0,0,0,2,3,0,0,5,56,0,0,0,0
22,"Shane Vereen, NE",@Stl,10.00,0,0,0,0,0,0,7,22,1,0,1,17,0,0,0,0
23,"Jason Snelling, Atl",@Phi,10.00,0,0,0,0,0,0,1,1,0,0,3,16,1,0,0,0
24,"Ryan Mathews, SD",@Cle,10.00,0,0,0,0,0,0,24,95,0,0,2,9,0,0,1,0
25,"Daryl Richardson, Stl",NE,9.00,0,0,0,0,0,0,7,53,0,0,4,-3,0,0,0,0
26,"Ronnie Hillman, Den",NO,9.00,0,0,0,0,0,0,14,86,0,0,1,-4,0,0,0,0
27,"Joique Bell, Det",Sea,9.00,0,0,0,0,0,0,7,25,0,0,4,33,0,0,0,0
28,"Will Johnson, Pit",Was,8.00,0,0,0,0,0,0,0,0,0,0,2,8,1,0,0,0
29,"Donald Brown, Ind",@Ten,8.00,0,0,0,0,0,0,14,80,0,0,0,0,0,0,0,0
30,"Andre Brown, NYG",@Dal,8.00,0,0,0,0,0,0,3,21,1,0,0,0,0,0,0,0
31,"Mikel Leshoure, Det",Sea,7.00,0,0,0,0,0,0,10,46,0,0,3,9,0,0,0,0
32,"Frank Gore, SF",@Ari,7.00,0,0,0,0,0,0,16,55,0,0,1,11,0,0,0,0
33,"Michael Turner, Atl",@Phi,6.00,0,0,0,0,0,0,24,58,0,0,1,6,0,0,0,0
34,"Pierre Thomas, NO",@Den,6.00,0,0,0,0,0,0,8,43,0,0,2,6,0,0,0,0
35,"LaRod Stephens-Howling, Ari",SF,6.00,0,0,0,0,0,0,8,6,0,0,3,32,0,0,0,0
36,"Felix Jones, Dal",NYG,6.00,0,0,0,0,0,0,13,19,1,0,0,0,0,0,1,0
37,"Steven Jackson, Stl",NE,6.00,0,0,0,0,0,0,8,26,0,0,2,22,0,0,0,0
38,"Delone Carter, Ind",@Ten,6.00,0,0,0,0,0,0,2,8,1,0,0,0,0,0,0,0
39,"Ahmad Bradshaw, NYG",@Dal,6.00,0,0,0,0,0,0,22,78,0,0,0,0,0,0,1,0
40,"Robert Turbin, Sea",@Det,5.00,0,0,0,0,0,0,4,14,0,0,2,28,0,0,0,0
41,"Alfred Morris, Was",@Pit,5.00,0,0,0,0,0,0,13,59,0,0,0,0,0,0,0,0
42,"Kendall Hunter, SF",@Ari,5.00,0,0,0,0,0,0,10,43,0,0,1,6,0,0,0,0
43,"Reggie Bush, Mia",@NYJ,5.00,0,0,0,0,0,0,14,59,0,0,1,6,0,0,1,0
44,"Toby Gerhart, Min",TB,4.00,0,0,0,0,0,0,1,6,0,0,2,20,0,0,0,0
45,"DeAngelo Williams, Car",@Chi,3.00,0,0,0,0,0,0,11,33,0,0,0,0,0,0,0,0
46,"Leon Washington, Sea",@Det,3.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
47,"Anthony Sherman, Ari",SF,3.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
48,"Chris Rainey, Pit",Was,3.00,0,0,0,0,0,0,4,26,0,0,1,-5,0,0,0,0
49,"Isaiah Pead, Stl",NE,3.00,0,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0
50,"Peyton Hillis, KC",Oak,3.00,0,0,0,0,0,0,4,23,0,0,1,5,0,0,0,0
51,"Jamaal Charles, KC",Oak,3.00,0,0,0,0,0,0,5,4,0,0,3,6,0,0,0,0
52,"Mike Tolbert, Car",@Chi,2.00,0,0,0,0,0,0,3,7,0,0,1,15,0,0,0,0
53,"Phillip Tanner, Dal",NYG,2.00,0,0,0,0,0,0,2,0,0,0,1,13,0,0,0,0
54,"Jalen Parmele, Jax",@GB,2.00,0,0,0,0,0,0,2,3,0,0,1,16,0,0,0,0
55,"Mewelde Moore, Ind",@Ten,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
56,"Mike Goodson, Oak",@KC,2.00,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0
57,"Darrel Young, Was",@Pit,1.00,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
58,"D.J. Ware, TB",@Min,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
59,"James Starks, GB",Jax,1.00,0,0,0,0,0,0,1,8,0,0,1,9,0,0,0,0
60,"Kevin Smith, Det",Sea,1.00,0,0,0,0,0,0,1,1,0,0,1,7,0,0,0,0
61,"Michael Robinson, Sea",@Det,1.00,0,0,0,0,0,0,1,2,0,0,1,6,0,0,0,0
62,"Chris Ogbonnaya, Cle",SD,1.00,0,0,0,0,0,0,1,4,0,0,1,9,0,0,0,0
63,"Quinn Johnson, Ten",Ind,1.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
64,"Lex Hilliard, NYJ",Mia,1.00,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0
65,"Jonathan Grimes, NYJ",Mia,1.00,0,0,0,0,0,0,1,5,0,0,1,4,0,0,0,0
66,"Shaun Draughn, KC",Oak,1.00,0,0,0,0,0,0,2,7,0,0,1,7,0,0,0,0
67,"LeGarrette Blount, TB",@Min,1.00,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0
68,"Baron Batch, Pit",Was,1.00,0,0,0,0,0,0,4,1,0,0,1,8,0,0,0,0
69,"Lance Ball, Den",NO,1.00,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
70,"David Wilson, NYG",@Dal,0.00,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
71,"Le'Ron McClain, SD",@Cle,0.00,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
72,"Mark Ingram, NO",@Den,0.00,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0
73,"Jamie Harper, Ten",Ind,0.00,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
74,"Montario Hardesty, Cle",SD,0.00,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
75,"Michael Bush, Chi",Car,0.00,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
76,"Bryce Brown, Phi",Atl,0.00,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
77,"Jackie Battle, SD",@Cle,0.00,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0
