,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Peyton Manning, Ind",@Hou,35.00,57,40,433,3,0,0,0,0,0,0,0,0,0,0,0,0
1,"Tom Brady, NE",Cin,28.00,35,25,258,3,0,0,0,0,0,0,0,0,0,0,0,0
2,"David Garrard, Jax",Den,25.00,21,16,170,3,0,0,7,10,0,0,0,0,0,0,0,0
3,"Jay Cutler, Chi",Det,25.00,35,23,372,2,1,0,5,22,0,0,0,0,0,0,1,0
4,"Michael Vick, Phi",GB,23.00,24,16,175,1,0,0,11,103,0,0,0,0,0,0,0,0
5,"Philip Rivers, SD",@KC,23.00,39,22,298,2,0,0,3,5,0,0,0,0,0,0,0,0
6,"Carson Palmer, Cin",@NE,23.00,50,34,345,2,1,0,4,9,0,0,0,0,0,0,0,0
7,"Eli Manning, NYG",Car,22.00,30,20,263,3,3,0,4,-2,0,0,0,0,0,0,0,0
8,"Matt Hasselbeck, Sea",SF,22.00,23,18,170,2,1,0,2,4,1,0,0,0,0,0,0,0
9,"Vince Young, Ten",Oak,20.00,17,13,154,2,0,0,7,30,0,0,0,0,0,0,1,0
10,"Josh Freeman, TB",Cle,20.00,28,17,182,2,1,0,2,34,0,0,0,0,0,0,0,0
11,"Tony Romo, Dal",@Was,17.00,47,31,282,1,0,0,0,0,0,0,0,0,0,0,0,0
12,"Kyle Orton, Den",@Jax,16.00,33,21,295,1,1,0,2,12,0,0,0,0,0,0,0,0
13,"Derek Anderson, Ari",@Stl,16.00,41,22,297,1,0,0,1,9,0,0,0,0,0,0,1,0
14,"Aaron Rodgers, GB",@Phi,15.00,31,19,188,2,2,0,5,9,0,0,0,0,0,0,0,0
15,"Drew Brees, NO",Min,15.00,36,27,237,1,0,0,4,-6,0,0,0,0,0,0,0,0
16,"Jason Campbell, Oak",@Ten,13.00,37,22,180,1,1,0,7,35,0,0,0,0,0,0,1,0
17,"Trent Edwards, Buf",Mia,12.00,34,18,139,1,0,0,2,12,0,0,0,0,0,0,0,0
18,"Jake Delhomme, Cle",@TB,11.00,37,20,227,1,2,0,1,1,0,0,0,0,0,0,0,0
19,"Brett Favre, Min",@NO,10.00,27,15,171,1,1,0,0,0,0,0,0,0,0,0,0,0
20,"Sam Bradford, Stl",Ari,10.00,55,32,253,1,3,0,0,0,0,0,0,0,0,0,0,0
21,"Matt Schaub, Hou",Ind,8.00,17,9,107,1,1,0,3,-3,0,0,0,0,0,0,0,0
22,"Matt Ryan, Atl",@Pit,8.00,44,27,252,0,1,0,2,4,0,0,0,0,0,0,0,0
23,"Matt Cassel, KC",SD,8.00,22,10,68,1,0,0,2,4,0,0,0,0,0,0,0,0
24,"Matt Moore, Car",@NYG,7.00,33,14,182,1,3,0,2,15,0,0,0,0,0,0,1,0
25,"Donovan McNabb, Was",Dal,7.00,32,15,171,0,0,0,1,17,0,0,0,0,0,0,0,0
26,"Chad Henne, Mia",@Buf,7.00,34,21,182,0,0,0,2,-1,0,0,0,0,0,0,0,0
27,"Dennis Dixon, Pit",Atl,7.00,26,18,236,0,1,0,2,4,0,0,0,0,0,0,0,0
28,"Joe Flacco, Bal",@NYJ,6.00,38,20,248,0,1,0,4,2,0,0,0,0,0,0,1,0
29,"Alex Smith, SF",@Sea,5.00,45,26,225,0,2,0,0,0,0,0,0,0,0,0,0,0
30,"Matthew Stafford, Det",@Chi,2.00,15,11,83,0,0,0,0,0,0,0,0,0,0,0,1,0
31,"Mark Sanchez, NYJ",Bal,2.00,21,10,74,0,0,0,2,5,0,0,0,0,0,0,0,0
32,"Seneca Wallace, Cle",@TB,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
33,"Tim Tebow, Den",@Jax,0.00,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
34,"Kevin Kolb, Phi",GB,0.00,10,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"Shaun Hill, Det",@Chi,0.00,19,9,88,0,1,0,3,-4,0,0,0,0,0,0,1,0
36,"Jimmy Clausen, Car",@NYG,0.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
