,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Matthew Stafford, Det",Car,39.00,36,28,335,5,2,0,4,2,0,0,0,0,0,0,0,0
1,"Tony Romo, Dal",@Was,29.00,37,23,292,3,0,0,2,-2,0,0,0,0,0,0,0,0
2,"Aaron Rodgers, GB",TB,29.00,34,23,299,3,1,0,5,28,0,0,0,0,0,0,0,0
3,"Rex Grossman, Was",Dal,28.00,38,25,292,2,1,0,3,10,1,0,0,0,0,0,0,0
4,"Jay Cutler, Chi",SD,28.00,31,18,286,2,1,0,5,10,1,0,0,0,0,0,0,0
5,"Cam Newton, Car",@Det,26.00,38,22,280,1,4,1,7,37,2,0,0,0,0,0,0,0
6,"Matt Moore, Mia",Buf,24.00,20,14,160,3,0,0,3,2,0,0,0,0,0,0,0,0
7,"Alex Smith, SF",Ari,21.00,38,20,267,2,1,0,7,17,0,0,0,0,0,0,0,0
8,"Christian Ponder, Min",Oak,21.00,33,19,211,2,3,0,5,71,0,0,0,0,0,0,0,0
9,"Josh Freeman, TB",@GB,21.00,38,28,342,2,2,0,1,5,0,0,0,0,0,0,0,0
10,"Tom Brady, NE",KC,21.00,27,15,234,2,0,0,2,10,0,0,0,0,0,0,1,0
11,"Joe Flacco, Bal",Cin,20.00,27,17,270,2,1,0,3,-2,0,0,0,0,0,0,0,0
12,"Philip Rivers, SD",@Chi,19.00,31,21,280,2,2,0,0,0,0,0,0,0,0,0,0,0
13,"Matt Ryan, Atl",Ten,18.00,32,22,316,1,0,0,6,3,0,0,0,0,0,0,0,0
14,"Carson Palmer, Oak",@Min,18.00,23,17,164,1,0,0,3,5,1,0,0,0,0,0,0,0
15,"Jake Locker, Ten",@Atl,18.00,19,9,140,2,0,0,1,11,0,0,0,0,0,0,0,0
16,"Andy Dalton, Cin",@Bal,17.00,45,24,373,1,3,0,4,32,0,0,0,0,0,0,0,0
17,"Vince Young, Phi",@NYG,16.00,36,23,258,2,3,0,6,5,0,0,0,0,0,0,0,0
18,"Tim Tebow, Den",NYJ,16.00,20,9,104,0,0,0,8,68,1,0,0,0,0,0,0,0
19,"Colt McCoy, Cle",Jax,13.00,24,17,199,1,1,0,5,27,0,0,0,0,0,0,0,0
20,"Eli Manning, NYG",Phi,13.00,35,18,264,1,1,0,0,0,0,0,0,0,0,0,1,0
21,"Blaine Gabbert, Jax",@Cle,9.00,41,22,210,0,0,0,2,10,0,0,0,0,0,0,0,0
22,"Sam Bradford, Stl",Sea,9.00,40,20,181,1,1,0,2,0,0,0,0,0,0,0,2,0
23,"Mark Sanchez, NYJ",@Den,8.00,40,24,252,0,1,0,1,0,0,0,0,0,0,0,0,0
24,"Tarvaris Jackson, Sea",@Stl,8.00,24,14,148,1,2,0,2,10,0,0,0,0,0,0,0,0
25,"Richard Bartel, Ari",@SF,8.00,16,8,64,1,0,0,1,9,0,0,0,0,0,0,0,0
26,"Ryan Fitzpatrick, Buf",@Mia,5.00,39,20,209,0,2,0,7,16,0,0,0,0,0,0,0,0
27,"Tyler Palko, KC",@NE,3.00,37,24,230,0,3,0,1,-6,0,0,0,0,0,0,0,0
28,"Matt Hasselbeck, Ten",@Atl,3.00,25,13,124,0,1,0,1,17,0,0,0,0,0,0,0,0
29,"Tyler Thigpen, Buf",@Mia,0.00,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"John Skelton, Ari",@SF,-3.00,19,6,99,0,3,0,0,0,0,0,0,0,0,0,0,0
