,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Darren McFadden, Oak",@Jax,41.00,0,0,0,0,0,0,16,123,2,0,3,86,1,0,0,0
1,"Michael Turner, Atl",@Car,31.00,0,0,0,0,0,0,28,112,3,0,1,12,0,0,0,0
2,"Chris Johnson, Ten",Ind,31.00,0,0,0,0,0,0,22,111,1,0,8,68,0,0,0,0
3,"Tim Hightower, Ari",Den,25.00,0,0,0,0,0,0,18,148,2,0,0,0,0,0,1,0
4,"Brian Westbrook, SF",Sea,22.00,0,0,0,0,0,0,9,23,0,0,6,87,1,0,0,0
5,"Knowshon Moreno, Den",@Ari,22.00,0,0,0,0,0,0,19,81,1,0,5,32,0,0,0,0
6,"Ahmad Bradshaw, NYG",@Min,22.00,0,0,0,0,0,0,11,103,1,0,5,12,0,0,0,0
7,"Ryan Torain, Was",TB,20.00,0,0,0,0,0,0,24,172,0,0,2,10,0,0,0,0
8,"Maurice Jones-Drew, Jax",Oak,20.00,0,0,0,0,0,0,23,101,1,0,3,19,0,0,0,0
9,"Ray Rice, Bal",@Hou,19.00,0,0,0,0,0,0,19,54,0,0,8,66,0,0,0,0
10,"Felix Jones, Dal",Phi,18.00,0,0,0,0,0,0,13,41,1,0,4,42,0,0,0,0
11,"LeSean McCoy, Phi",@Dal,17.00,0,0,0,0,0,0,16,149,0,0,3,4,0,0,0,0
12,"Brandon Jacobs, NYG",@Min,17.00,0,0,0,0,0,0,14,116,1,0,0,0,0,0,0,0
13,"Rashad Jennings, Jax",Oak,16.00,0,0,0,0,0,0,5,109,1,0,0,0,0,0,0,0
14,"Arian Foster, Hou",Bal,16.00,0,0,0,0,0,0,20,100,0,0,4,25,0,0,0,0
15,"Darren Sproles, SD",KC,15.00,0,0,0,0,0,0,6,53,0,0,5,51,0,0,0,0
16,"Steven Jackson, Stl",@NO,15.00,0,0,0,0,0,0,16,96,0,0,4,38,0,0,1,0
