,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"C.J. Spiller, Buf",@NYJ,25.00,0,0,0,0,0,0,14,169,1,0,2,25,0,0,1,0
1,"Kevin Smith, Det",Stl,24.00,0,0,0,0,0,0,13,62,1,0,4,29,1,0,0,0
2,"Darren McFadden, Oak",SD,24.00,0,0,0,0,0,0,15,32,0,0,13,86,0,0,0,0
3,"Ray Rice, Bal",Cin,23.00,0,0,0,0,0,0,10,68,2,0,3,25,0,0,0,0
4,"Stevan Ridley, NE",@Ten,22.00,0,0,0,0,0,0,21,125,1,0,2,27,0,0,0,0
5,"Adrian Peterson, Min",Jax,21.00,0,0,0,0,0,0,17,84,2,0,1,3,0,0,0,0
6,"Alfred Morris, Was",@NO,21.00,0,0,0,0,0,0,28,96,2,0,0,0,0,0,0,0
7,"Matt Forte, Chi",Ind,21.00,0,0,0,0,0,0,16,80,1,0,3,40,0,0,0,0
8,"Arian Foster, Hou",Mia,20.00,0,0,0,0,0,0,26,79,2,0,1,-4,0,0,0,0
9,"LeSean McCoy, Phi",@Cle,18.00,0,0,0,0,0,0,20,110,0,0,6,26,0,0,1,0
10,"Frank Gore, SF",@GB,18.00,0,0,0,0,0,0,16,112,1,0,1,1,0,0,0,0
11,"Darren Sproles, NO",Was,16.00,0,0,0,0,0,0,0,0,0,1,5,35,1,0,0,0
12,"BenJarvus Green-Ellis, Cin",@Bal,16.00,0,0,0,0,0,0,18,91,1,0,1,4,0,0,0,0
13,"Reggie Bush, Mia",@Hou,16.00,0,0,0,0,0,0,14,69,0,0,6,46,0,0,0,0
14,"Michael Bush, Chi",Ind,16.00,0,0,0,0,0,0,12,42,2,0,0,0,0,0,0,0
15,"Ahmad Bradshaw, NYG",Dal,16.00,0,0,0,0,0,0,17,78,1,0,2,15,0,0,0,0
16,"DeMarco Murray, Dal",@NYG,15.00,0,0,0,0,0,0,20,131,0,0,2,9,0,0,0,0
17,"Doug Martin, TB",Car,15.00,0,0,0,0,0,0,24,95,0,0,4,23,0,0,0,0
18,"Shonn Greene, NYJ",Buf,15.00,0,0,0,0,0,0,27,94,1,0,0,0,0,0,0,0
19,"Dexter McCluster, KC",Atl,14.00,0,0,0,0,0,0,0,0,0,0,6,82,0,0,0,0
20,"Steven Jackson, Stl",@Det,12.00,0,0,0,0,0,0,21,53,0,0,4,31,0,0,0,0
21,"Marshawn Lynch, Sea",@Ari,11.00,0,0,0,0,0,0,21,85,0,0,2,12,0,0,0,0
22,"Maurice Jones-Drew, Jax",@Min,11.00,0,0,0,0,0,0,19,77,0,0,3,18,0,0,0,0
23,"Shaun Draughn, KC",Atl,11.00,0,0,0,0,0,0,6,29,1,0,2,12,0,0,0,0
24,"Chris Johnson, Ten",NE,10.00,0,0,0,0,0,0,11,4,0,0,6,47,0,0,0,0
25,"Donald Brown, Ind",@Chi,10.00,0,0,0,0,0,0,9,48,1,0,0,0,0,0,0,0
26,"Jamaal Charles, KC",Atl,8.00,0,0,0,0,0,0,16,87,0,0,0,0,0,0,0,0
27,"LaRod Stephens-Howling, Ari",Sea,7.00,0,0,0,0,0,0,2,4,1,0,1,4,0,0,0,0
28,"Knowshon Moreno, Den",Pit,7.00,0,0,0,0,0,0,5,13,1,0,0,0,0,0,0,0
29,"Willis McGahee, Den",Pit,7.00,0,0,0,0,0,0,16,64,0,0,0,0,0,1,1,0
30,"Jonathan Dwyer, Pit",@Den,7.00,0,0,0,0,0,0,9,43,0,0,2,11,0,0,0,0
31,"Ronnie Brown, SD",@Oak,7.00,0,0,0,0,0,0,5,5,0,0,5,26,0,0,0,0
32,"Curtis Brinkley, SD",@Oak,6.00,0,0,0,0,0,0,10,12,0,0,3,28,0,0,0,0
33,"Joique Bell, Det",Stl,6.00,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
34,"Ben Tate, Hou",Mia,5.00,0,0,0,0,0,0,5,6,0,0,3,22,0,0,0,0
35,"Jacquizz Rodgers, Atl",@KC,5.00,0,0,0,0,0,0,7,22,0,0,2,13,0,0,0,0
