,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Brandon Myers, Oak",Cle,33.00,0,0,0,0,0,0,0,0,0,0,14,130,1,0,0,0
1,"Heath Miller, Pit",@Bal,20.00,0,0,0,0,0,0,0,0,0,0,5,97,1,0,0,0
2,"Martellus Bennett, NYG",@Was,19.00,0,0,0,0,0,0,0,0,0,0,5,82,1,0,0,0
3,"Jacob Tamme, Den",TB,17.00,0,0,0,0,0,0,0,0,0,0,9,89,0,0,0,0
4,"Kyle Rudolph, Min",@GB,17.00,0,0,0,0,0,0,0,0,0,0,6,51,1,0,0,0
5,"Aaron Hernandez, NE",@Mia,17.00,0,0,0,0,0,0,0,0,0,0,8,97,0,0,0,0
6,"Jason Witten, Dal",Phi,16.00,0,0,0,0,0,0,0,0,0,0,6,108,0,0,0,0
7,"Tony Moeaki, KC",Car,15.00,0,0,0,0,0,0,0,0,0,0,4,54,1,0,0,0
8,"Tony Gonzalez, Atl",NO,15.00,0,0,0,0,0,0,0,0,0,0,4,58,1,0,0,0
9,"Benjamin Watson, Cle",@Oak,14.00,0,0,0,0,0,0,0,0,0,0,6,80,0,0,0,0
10,"Brent Celek, Phi",@Dal,14.00,0,0,0,0,0,0,0,0,0,0,7,73,0,0,0,0
11,"Brandon Pettigrew, Det",Ind,13.00,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,0
12,"Jermaine Gresham, Cin",@SD,12.00,0,0,0,0,0,0,0,0,0,0,4,35,1,0,1,0
13,"Jermichael Finley, GB",Min,12.00,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,0
14,"Greg Olsen, Car",@KC,11.00,0,0,0,0,0,0,0,0,0,0,1,47,1,0,0,0
15,"Dallas Clark, TB",@Den,11.00,0,0,0,0,0,0,0,0,0,0,3,21,1,0,0,0
16,"Marcedes Lewis, Jax",@Buf,10.00,0,0,0,0,0,0,0,0,0,0,4,68,0,0,0,0
17,"Antonio Gates, SD",Cin,10.00,0,0,0,0,0,0,0,0,0,0,6,49,0,0,0,0
18,"Jimmy Graham, NO",@Atl,9.00,0,0,0,0,0,0,0,0,0,0,4,59,0,0,0,0
19,"Coby Fleener, Ind",@Det,9.00,0,0,0,0,0,0,0,0,0,0,1,26,1,0,0,0
20,"Jared Cook, Ten",Hou,9.00,0,0,0,0,0,0,0,0,0,0,4,51,0,0,0,0
21,"Tony Scheffler, Det",Ind,8.00,0,0,0,0,0,0,0,0,0,0,3,55,0,0,0,0
22,"Lance Kendricks, Stl",SF,8.00,0,0,0,0,0,0,0,0,0,0,3,32,0,1,0,0
23,"Scott Chandler, Buf",Jax,8.00,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0
24,"Owen Daniels, Hou",@Ten,7.00,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0
25,"James Casey, Hou",@Ten,7.00,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0
26,"Dwayne Allen, Ind",@Det,7.00,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,0
27,"Rob Housler, Ari",@NYJ,5.00,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0
28,"Jordan Cameron, Cle",@Oak,5.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
29,"Tom Crabtree, GB",Min,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
30,"Charles Clay, Mia",NE,4.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
31,"Luke Stocker, TB",@Den,3.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
32,"Dustin Keller, NYJ",Ari,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
33,"Vernon Davis, SF",@Stl,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
34,"Dennis Pitta, Bal",Pit,2.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
35,"Logan Paulsen, Was",NYG,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
36,"Bear Pascoe, NYG",@Was,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
37,"Zach Miller, Sea",@Chi,2.00,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0
38,"Anthony McCoy, Sea",@Chi,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
39,"Anthony Fasano, Mia",NE,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
40,"Jed Collins, NO",@Atl,2.00,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
41,"Delanie Walker, SF",@Stl,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
42,"Alex Smith, Cle",@Oak,1.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
43,"John Phillips, Dal",Phi,1.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,"Michael Higgins, NO",@Atl,1.00,0,0,0,0,0,0,0,0,0,0,1,-3,0,0,0,0
45,"Will Heller, Det",Ind,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
46,"Clay Harbor, Phi",@Dal,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
47,"Garrett Graham, Hou",@Ten,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
