,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Jared Cook, GB",@Was,21.00,0,0,0,0,0,0,0,0,0,0,6,105,1,0,1,0
1,"Travis Kelce, KC",TB,17.00,0,0,0,0,0,0,1,-5,0,0,7,108,0,0,0,0
2,"Eric Ebron, Det",Jax,16.00,0,0,0,0,0,0,1,1,1,0,3,70,0,0,0,0
3,"Zach Miller, Chi",@NYG,15.00,0,0,0,0,0,0,0,0,0,0,3,61,1,0,0,0
4,"Zach Ertz, Phi",@Sea,15.00,0,0,0,0,0,0,0,0,0,0,6,35,1,0,0,0
5,"C.J. Fiedorowicz, Hou",@Oak,14.00,0,0,0,0,0,0,0,0,0,0,6,82,0,0,0,0
6,"Vance McDonald, SF",NE,13.00,0,0,0,0,0,0,0,0,0,0,3,46,1,0,0,0
7,"Jimmy Graham, Sea",Phi,13.00,0,0,0,0,0,0,0,0,0,0,3,46,1,0,0,0
8,"Jordan Reed, Was",GB,12.00,0,0,0,0,0,0,0,0,0,0,5,79,0,0,0,0
9,"Jermaine Gresham, Ari",@Min,11.00,0,0,0,0,0,0,0,0,0,0,2,33,1,0,0,0
10,"Coby Fleener, NO",@Car,10.00,0,0,0,0,0,0,0,0,0,0,3,17,1,0,0,0
11,"Gary Barnidge, Cle",Pit,10.00,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0
12,"Will Tye, NYG",Chi,9.00,0,0,0,0,0,0,0,0,0,0,2,12,1,0,0,0
13,"Jason Witten, Dal",Bal,8.00,0,0,0,0,0,0,0,0,0,0,5,37,0,0,0,0
14,"Delanie Walker, Ten",@Ind,7.00,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0
15,"Greg Olsen, Car",NO,7.00,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
16,"Alan Cross, TB",@KC,7.00,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
17,"Charles Clay, Buf",@Cin,7.00,0,0,0,0,0,0,0,0,0,0,5,23,0,0,0,0
18,"Garrett Celek, SF",NE,7.00,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0
19,"Richard Rodgers, GB",@Was,6.00,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0
20,"Dennis Pitta, Bal",@Dal,6.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
21,"Lance Kendricks, LA",Mia,6.00,0,0,0,0,0,0,0,0,0,0,4,38,0,0,1,0
22,"Ryan Griffin, Hou",@Oak,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
23,"Tyler Eifert, Cin",Buf,6.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
24,"Dion Sims, Mia",@LA,5.00,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0
25,"Clive Walford, Oak",Hou,4.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
26,"Julius Thomas, Jax",@Det,4.00,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0
27,"Gavin Escobar, Dal",Bal,4.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
28,"Kyle Rudolph, Min",Ari,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
29,"Marcedes Lewis, Jax",@Det,3.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
30,"Darren Fells, Ari",@Min,3.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
31,"Cameron Brate, TB",@KC,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
32,"Luke Willson, Sea",Phi,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
33,"David Johnson, Pit",@Cle,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,"Tyler Higbee, LA",Mia,2.00,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
35,"Brent Celek, Phi",@Sea,2.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
36,"Trey Burton, Phi",@Sea,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
37,"Martellus Bennett, NE",@SF,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
38,"Stephen Anderson, Hou",@Oak,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
39,"John Phillips, NO",@Car,1.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,"Jesse James, Pit",@Cle,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
41,"Rhett Ellison, Min",Ari,1.00,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0
42,"Jack Doyle, Ind",Ten,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
