,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Trevor Siemian, Den",@Cin,36.00,35,23,312,4,0,0,3,5,0,0,0,0,0,0,0,0
1,"Aaron Rodgers, GB",Det,34.00,24,15,205,4,0,0,5,22,0,0,0,0,0,0,0,0
2,"Jameis Winston, TB",LA,32.00,58,36,405,3,1,0,4,13,0,0,0,0,0,0,1,0
3,"Matthew Stafford, Det",@GB,32.00,41,28,385,3,1,0,2,11,0,0,0,0,0,0,0,0
4,"Drew Brees, NO",Atl,31.00,54,36,376,3,1,0,2,9,0,0,0,0,0,0,0,0
5,"Carson Wentz, Phi",Pit,25.00,31,23,301,2,0,0,1,10,0,0,0,0,0,0,0,0
6,"Ryan Tannehill, Mia",Cle,25.00,39,25,319,3,2,0,1,2,0,0,0,0,0,0,1,0
7,"Dak Prescott, Dal",Chi,24.00,24,19,248,1,0,0,4,36,1,0,0,0,0,0,0,0
8,"Matt Ryan, Atl",@NO,23.00,30,20,240,2,0,0,5,23,0,0,0,0,0,0,0,0
9,"Brian Hoyer, Chi",@Dal,23.00,49,30,317,2,0,0,2,2,0,0,0,0,0,0,1,0
10,"Kirk Cousins, Was",@NYG,23.00,35,21,296,2,0,0,3,-5,0,0,0,0,0,0,0,0
11,"Case Keenum, LA",@TB,17.00,26,14,190,2,1,0,2,1,0,0,0,0,0,0,0,0
12,"Eli Manning, NYG",Was,16.00,38,25,350,1,2,0,0,0,0,0,0,0,0,0,0,0
13,"Andrew Luck, Ind",SD,16.00,37,24,331,1,1,0,0,0,0,0,0,0,0,0,1,0
14,"Russell Wilson, Sea",SF,15.00,23,15,243,1,0,0,1,3,0,0,0,0,0,0,0,0
15,"Tyrod Taylor, Buf",Ari,15.00,25,14,119,0,1,0,9,76,1,0,0,0,0,0,0,0
16,"Alex Smith, KC",NYJ,15.00,33,25,237,1,0,0,3,-3,0,0,0,0,0,0,0,0
17,"Jacoby Brissett, NE",Hou,14.00,19,11,103,0,0,0,8,48,1,0,0,0,0,0,0,0
18,"Blake Bortles, Jax",Bal,14.00,38,24,194,2,3,0,3,17,0,0,0,0,0,0,0,0
19,"Derek Carr, Oak",@Ten,13.00,35,21,249,1,1,0,1,-1,0,0,0,0,0,0,0,0
20,"Philip Rivers, SD",@Ind,12.00,39,26,326,0,0,0,1,2,0,0,0,0,0,0,1,0
21,"Cam Newton, Car",Min,12.00,35,21,262,0,3,0,7,26,1,0,0,0,0,0,0,0
22,"Sam Bradford, Min",@Car,12.00,28,18,171,1,0,0,2,-2,0,0,0,0,0,0,0,0
23,"Joe Flacco, Bal",@Jax,11.00,40,29,214,0,2,0,3,12,1,0,0,0,0,0,0,0
24,"Cody Kessler, Cle",@Mia,10.00,33,21,244,0,0,1,2,-1,0,0,0,0,0,0,1,0
25,"Andy Dalton, Cin",Den,10.00,31,21,206,0,1,0,6,40,0,0,0,0,0,0,0,0
26,"Ben Roethlisberger, Pit",@Phi,7.00,44,24,257,0,1,0,1,7,0,0,0,0,0,0,1,0
27,"Brock Osweiler, Hou",@NE,6.00,41,24,196,0,1,0,1,13,0,0,0,0,0,0,0,0
28,"Trevone Boykin, Sea",SF,6.00,9,7,65,1,1,0,2,-2,0,0,0,0,0,0,0,0
29,"Marcus Mariota, Ten",Oak,5.00,33,17,214,0,2,0,3,22,0,0,0,0,0,0,1,0
30,"Blaine Gabbert, SF",@Sea,4.00,25,14,119,0,1,0,5,22,0,0,0,0,0,0,0,0
31,"Carson Palmer, Ari",@Buf,3.00,50,26,287,0,4,0,0,0,0,0,0,0,0,0,0,0
32,"Derek Anderson, Car",Min,0.00,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"Ryan Fitzpatrick, NYJ",@KC,-3.00,44,20,188,0,6,0,3,22,0,0,0,0,0,0,0,0
