,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Odell Beckham Jr., NYG",@Mia,35.00,0,0,0,0,0,0,0,0,0,0,7,166,2,0,0,0
1,"Doug Baldwin, Sea",@Bal,32.00,0,0,0,0,0,0,0,0,0,0,6,82,3,0,0,0
2,"Golden Tate, Det",@Stl,28.00,0,0,0,0,0,0,1,15,0,0,9,60,2,0,0,0
3,"Tyler Lockett, Sea",@Bal,28.00,0,0,0,0,0,0,0,0,0,0,6,104,2,0,0,0
4,"Ted Ginn Jr., Car",Atl,26.00,0,0,0,0,0,0,1,5,0,0,2,120,2,0,0,0
5,"A.J. Green, Cin",Pit,25.00,0,0,0,0,0,0,0,0,0,0,6,132,1,0,0,0
6,"Brandon Marshall, NYJ",Ten,24.00,0,0,0,0,0,0,0,0,0,0,6,125,1,0,0,0
7,"Alshon Jeffery, Chi",Was,22.00,0,0,0,0,0,0,0,0,0,0,6,107,1,0,0,0
8,"Michael Floyd, Ari",Min,21.00,0,0,0,0,0,0,0,0,0,0,5,102,1,0,0,0
9,"Marques Colston, NO",@TB,21.00,0,0,0,0,0,0,0,0,0,0,6,36,2,0,0,0
10,"Jarvis Landry, Mia",NYG,20.00,0,0,0,0,0,0,1,0,0,0,11,99,0,0,0,0
11,"Eric Decker, NYJ",Ten,20.00,0,0,0,0,0,0,0,0,0,0,7,74,1,0,0,0
12,"Sammy Watkins, Buf",@Phi,19.00,0,0,0,0,0,0,1,1,0,0,5,81,1,0,0,0
13,"Willie Snead, NO",@TB,19.00,0,0,0,0,0,0,0,0,0,0,7,122,0,0,0,0
14,"Allen Hurns, Jax",Ind,19.00,0,0,0,0,0,0,0,0,0,0,3,105,1,0,0,0
15,"Albert Wilson, KC",SD,18.00,0,0,0,0,0,0,0,0,0,0,4,87,1,0,0,0
16,"Demaryius Thomas, Den",Oak,18.00,0,0,0,0,0,0,0,0,0,0,10,95,0,0,1,0
