,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Hakeem Nicks, NYG",@Ari,32.00,0,0,0,0,0,0,0,0,0,0,10,162,1,0,0,0
1,"Wes Welker, NE",@Oak,30.00,0,0,0,0,0,0,0,0,0,0,9,158,1,0,0,0
2,"Calvin Johnson, Det",@Dal,29.00,0,0,0,0,0,0,0,0,0,0,8,96,2,0,0,0
3,"Pierre Garcon, Ind",@TB,28.00,0,0,0,0,0,0,0,0,0,0,2,146,2,0,0,0
4,"Steve Smith, Car",@Chi,26.00,0,0,0,0,0,0,0,0,0,0,8,181,0,0,0,0
5,"Julio Jones, Atl",@Sea,23.00,0,0,0,0,0,0,0,0,0,0,11,127,0,0,0,0
6,"Greg Jennings, GB",Den,23.00,0,0,0,0,0,0,0,0,0,0,7,103,1,0,0,0
7,"DeSean Jackson, Phi",SF,23.00,0,0,0,0,0,0,0,0,0,0,6,171,0,0,0,0
8,"Eric Decker, Den",@GB,22.00,0,0,0,0,0,0,1,1,0,0,5,56,2,0,0,0
9,"Brandon Lloyd, Den",@GB,21.00,0,0,0,0,0,0,0,0,0,0,8,136,0,0,0,0
10,"Dwayne Bowe, KC",Min,21.00,0,0,0,0,0,0,0,0,0,0,5,107,1,0,0,0
11,"Jordy Nelson, GB",Den,20.00,0,0,0,0,0,0,0,0,0,0,5,91,1,0,0,0
12,"Vincent Jackson, SD",Mia,19.00,0,0,0,0,0,0,0,0,0,0,3,108,1,0,0,0
13,"Laurent Robinson, Dal",Det,18.00,0,0,0,0,0,0,0,0,0,0,7,116,0,0,0,0
14,"Preston Parker, TB",Ind,18.00,0,0,0,0,0,0,0,0,0,0,5,70,1,0,0,0
15,"Larry Fitzgerald, Ari",NYG,18.00,0,0,0,0,0,0,0,0,0,0,8,102,0,0,0,0
16,"Dez Bryant, Dal",Det,18.00,0,0,0,0,0,0,1,5,0,0,3,37,2,0,0,0
17,"Sidney Rice, Sea",Atl,16.00,0,0,0,0,0,0,0,0,0,0,3,79,1,0,0,0
18,"Josh Morgan, SF",@Phi,15.00,0,0,0,0,0,0,0,0,0,0,3,65,1,0,0,0
19,"Darrius Heyward-Bey, Oak",NE,15.00,0,0,0,0,0,0,0,0,0,0,4,115,0,0,0,0
20,"Percy Harvin, Min",@KC,15.00,0,0,0,0,0,0,4,67,0,0,5,42,0,0,0,0
21,"A.J. Green, Cin",Buf,15.00,0,0,0,0,0,0,1,6,0,0,4,118,0,0,0,0
22,"Victor Cruz, NYG",@Ari,15.00,0,0,0,0,0,0,0,0,0,0,6,98,0,0,0,0
23,"Santana Moss, Was",@Stl,14.00,0,0,0,0,0,0,0,0,0,0,5,39,1,0,0,0
24,"Roddy White, Atl",@Sea,13.00,0,0,0,0,0,0,0,0,0,0,6,78,0,0,0,0
25,"Jeremy Maclin, Phi",SF,13.00,0,0,0,0,0,0,0,0,0,0,7,74,0,0,1,0
26,"James Jones, GB",Den,13.00,0,0,0,0,0,0,0,0,0,0,3,48,1,0,0,0
27,"Steve Breaston, KC",Min,13.00,0,0,0,0,0,0,0,0,0,0,4,91,0,0,0,0
28,"Doug Baldwin, Sea",Atl,13.00,0,0,0,0,0,0,0,0,0,0,5,84,0,0,0,0
29,"Mike Williams, Sea",Atl,12.00,0,0,0,0,0,0,0,0,0,0,3,36,1,0,0,0
30,"Mike Thomas, Jax",NO,12.00,0,0,0,0,0,0,0,0,0,0,5,73,0,0,0,0
31,"Jason Avant, Phi",SF,12.00,0,0,0,0,0,0,0,0,0,0,6,69,0,0,0,0
32,"Mike Williams, TB",Ind,11.00,0,0,0,0,0,0,1,3,0,0,5,66,0,0,0,0
33,"Mike Wallace, Pit",@Hou,11.00,0,0,0,0,0,0,0,0,0,0,4,77,0,0,0,0
34,"Ben Obomanu, Sea",Atl,11.00,0,0,0,0,0,0,0,0,0,0,3,25,1,0,0,0
35,"Greg Little, Cle",Ten,11.00,0,0,0,0,0,0,0,0,0,0,6,57,0,0,0,0
36,"Donald Driver, GB",Den,11.00,0,0,0,0,0,0,0,0,0,0,3,20,1,0,0,0
37,"Michael Crabtree, SF",@Phi,11.00,0,0,0,0,0,0,0,0,0,0,5,68,0,0,0,0
38,"Antonio Brown, Pit",@Hou,11.00,0,0,0,0,0,0,1,8,0,0,5,67,0,0,0,0
39,"Lance Moore, NO",@Jax,10.00,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0
40,"Denarius Moore, Oak",NE,10.00,0,0,0,0,0,0,0,0,0,0,3,19,1,0,0,0
41,"Mohamed Massaquoi, Cle",Ten,10.00,0,0,0,0,0,0,0,0,0,0,6,46,0,0,0,0
42,"Brandon Marshall, Mia",@SD,10.00,0,0,0,0,0,0,0,0,0,0,5,52,0,0,0,0
43,"Jabar Gaffney, Was",@Stl,10.00,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0
44,"Joshua Cribbs, Cle",Ten,10.00,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0
45,"Devin Aromashodu, Min",@KC,10.00,0,0,0,0,0,0,0,0,0,0,1,34,1,0,0,0
46,"Reggie Wayne, Ind",@TB,9.00,0,0,0,0,0,0,0,0,0,0,4,59,0,0,0,0
47,"Robert Meachem, NO",@Jax,9.00,0,0,0,0,0,0,0,0,0,0,4,59,0,0,0,0
48,"Stevie Johnson, Buf",@Cin,9.00,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0
49,"Randall Cobb, GB",Den,9.00,0,0,0,0,0,0,0,0,0,0,2,75,0,0,0,0
50,"Nate Washington, Ten",@Cle,8.00,0,0,0,0,0,0,0,0,0,0,2,62,0,0,0,0
51,"Brandon LaFell, Car",@Chi,8.00,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0
52,"Titus Young, Det",@Dal,7.00,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0
53,"Damian Williams, Ten",@Cle,7.00,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0
54,"Austin Pettis, Stl",Was,7.00,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0
55,"Johnny Knox, Chi",Car,7.00,0,0,0,0,0,0,0,0,0,0,3,48,0,0,0,0
56,"Andre Johnson, Hou",Pit,7.00,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0
57,"Michael Jenkins, Min",@KC,7.00,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
58,"Early Doucet, Ari",NYG,7.00,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
59,"Deion Branch, NE",@Oak,7.00,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0
60,"Danario Alexander, Stl",Was,7.00,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0
61,"Legedu Naanee, Car",@Chi,6.00,0,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0
62,"Santonio Holmes, NYJ",@Bal,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
63,"Andrew Hawkins, Cin",Buf,6.00,0,0,0,0,0,0,0,0,0,0,2,43,0,0,0,0
64,"Brian Hartline, Mia",@SD,6.00,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
65,"Derek Hagan, Oak",NE,6.00,0,0,0,0,0,0,0,0,0,0,4,27,0,0,0,0
66,"Keary Colbert, KC",Min,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
67,"Plaxico Burress, NYJ",@Bal,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
68,"Jerome Simpson, Cin",Buf,5.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
69,"Brian Robiskie, Cle",Ten,5.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
70,"Derrick Mason, NYJ",@Bal,5.00,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0
71,"Donald Jones, Buf",@Cin,5.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
72,"Jason Hill, Jax",NO,5.00,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
73,"Lavelle Hawkins, Ten",@Cle,5.00,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0
74,"Davone Bess, Mia",@SD,5.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
75,"Arrelious Benn, TB",Ind,5.00,0,0,0,0,0,0,1,3,0,0,1,43,0,0,0,0
76,"Brad Smith, Buf",@Cin,4.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
77,"Chad Johnson, NE",@Oak,4.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
78,"Malcom Floyd, SD",Mia,4.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
79,"Vincent Brown, SD",Mia,4.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
80,"Naaman Roosevelt, Buf",@Cin,3.00,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0
81,"David Nelson, Buf",@Cin,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
82,"Jacoby Ford, Oak",NE,3.00,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0
