,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Vincent Jackson, TB",Car,30.00,0,0,0,0,0,0,0,0,0,0,10,147,1,0,0,0
1,"Tavon Austin, Stl",@Ari,29.00,0,0,0,0,0,0,2,20,0,0,6,96,2,0,0,0
2,"Allen Hurns, Jax",@Ind,28.00,0,0,0,0,0,0,0,0,0,0,11,116,1,0,0,0
3,"Jeremy Maclin, KC",@Cin,25.00,0,0,0,0,0,0,0,0,0,0,11,148,0,0,0,0
4,"DeAndre Hopkins, Hou",@Atl,24.00,0,0,0,0,0,0,0,0,0,0,9,157,0,0,0,0
5,"Mike Wallace, Min",@Den,22.00,0,0,0,0,0,0,0,0,0,0,8,83,1,0,0,0
6,"Leonard Hankerson, Atl",Hou,22.00,0,0,0,0,0,0,0,0,0,0,6,103,1,0,0,0
7,"Kenny Stills, Mia",NYJ,19.00,0,0,0,0,0,0,0,0,0,0,5,81,1,0,0,0
8,"Cecil Shorts, Hou",@Atl,19.00,0,0,0,0,0,0,0,0,0,0,6,87,1,0,1,0
9,"Brandon Marshall, NYJ",@Mia,19.00,0,0,0,0,0,0,0,0,0,0,7,128,0,0,0,0
10,"Demaryius Thomas, Den",Min,18.00,0,0,0,0,0,0,0,0,0,0,9,93,0,0,0,0
11,"Eddie Royal, Chi",Oak,18.00,0,0,0,0,0,0,0,0,0,0,7,54,1,0,0,0
12,"Pierre Garcon, Was",Phi,18.00,0,0,0,0,0,0,0,0,0,0,7,55,1,0,0,0
13,"Kamar Aiken, Bal",@Pit,18.00,0,0,0,0,0,0,0,0,0,0,5,77,1,0,0,0
14,"Keenan Allen, SD",Cle,17.00,0,0,0,0,0,0,0,0,0,0,4,72,1,0,0,0
15,"Dwayne Harris, NYG",@Buf,16.00,0,0,0,0,0,0,0,0,0,0,5,51,1,0,0,0
16,"A.J. Green, Cin",KC,15.00,0,0,0,0,0,0,0,0,0,0,7,82,0,0,0,0
17,"Ted Ginn Jr., Car",@TB,15.00,0,0,0,0,0,0,0,0,0,0,2,18,2,0,0,0
18,"Larry Fitzgerald, Ari",Stl,15.00,0,0,0,0,0,0,0,0,0,0,7,99,0,0,1,0
19,"Riley Cooper, Phi",@Was,15.00,0,0,0,0,0,0,0,0,0,0,2,72,1,0,0,0
20,"John Brown, Ari",Stl,15.00,0,0,0,0,0,0,1,13,0,0,7,75,0,0,0,0
21,"Marquess Wilson, Chi",Oak,14.00,0,0,0,0,0,0,0,0,0,0,6,80,0,0,0,0
22,"Willie Snead, NO",Dal,14.00,0,0,0,0,0,0,0,0,0,0,6,89,0,0,0,0
23,"James Jones, GB",@SF,14.00,0,0,0,0,0,0,0,0,0,0,5,98,0,0,0,0
24,"Stefon Diggs, Min",@Den,14.00,0,0,0,0,0,0,0,0,0,0,6,87,0,0,0,0
25,"Eric Decker, NYJ",@Mia,14.00,0,0,0,0,0,0,0,0,0,0,4,46,1,0,0,0
26,"Amari Cooper, Oak",@Chi,14.00,0,0,0,0,0,0,0,0,0,0,4,49,1,0,0,0
27,"Terrance Williams, Dal",@NO,13.00,0,0,0,0,0,0,0,0,0,0,3,49,1,0,0,0
