,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Jimmy Graham, NO",Ind,23.00,0,0,0,0,0,0,0,0,0,0,6,54,2,0,0,0
1,"Fred Davis, Was",@Car,20.00,0,0,0,0,0,0,0,0,0,0,6,80,1,0,0,0
2,"Antonio Gates, SD",@NYJ,16.00,0,0,0,0,0,0,0,0,0,0,5,54,1,0,0,0
3,"Heath Miller, Pit",@Ari,15.00,0,0,0,0,0,0,1,6,0,0,4,59,1,0,0,0
4,"Jason Witten, Dal",Stl,14.00,0,0,0,0,0,0,0,0,0,0,5,35,1,0,0,0
5,"Visanthe Shiancoe, Min",GB,14.00,0,0,0,0,0,0,0,0,0,0,4,45,1,0,0,0
6,"Kellen Winslow, TB",Chi,12.00,0,0,0,0,0,0,0,0,0,0,4,25,1,0,0,0
7,"Tony Gonzalez, Atl",@Det,11.00,0,0,0,0,0,0,0,0,0,0,5,62,0,0,0,0
8,"Daniel Fells, Den",@Mia,11.00,0,0,0,0,0,0,0,0,0,0,2,31,1,0,0,0
9,"Joel Dreessen, Hou",@Ten,11.00,0,0,0,0,0,0,0,0,0,0,2,31,1,0,0,0
10,"Owen Daniels, Hou",@Ten,11.00,0,0,0,0,0,0,0,0,0,0,4,71,0,0,0,0
11,"Anthony Fasano, Mia",Den,10.00,0,0,0,0,0,0,0,0,0,0,2,22,1,0,0,0
12,"Jared Cook, Ten",Hou,10.00,0,0,0,0,0,0,0,0,0,0,2,22,1,0,0,0
13,"Jermichael Finley, GB",@Min,9.00,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0
14,"Dustin Keller, NYJ",SD,8.00,0,0,0,0,0,0,0,0,0,0,4,53,0,0,1,0
15,"Jeremy Shockey, Car",Was,7.00,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0
16,"Brandon Pettigrew, Det",Atl,7.00,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0
17,"Evan Moore, Cle",Sea,7.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
18,"Randy McMichael, SD",@NYJ,7.00,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,0
19,"Michael Hoomanawanui, Stl",@Dal,7.00,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0
20,"Logan Paulsen, Was",@Car,6.00,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0
21,"Ed Dickson, Bal",@Jax,6.00,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0
22,"Jed Collins, NO",Ind,6.00,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
23,"Dennis Pitta, Bal",@Jax,4.00,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0
24,"Rob Housler, Ari",Pit,4.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
25,"Billy Bajema, Stl",@Dal,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
26,"Luke Stocker, TB",Chi,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
27,"Tony Scheffler, Det",Atl,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
28,"Andrew Quarless, GB",@Min,3.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
29,"Cameron Morrah, Sea",@Cle,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
30,"Anthony McCoy, Sea",@Cle,3.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
31,"Brody Eldridge, Ind",@NO,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
32,"Charles Clay, Mia",Den,3.00,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0
33,"Craig Stevens, Ten",Hou,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
34,"Alex Smith, Cle",Sea,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
35,"Marcedes Lewis, Jax",Bal,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
36,"Jeff King, Ari",Pit,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
37,"Kevin Boss, Oak",KC,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
38,"Benjamin Watson, Cle",Sea,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
39,"Michael Palmer, Atl",@Det,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
40,"Greg Olsen, Car",Was,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
41,"Jake O'Connell, KC",@Oak,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
42,"Brandon Myers, Oak",KC,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
43,"Will Heller, Det",Atl,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
