,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Arian Foster, Hou",@Ind,31.00,0,0,0,0,0,0,15,102,1,0,9,65,0,0,0,0
1,"Jamaal Charles, KC",Buf,27.00,0,0,0,0,0,0,22,177,0,0,4,61,0,0,0,0
2,"Adrian Peterson, Min",@NE,25.00,0,0,0,0,0,0,25,92,1,0,5,50,0,0,0,0
3,"BenJarvus Green-Ellis, NE",Min,25.00,0,0,0,0,0,0,17,112,2,0,1,11,0,0,0,0
4,"LeGarrette Blount, TB",@Ari,25.00,0,0,0,0,0,0,22,120,2,0,2,9,0,0,1,0
5,"Mike Tolbert, SD",Ten,18.00,0,0,0,0,0,0,11,63,1,0,4,27,0,0,0,0
6,"Chris Johnson, Ten",@SD,18.00,0,0,0,0,0,0,15,59,1,0,5,24,0,0,0,0
7,"Frank Gore, SF",Den,18.00,0,0,0,0,0,0,29,118,1,0,1,7,0,0,0,0
8,"Darren Sproles, SD",Ten,17.00,0,0,0,0,0,0,4,41,0,0,4,36,1,0,0,0
9,"Michael Bush, Oak",Sea,17.00,0,0,0,0,0,0,9,51,1,0,1,55,0,0,0,0
10,"Danny Woodhead, NE",Min,16.00,0,0,0,0,0,0,6,13,1,0,5,45,0,0,0,0
11,"Rashard Mendenhall, Pit",@NO,16.00,0,0,0,0,0,0,15,71,1,0,2,14,0,0,0,0
12,"Maurice Jones-Drew, Jax",@Dal,16.00,0,0,0,0,0,0,27,135,0,0,2,13,0,0,0,0
13,"Darren McFadden, Oak",Sea,15.00,0,0,0,0,0,0,21,111,0,0,2,24,0,0,0,0
14,"Ryan Mathews, SD",Ten,14.00,0,0,0,0,0,0,15,43,1,0,3,11,0,0,0,0
15,"Keiland Williams, Was",@Det,13.00,0,0,0,0,0,0,6,25,1,0,3,28,0,0,0,0
16,"Beanie Wells, Ari",TB,13.00,0,0,0,0,0,0,16,50,1,0,1,14,0,0,0,0
17,"LaDainian Tomlinson, NYJ",GB,13.00,0,0,0,0,0,0,16,54,0,0,5,37,0,0,0,0
18,"Mike Hart, Ind",Hou,12.00,0,0,0,0,0,0,12,84,0,0,3,19,0,0,0,0
19,"Jahvid Best, Det",Was,12.00,0,0,0,0,0,0,12,48,0,0,5,31,0,0,0,0
20,"Ricky Williams, Mia",@Cin,11.00,0,0,0,0,0,0,9,47,1,0,1,2,0,0,0,0
21,"Ryan Torain, Was",@Det,11.00,0,0,0,0,0,0,9,10,0,0,3,19,1,0,0,0
22,"Toby Gerhart, Min",@NE,11.00,0,0,0,0,0,0,2,0,0,0,5,67,0,0,0,0
23,"LaRod Stephens-Howling, Ari",TB,10.00,0,0,0,0,0,0,4,41,1,0,0,0,0,0,0,0
24,"Fred Jackson, Buf",@KC,10.00,0,0,0,0,0,0,20,64,0,0,3,11,0,0,0,0
25,"Cedric Benson, Cin",Mia,10.00,0,0,0,0,0,0,20,69,0,0,3,12,0,0,0,0
26,"Knowshon Moreno, Den",@SF,9.00,0,0,0,0,0,0,11,40,0,0,4,19,0,0,0,0
27,"Naufahu Tahi, Min",@NE,8.00,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0
28,"Kevin Smith, Det",Was,8.00,0,0,0,0,0,0,12,51,0,0,2,16,0,0,0,0
