,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"David Johnson, Ari",NYJ,34.00,0,0,0,0,0,0,22,111,3,0,3,27,0,0,0,0
1,"LeSean McCoy, Buf",SF,33.00,0,0,0,0,0,0,19,140,3,0,1,2,0,0,0,0
2,"Jay Ajayi, Mia",Pit,33.00,0,0,0,0,0,0,25,204,2,0,1,3,0,0,0,0
3,"Lamar Miller, Hou",Ind,31.00,0,0,0,0,0,0,24,149,1,0,3,29,1,0,0,0
4,"Terrance West, Bal",@NYG,27.00,0,0,0,0,0,0,23,87,2,0,4,36,0,0,0,0
5,"James White, NE",Cin,25.00,0,0,0,0,0,0,7,19,0,0,8,47,2,0,0,0
6,"Spencer Ware, KC",@Oak,24.00,0,0,0,0,0,0,24,131,1,0,2,32,0,0,0,0
7,"Christine Michael, Sea",Atl,22.00,0,0,0,0,0,0,18,64,2,0,3,19,0,0,0,0
8,"Jonathan Stewart, Car",@NO,20.00,0,0,0,0,0,0,19,85,2,0,0,0,0,0,0,0
9,"Matt Jones, Was",Phi,19.00,0,0,0,0,0,0,16,135,1,0,0,0,0,0,0,0
10,"Ezekiel Elliott, Dal",@GB,18.00,0,0,0,0,0,0,28,157,0,0,2,17,0,0,0,0
11,"Le'Veon Bell, Pit",@Mia,18.00,0,0,0,0,0,0,10,53,0,0,6,55,0,1,0,0
12,"Duke Johnson, Cle",@Ten,16.00,0,0,0,0,0,0,4,18,1,0,4,56,0,0,0,0
13,"LeGarrette Blount, NE",Cin,15.00,0,0,0,0,0,0,13,50,1,0,2,20,0,0,0,0
14,"DeMarco Murray, Ten",Cle,12.00,0,0,0,0,0,0,21,65,1,0,0,0,0,0,0,0
15,"Todd Gurley, LA",@Det,12.00,0,0,0,0,0,0,14,58,0,0,4,39,0,0,0,0
16,"Mike Gillislee, Buf",SF,12.00,0,0,0,0,0,0,6,61,1,0,0,0,0,0,0,0
17,"Jamaal Charles, KC",@Oak,12.00,0,0,0,0,0,0,9,33,1,0,2,14,0,0,0,0
18,"Giovani Bernard, Cin",@NE,12.00,0,0,0,0,0,0,15,49,0,0,4,45,0,0,0,0
19,"Chris Ivory, Jax",@Chi,11.00,0,0,0,0,0,0,11,32,1,0,2,3,0,0,0,0
20,"Jordan Howard, Chi",Jax,11.00,0,0,0,0,0,0,15,34,1,0,2,6,0,0,0,0
21,"MarQueis Gray, Mia",Pit,11.00,0,0,0,0,0,0,0,0,0,0,3,81,0,0,0,0
22,"Frank Gore, Ind",@Hou,11.00,0,0,0,0,0,0,22,106,0,0,1,2,0,0,0,0
23,"C.J. Anderson, Den",@SD,10.00,0,0,0,0,0,0,10,37,0,0,4,34,0,0,0,0
24,"Damien Williams, Mia",Pit,9.00,0,0,0,0,0,0,6,12,1,0,2,5,0,0,0,0
25,"Melvin Gordon, SD",Den,9.00,0,0,0,0,0,0,27,94,0,0,0,0,0,0,0,0
26,"Zach Zenner, Det",LA,8.00,0,0,0,0,0,0,14,58,0,0,2,19,0,0,0,0
27,"Chris Thompson, Was",Phi,8.00,0,0,0,0,0,0,9,37,0,0,3,29,0,0,0,0
28,"Devonta Freeman, Atl",@Sea,8.00,0,0,0,0,0,0,12,40,0,0,3,10,0,0,0,0
29,"Eddie Lacy, GB",Dal,7.00,0,0,0,0,0,0,17,65,0,0,1,6,0,0,0,0
30,"Rashad Jennings, NYG",Bal,7.00,0,0,0,0,0,0,9,15,0,0,4,20,0,0,0,0
31,"Mark Ingram, NO",Car,7.00,0,0,0,0,0,0,16,51,0,0,2,9,0,0,0,0
32,"Alex Collins, Sea",Atl,7.00,0,0,0,0,0,0,1,2,1,0,1,9,0,0,0,0
33,"Robert Turbin, Ind",@Hou,6.00,0,0,0,0,0,0,3,2,0,0,4,22,0,0,0,0
34,"C.J. Spiller, Sea",Atl,6.00,0,0,0,0,0,0,1,-3,0,0,3,38,0,0,0,0
35,"Ryan Mathews, Phi",@Was,6.00,0,0,0,0,0,0,9,60,0,0,0,0,0,0,0,0
36,"Kyle Juszczyk, Bal",@NYG,6.00,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0
37,"Travaris Cadet, NO",Car,6.00,0,0,0,0,0,0,1,3,0,0,4,27,0,0,0,0
38,"Devontae Booker, Den",@SD,6.00,0,0,0,0,0,0,5,46,0,0,2,7,0,0,0,0
39,"Bilal Powell, NYJ",@Ari,5.00,0,0,0,0,0,0,3,10,0,0,3,12,0,0,0,0
40,"Rob Kelley, Was",Phi,5.00,0,0,0,0,0,0,5,59,0,0,0,0,0,0,0,0
41,"Carlos Hyde, SF",@Buf,5.00,0,0,0,0,0,0,14,52,0,0,0,0,0,0,0,0
42,"Isaiah Crowell, Cle",@Ten,5.00,0,0,0,0,0,0,9,16,0,0,2,20,0,0,0,0
43,"Ka'Deem Carey, Chi",Jax,5.00,0,0,0,0,0,0,9,50,0,0,0,0,0,0,0,0
44,"DeAndre Washington, Oak",KC,4.00,0,0,0,0,0,0,10,49,0,0,0,0,0,0,0,0
45,"Bobby Rainey, NYG",Bal,4.00,0,0,0,0,0,0,6,13,0,0,2,16,0,0,0,0
46,"Paul Perkins, NYG",Bal,4.00,0,0,0,0,0,0,2,10,0,0,2,16,0,0,0,0
47,"Jeremy Hill, Cin",@NE,4.00,0,0,0,0,0,0,13,38,0,0,1,3,0,0,0,0
48,"Derrick Henry, Ten",Cle,4.00,0,0,0,0,0,0,2,7,0,0,2,20,0,0,0,0
49,"T.J. Yeldon, Jax",@Chi,3.00,0,0,0,0,0,0,6,21,0,0,1,5,0,0,0,0
50,"De'Anthony Thomas, KC",@Oak,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
51,"Darren Sproles, Phi",@Was,3.00,0,0,0,0,0,0,4,20,0,0,1,4,0,0,0,0
52,"Dexter McCluster, SD",Den,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
53,"Arian Foster, Mia",Pit,3.00,0,0,0,0,0,0,3,3,0,0,2,12,0,0,0,0
54,"Benny Cunningham, LA",@Det,3.00,0,0,0,0,0,0,2,9,0,0,2,14,0,0,0,0
55,"Wendell Smallwood, Phi",@Was,2.00,0,0,0,0,0,0,4,6,0,0,1,14,0,0,0,0
56,"Jalen Richard, Oak",KC,2.00,0,0,0,0,0,0,4,7,0,0,2,5,0,0,0,0
57,"Matt Forte, NYJ",@Ari,2.00,0,0,0,0,0,0,9,19,0,0,1,3,0,0,0,0
58,"Andre Ellington, Ari",NYJ,2.00,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0
59,"Kenneth Dixon, Bal",@NYG,2.00,0,0,0,0,0,0,2,11,0,0,1,1,0,0,0,0
60,"Mike Davis, SF",@Buf,2.00,0,0,0,0,0,0,5,13,0,0,1,6,0,0,0,0
61,"Tevin Coleman, Atl",@Sea,2.00,0,0,0,0,0,0,5,10,0,0,1,7,0,0,0,0
62,"Jonathan Williams, Buf",SF,1.00,0,0,0,0,0,0,5,21,0,0,0,0,0,0,1,0
63,"DeAngelo Williams, Pit",@Mia,1.00,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0
64,"Fozzy Whittaker, Car",@NO,1.00,0,0,0,0,0,0,1,-1,0,0,1,4,0,0,0,0
65,"Charcandrick West, KC",@Oak,1.00,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0
66,"Derek Watt, SD",Den,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
67,"Mike Tolbert, Car",@NO,1.00,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0
68,"Stepfan Taylor, Ari",NYJ,1.00,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
69,"Aaron Ripkowski, GB",Dal,1.00,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0
70,"Daniel Lasco, NO",Car,1.00,0,0,0,0,0,0,2,5,0,0,1,4,0,0,0,0
71,"Tyler Ervin, Hou",Ind,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
72,"Patrick DiMarco, Atl",@Sea,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
73,"Rex Burkhead, Cin",@NE,1.00,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0
74,"Alfred Blue, Hou",Ind,1.00,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0
75,"Alfred Morris, Dal",@GB,0.00,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
76,"Paul Lasike, Chi",Jax,0.00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
77,"Justin Forsett, Det",LA,0.00,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0
78,"Kenneth Farrow, SD",Den,0.00,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
79,"Shaun Draughn, SF",@Buf,0.00,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
80,"Reggie Bush, Buf",SF,0.00,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
81,"Kenjon Barner, Phi",@Was,0.00,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
