,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Dustin Keller, NYJ",@Mia,27.00,0,0,0,0,0,0,0,0,0,0,6,98,2,0,0,0
1,"Tony Gonzalez, Atl",@NO,25.00,0,0,0,0,0,0,0,0,0,0,8,110,1,0,0,0
2,"Antonio Gates, SD",@Sea,23.00,0,0,0,0,0,0,0,0,0,0,7,109,1,0,0,0
3,"Jeremy Shockey, NO",Atl,21.00,0,0,0,0,0,0,0,0,0,0,8,78,1,0,0,0
4,"Jermichael Finley, GB",@Chi,20.00,0,0,0,0,0,0,0,0,0,0,9,115,0,0,0,0
5,"Tony Scheffler, Det",@Min,19.00,0,0,0,0,0,0,0,0,0,0,7,60,1,0,0,0
6,"Greg Olsen, Chi",GB,17.00,0,0,0,0,0,0,0,0,0,0,5,64,1,0,0,0
7,"John Carlson, Sea",SD,17.00,0,0,0,0,0,0,0,0,0,0,5,61,1,0,0,0
8,"Zach Miller, Oak",@Ari,16.00,0,0,0,0,0,0,0,0,0,0,4,64,1,0,0,0
9,"Benjamin Watson, Cle",@Bal,15.00,0,0,0,0,0,0,0,0,0,0,5,47,1,0,0,0
10,"Tony Moeaki, KC",SF,14.00,0,0,0,0,0,0,0,0,0,0,4,44,1,0,0,0
11,"Aaron Hernandez, NE",Buf,13.00,0,0,0,0,0,0,1,13,0,0,6,65,0,0,0,0
12,"Rob Gronkowski, NE",Buf,13.00,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,0
13,"Jason Witten, Dal",@Hou,12.00,0,0,0,0,0,0,0,0,0,0,7,56,0,0,0,0
14,"Daniel Fells, Stl",Was,11.00,0,0,0,0,0,0,0,0,0,0,3,22,1,0,0,0
15,"Kevin Boss, NYG",Ten,11.00,0,0,0,0,0,0,0,0,0,0,3,88,0,0,0,0
16,"Brandon Pettigrew, Det",@Min,10.00,0,0,0,0,0,0,0,0,0,0,6,44,0,0,0,0
17,"Chris Cooley, Was",@Stl,10.00,0,0,0,0,0,0,0,0,0,0,5,53,0,0,0,0
18,"Jermaine Gresham, Cin",@Car,9.00,0,0,0,0,0,0,0,0,0,0,4,59,0,0,0,0
19,"Anthony Fasano, Mia",NYJ,9.00,0,0,0,0,0,0,0,0,0,0,2,14,1,0,0,0
20,"Dallas Clark, Ind",@Den,9.00,0,0,0,0,0,0,0,0,0,0,5,44,0,0,0,0
21,"Todd Heap, Bal",Cle,8.00,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0
22,"Brent Celek, Phi",@Jax,8.00,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0
23,"Kellen Winslow, TB",Pit,5.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
24,"David Thomas, NO",Atl,5.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
25,"Jonathan Stupar, Buf",@NE,5.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
26,"Vernon Davis, SF",@KC,5.00,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
27,"Owen Daniels, Hou",Dal,5.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
28,"Martellus Bennett, Dal",@Hou,5.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
29,"Bo Scaife, Ten",@NYG,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
30,"Ben Patrick, Ari",Oak,4.00,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
