,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Tom Brady, NE",@Mia,42.00,48,32,517,4,1,0,1,3,0,0,0,0,0,0,0,0
1,"Chad Henne, Mia",NE,37.00,49,30,416,2,1,0,7,59,1,0,0,0,0,0,0,0
2,"Drew Brees, NO",@GB,34.00,49,32,419,3,0,0,1,3,0,0,0,0,0,0,0,0
3,"Cam Newton, Car",@Ari,33.00,37,24,422,2,1,0,8,18,1,0,0,0,0,0,0,0
4,"Ryan Fitzpatrick, Buf",@KC,32.00,25,17,208,4,0,0,3,3,0,0,0,0,0,0,0,0
5,"Aaron Rodgers, GB",NO,30.00,35,27,312,3,0,0,4,1,0,0,0,0,0,0,0,0
6,"Matthew Stafford, Det",@TB,28.00,33,24,305,3,1,0,1,0,0,0,0,0,0,0,0,0
7,"Michael Vick, Phi",@Stl,27.00,32,14,187,2,0,0,11,97,0,0,0,0,0,0,1,0
8,"Joe Flacco, Bal",Pit,26.00,29,17,224,3,0,0,0,0,0,0,0,0,0,0,0,0
9,"Kevin Kolb, Ari",Car,23.00,27,18,309,2,0,0,4,-1,0,0,0,0,0,0,1,0
10,"Rex Grossman, Was",NYG,23.00,34,21,305,2,0,0,0,0,0,0,0,0,0,0,1,0
11,"Mark Sanchez, NYJ",Dal,22.00,44,26,335,2,1,0,1,3,0,0,0,0,0,0,1,0
12,"Tony Romo, Dal",@NYJ,22.00,36,23,342,2,1,0,3,9,0,0,0,0,0,0,1,0
13,"Jay Cutler, Chi",Atl,22.00,32,22,312,2,1,0,0,0,0,0,0,0,0,0,0,0
14,"Philip Rivers, SD",Min,21.00,48,33,335,2,2,0,3,-3,0,0,0,0,0,0,0,0
15,"Colt McCoy, Cle",Cin,20.00,40,19,213,2,1,0,3,11,0,0,1,-5,0,0,0,0
16,"Matt Hasselbeck, Ten",@Jax,20.00,34,21,263,2,1,0,1,9,0,0,0,0,0,0,0,0
17,"Kyle Orton, Den",Oak,16.00,46,24,304,1,1,0,1,13,0,0,0,0,0,0,1,0
18,"Tarvaris Jackson, Sea",@SF,16.00,37,21,197,2,1,0,4,13,0,0,0,0,0,0,2,0
19,"Josh Freeman, TB",Det,16.00,43,28,259,1,1,0,4,26,0,0,0,-4,0,0,0,0
20,"Jason Campbell, Oak",@Den,16.00,22,13,105,1,0,0,6,2,1,0,0,0,0,0,0,0
21,"Eli Manning, NYG",@Was,14.00,32,18,268,0,1,0,1,2,1,0,0,0,0,0,0,0
22,"Alex Smith, SF",Sea,12.00,20,15,124,0,0,0,7,22,1,0,0,0,0,0,0,0
23,"Kerry Collins, Ind",@Hou,11.00,31,16,197,1,0,0,1,0,0,0,0,0,0,0,2,0
24,"Matt Schaub, Hou",Ind,10.00,24,17,220,1,2,0,4,0,0,0,0,0,0,0,0,0
25,"Matt Ryan, Atl",@Chi,9.00,47,31,319,0,1,0,0,0,0,0,0,0,0,0,1,0
26,"Ben Roethlisberger, Pit",@Bal,9.00,41,22,280,1,3,0,1,9,0,0,0,0,0,0,2,0
27,"Bruce Gradkowski, Cin",@Cle,9.00,12,5,92,1,0,0,2,0,0,0,0,0,0,0,0,0
28,"Andy Dalton, Cin",@Cle,9.00,15,10,81,1,0,0,0,0,0,0,0,0,0,0,0,0
29,"Matt Cassel, KC",Buf,9.00,36,22,119,1,1,0,0,0,0,0,1,-4,0,0,0,0
30,"Donovan McNabb, Min",@SD,8.00,15,7,39,1,1,0,3,32,0,0,0,0,0,0,0,0
31,"Luke McCown, Jax",Ten,7.00,24,17,175,0,0,0,5,10,0,0,0,0,0,0,1,0
32,"Sam Bradford, Stl",Phi,6.00,30,17,188,0,0,0,1,-15,0,0,0,0,0,0,1,0
33,"Joe Webb, Min",@SD,0.00,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0
34,"Josh Johnson, TB",Det,0.00,3,1,7,0,0,0,1,2,0,0,0,0,0,0,0,0
35,"A.J. Feeley, Stl",Phi,0.00,5,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0
