,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Victor Cruz, NYG",@KC,32.00,0,0,0,0,0,0,0,0,0,0,10,164,1,0,0,0
1,"Demaryius Thomas, Den",Phi,29.00,0,0,0,0,0,0,0,0,0,0,9,86,2,0,0,0
2,"Torrey Smith, Bal",@Buf,27.00,0,0,0,0,0,0,0,0,0,0,5,166,1,0,0,0
3,"Wes Welker, Den",Phi,26.00,0,0,0,0,0,0,0,0,0,0,7,76,2,0,0,0
4,"Nate Washington, Ten",NYJ,26.00,0,0,0,0,0,0,0,0,0,0,4,105,2,0,0,0
5,"Dez Bryant, Dal",@SD,26.00,0,0,0,0,0,0,0,0,0,0,6,81,2,0,0,0
6,"Alshon Jeffery, Chi",@Det,25.00,0,0,0,0,0,0,1,27,0,0,5,107,1,1,0,0
7,"Kenbrell Thompkins, NE",@Atl,24.00,0,0,0,0,0,0,0,0,0,0,6,127,1,0,0,0
8,"Greg Jennings, Min",Pit,24.00,0,0,0,0,0,0,0,0,0,0,3,92,2,0,0,0
9,"Reggie Wayne, Ind",@Jax,21.00,0,0,0,0,0,0,0,0,0,0,5,100,1,0,0,0
10,"Jerricho Cotchery, Pit",@Min,21.00,0,0,0,0,0,0,0,0,0,0,5,103,1,0,0,0
11,"Antonio Brown, Pit",@Min,21.00,0,0,0,0,0,0,1,10,0,0,12,88,0,0,0,0
12,"Andre Johnson, Hou",Sea,20.00,0,0,0,0,0,0,0,0,0,0,9,110,0,0,0,0
13,"Anquan Boldin, SF",@Stl,20.00,0,0,0,0,0,0,0,0,0,0,5,90,1,0,0,0
14,"Robert Woods, Buf",Bal,19.00,0,0,0,0,0,0,1,13,0,0,4,80,1,0,0,0
15,"Jerome Simpson, Min",Pit,19.00,0,0,0,0,0,0,0,0,0,0,7,124,0,0,0,0
16,"Larry Fitzgerald, Ari",@TB,18.00,0,0,0,0,0,0,0,0,0,0,6,68,1,0,0,0
17,"Julian Edelman, NE",@Atl,18.00,0,0,0,0,0,0,0,0,0,0,7,118,0,0,0,0
18,"Pierre Garcon, Was",@Oak,17.00,0,0,0,0,0,0,0,0,0,0,6,59,1,0,0,0
19,"Brandon Marshall, Chi",@Det,16.00,0,0,0,0,0,0,0,0,0,0,7,79,0,1,0,0
20,"Julio Jones, Atl",NE,16.00,0,0,0,0,0,0,0,0,0,0,6,108,0,0,0,0
21,"Marques Colston, NO",Mia,16.00,0,0,0,0,0,0,0,0,0,0,7,96,0,0,0,0
22,"Dwayne Bowe, KC",NYG,15.00,0,0,0,0,0,0,0,0,0,0,4,58,1,0,0,0
23,"Calvin Johnson, Det",Chi,14.00,0,0,0,0,0,0,0,0,0,0,4,44,1,0,0,0
24,"Terrance Williams, Dal",@SD,13.00,0,0,0,0,0,0,0,0,0,0,7,71,0,0,1,0
25,"Mike Williams, TB",Ari,13.00,0,0,0,0,0,0,0,0,0,0,4,38,1,0,0,0
26,"Cecil Shorts, Jax",Ind,13.00,0,0,0,0,0,0,0,0,0,0,7,61,0,0,0,0
27,"Brandon Gibson, Mia",@NO,13.00,0,0,0,0,0,0,0,0,0,0,6,71,0,0,0,0
28,"Michael Floyd, Ari",@TB,13.00,0,0,0,0,0,0,0,0,0,0,5,87,0,0,0,0
29,"Eric Decker, Den",Phi,13.00,0,0,0,0,0,0,0,0,0,0,5,88,0,0,0,0
30,"Marlon Brown, Bal",@Buf,13.00,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,0
31,"Keenan Allen, SD",Dal,13.00,0,0,0,0,0,0,0,0,0,0,5,80,0,0,0,0
32,"Jeff Maehl, Phi",@Den,12.00,0,0,0,0,0,0,0,0,0,0,2,43,1,0,0,0
33,"A.J. Green, Cin",@Cle,12.00,0,0,0,0,0,0,0,0,0,0,7,51,0,0,0,0
34,"Josh Gordon, Cle",Cin,11.00,0,0,0,0,0,0,0,0,0,0,4,71,0,0,0,0
35,"Harry Douglas, Atl",NE,11.00,0,0,0,0,0,0,0,0,0,0,5,68,0,0,0,0
36,"Vincent Brown, SD",Dal,11.00,0,0,0,0,0,0,0,0,0,0,7,41,0,0,0,0
37,"Kendall Wright, Ten",NYJ,10.00,0,0,0,0,0,0,0,0,0,0,5,56,0,0,0,0
38,"Damian Williams, Ten",NYJ,10.00,0,0,0,0,0,0,0,0,0,0,5,53,0,0,0,0
39,"Austin Pettis, Stl",SF,10.00,0,0,0,0,0,0,0,0,0,0,5,59,0,0,0,0
40,"Denarius Moore, Oak",Was,10.00,0,0,0,0,0,0,0,0,0,0,4,66,0,0,0,0
41,"Jeremy Kerley, NYJ",@Ten,10.00,0,0,0,0,0,0,0,0,0,0,4,65,0,0,0,0
42,"Jeff Cumberland, NYJ",@Ten,10.00,0,0,0,0,0,0,0,0,0,0,1,34,1,0,0,0
43,"Tim Wright, TB",Ari,9.00,0,0,0,0,0,0,0,0,0,0,5,41,0,0,0,0
44,"Deonte Thompson, Bal",@Buf,9.00,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,0
45,"Emmanuel Sanders, Pit",@Min,9.00,0,0,0,0,0,0,0,0,0,0,4,57,0,0,0,0
46,"Ace Sanders, Jax",Ind,9.00,0,0,0,0,0,0,0,0,0,0,4,59,0,0,0,0
47,"Earl Bennett, Chi",@Det,9.00,0,0,0,0,0,0,0,0,0,0,2,19,1,0,0,0
48,"Kevin Ogletree, TB",Ari,8.00,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,0
49,"Justin Hunter, Ten",NYJ,8.00,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0
50,"T.Y. Hilton, Ind",@Jax,8.00,0,0,0,0,0,0,2,6,0,0,4,45,0,0,0,0
51,"Leonard Hankerson, Was",@Oak,8.00,0,0,0,0,0,0,0,0,0,0,4,49,0,0,0,0
52,"Chris Givens, Stl",SF,8.00,0,0,0,0,0,0,0,0,0,0,4,49,0,0,0,0
53,"Kris Durham, Det",Chi,8.00,0,0,0,0,0,0,0,0,0,0,3,58,0,0,0,0
54,"Tandon Doss, Bal",@Buf,8.00,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0
55,"Kenny Stills, NO",Mia,7.00,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0
56,"Eddie Royal, SD",Dal,7.00,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
57,"Marcus Thigpen, Mia",@NO,6.00,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0
58,"Hakeem Nicks, NYG",@KC,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
59,"Darrius Heyward-Bey, Ind",@Jax,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
60,"Brian Hartline, Mia",@NO,6.00,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
61,"T.J. Graham, Buf",Bal,6.00,0,0,0,0,0,0,1,14,0,0,2,32,0,0,0,0
62,"Doug Baldwin, Sea",@Hou,6.00,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0
63,"Roddy White, Atl",NE,5.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
64,"Markus Wheaton, Pit",@Min,5.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
65,"Mike Wallace, Mia",@NO,5.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
66,"DeSean Jackson, Phi",@Den,5.00,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
67,"Edmond Gates, NYJ",@Ten,5.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
68,"Golden Tate, Sea",@Hou,4.00,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0
69,"Mohamed Sanu, Cin",@Cle,4.00,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
70,"Niles Paul, Was",@Oak,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
71,"Vincent Jackson, TB",Ari,4.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
72,"DeAndre Hopkins, Hou",Sea,4.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
73,"Riley Cooper, Phi",@Den,4.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
74,"Davone Bess, Cle",Cin,4.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
75,"Travis Benjamin, Cle",Cin,4.00,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0
76,"Cole Beasley, Dal",@SD,4.00,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0
77,"Donnie Avery, KC",NYG,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
78,"Rod Streater, Oak",Was,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
79,"Rishard Matthews, Mia",@NO,3.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
80,"Santonio Holmes, NYJ",@Ten,3.00,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0
