,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Doug Baldwin, Sea",Pit,38.00,0,0,0,0,0,0,0,0,0,0,6,145,3,0,0,0
1,"Markus Wheaton, Pit",@Sea,35.00,0,0,0,0,0,0,0,0,0,0,9,201,1,0,0,0
2,"Jarvis Landry, Mia",@NYJ,35.00,0,0,0,0,0,0,1,4,0,0,13,165,1,0,0,0
3,"Calvin Johnson, Det",Phi,35.00,0,0,0,0,0,0,0,0,0,0,8,93,3,0,0,0
4,"Brandon Marshall, NYJ",Mia,34.00,0,0,0,0,0,0,0,0,0,0,9,131,2,0,0,0
5,"Sammy Watkins, Buf",@KC,33.00,0,0,0,0,0,0,0,0,0,0,6,158,2,0,0,0
6,"Jeremy Maclin, KC",Buf,31.00,0,0,0,0,0,0,0,0,0,0,9,160,1,0,0,0
7,"Seth Roberts, Oak",@Ten,29.00,0,0,0,0,0,0,0,0,0,0,6,113,2,0,0,0
8,"Odell Beckham Jr., NYG",@Was,29.00,0,0,0,0,0,0,0,0,0,0,9,142,1,0,0,0
9,"T.Y. Hilton, Ind",TB,27.00,0,0,0,0,0,0,0,0,0,0,6,95,2,0,0,0
10,"A.J. Green, Cin",Stl,24.00,0,0,0,0,0,0,0,0,0,0,6,61,2,0,0,0
11,"Stevie Johnson, SD",@Jax,22.00,0,0,0,0,0,0,0,0,0,0,7,92,1,0,0,0
12,"Travis Benjamin, Cle",Bal,22.00,0,0,0,0,0,0,1,10,0,0,6,90,1,0,0,0
13,"Tavon Austin, Stl",@Cin,21.00,0,0,0,0,0,0,4,63,1,0,6,33,0,0,0,0
14,"Jermaine Kearse, Sea",Pit,20.00,0,0,0,0,0,0,0,0,0,0,4,47,2,0,0,0
15,"Kamar Aiken, Bal",@Cle,20.00,0,0,0,0,0,0,0,0,0,0,6,80,1,0,0,0
16,"Donte Moncrief, Ind",TB,19.00,0,0,0,0,0,0,0,0,0,0,8,114,0,0,0,0
17,"Golden Tate, Det",Phi,18.00,0,0,0,0,0,0,0,0,0,0,7,50,1,0,0,0
18,"DeVante Parker, Mia",@NYJ,18.00,0,0,0,0,0,0,0,0,0,0,4,80,1,0,0,0
19,"Amari Cooper, Oak",@Ten,18.00,0,0,0,0,0,0,0,0,0,0,7,115,0,0,0,0
20,"Martavis Bryant, Pit",@Sea,18.00,0,0,0,0,0,0,1,11,1,0,5,69,0,0,0,0
21,"Emmanuel Sanders, Den",NE,17.00,0,0,0,0,0,0,0,0,0,0,6,113,0,0,0,0
22,"Dontrelle Inman, SD",@Jax,17.00,0,0,0,0,0,0,0,0,0,0,5,65,1,0,0,0
23,"Eric Decker, NYJ",Mia,17.00,0,0,0,0,0,0,0,0,0,0,5,62,1,0,0,0
24,"Anquan Boldin, SF",Ari,17.00,0,0,0,0,0,0,0,0,0,0,8,93,0,0,0,0
25,"Allen Robinson, Jax",SD,16.00,0,0,0,0,0,0,0,0,0,0,5,56,1,0,0,0
26,"Alshon Jeffery, Chi",@GB,16.00,0,0,0,0,0,0,0,0,0,0,7,90,0,0,0,0
27,"Larry Fitzgerald, Ari",@SF,16.00,0,0,0,0,0,0,0,0,0,0,10,66,0,0,0,0
28,"Cole Beasley, Dal",Car,16.00,0,0,0,0,0,0,0,0,0,0,6,44,1,0,0,0
29,"Jordan Matthews, Phi",@Det,15.00,0,0,0,0,0,0,0,0,0,0,3,60,1,0,0,0
30,"Brian Hartline, Cle",Bal,15.00,0,0,0,0,0,0,0,0,0,0,8,74,0,0,0,0
31,"DeSean Jackson, Was",NYG,14.00,0,0,0,0,0,0,0,0,0,0,2,66,1,0,0,0
32,"John Brown, Ari",@SF,14.00,0,0,0,0,0,0,0,0,0,0,5,99,0,0,0,0
33,"Randall Cobb, GB",Chi,13.00,0,0,0,0,0,0,0,0,0,0,6,74,0,0,0,0
34,"Roddy White, Atl",Min,12.00,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,0
35,"Cecil Shorts, Hou",NO,12.00,0,0,0,0,0,0,3,20,0,0,3,18,1,0,0,0
36,"Jerricho Cotchery, Car",@Dal,12.00,0,0,0,0,0,0,0,0,0,0,5,73,0,0,0,0
37,"Kenny Britt, Stl",@Cin,12.00,0,0,0,0,0,0,0,0,0,0,6,63,0,0,0,0
38,"Devin Smith, NYJ",Mia,11.00,0,0,0,0,0,0,0,0,0,0,2,33,1,0,0,0
39,"Vincent Jackson, TB",@Ind,11.00,0,0,0,0,0,0,0,0,0,0,4,76,0,0,0,0
40,"Mike Evans, TB",@Ind,11.00,0,0,0,0,0,0,0,0,0,0,5,64,0,0,0,0
41,"Harry Douglas, Ten",Oak,11.00,0,0,0,0,0,0,0,0,0,0,3,29,1,0,0,0
42,"Michael Crabtree, Oak",@Ten,11.00,0,0,0,0,0,0,0,0,0,0,4,19,1,0,0,0
43,"Antonio Brown, Pit",@Sea,11.00,0,0,0,0,0,0,0,0,0,0,6,51,0,0,0,0
44,"Nick Williams, Atl",Min,10.00,0,0,0,0,0,0,0,0,0,0,3,16,1,0,0,0
45,"Rueben Randle, NYG",@Was,10.00,0,0,0,0,0,0,0,0,0,0,1,36,1,0,0,0
46,"Julio Jones, Atl",Min,10.00,0,0,0,0,0,0,0,0,0,0,5,56,0,0,0,0
47,"Willie Snead, NO",@Hou,9.00,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,0
48,"Marquess Wilson, Chi",@GB,8.00,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0
49,"Marlon Moore, Cle",Bal,8.00,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0
50,"Marvin Jones, Cin",Stl,8.00,0,0,0,0,0,0,1,30,0,0,3,25,0,0,0,0
51,"Greg Jennings, Mia",@NYJ,8.00,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0
