,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Jason Witten, Dal",NO,19.00,0,0,0,0,0,0,0,0,0,0,10,99,0,0,0,0
1,"Jacob Tamme, Ind",SD,19.00,0,0,0,0,0,0,0,0,0,0,7,64,1,0,0,0
2,"Billy Bajema, Stl",@Den,18.00,0,0,0,0,0,0,0,0,0,0,3,32,2,0,0,0
3,"Tony Gonzalez, Atl",GB,17.00,0,0,0,0,0,0,0,0,0,0,6,51,1,0,0,0
4,"Kevin Boss, NYG",Jax,16.00,0,0,0,0,0,0,0,0,0,0,3,74,1,0,0,0
5,"Todd Heap, Bal",TB,15.00,0,0,0,0,0,0,0,0,0,0,2,79,1,0,0,0
6,"Kellen Winslow, TB",@Bal,14.00,0,0,0,0,0,0,0,0,0,0,4,44,1,0,0,0
7,"Brent Celek, Phi",@Chi,14.00,0,0,0,0,0,0,0,0,0,0,3,50,1,0,0,0
8,"Brandon Pettigrew, Det",NE,11.00,0,0,0,0,0,0,0,0,0,0,5,67,0,0,0,0
9,"Rob Gronkowski, NE",@Det,11.00,0,0,0,0,0,0,0,0,0,0,5,65,0,0,0,0
10,"Fred Davis, Was",Min,11.00,0,0,0,0,0,0,0,0,0,0,3,25,1,0,0,0
11,"Michael Hoomanawanui, Stl",@Den,10.00,0,0,0,0,0,0,0,0,0,0,1,36,1,0,0,0
12,"Joel Dreessen, Hou",Ten,10.00,0,0,0,0,0,0,0,0,0,0,3,15,1,0,0,0
13,"Chris Cooley, Was",Min,9.00,0,0,0,0,0,0,0,0,0,0,5,49,0,0,0,0
14,"Benjamin Watson, Cle",Car,8.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
15,"Visanthe Shiancoe, Min",@Was,8.00,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0
16,"Heath Miller, Pit",@Buf,8.00,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0
17,"Dustin Keller, NYJ",Cin,8.00,0,0,0,0,0,0,0,0,0,0,4,49,0,0,0,0
18,"Antonio Gates, SD",@Ind,8.00,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0
19,"Jared Cook, Ten",@Hou,8.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
20,"Chris Baker, Sea",KC,8.00,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0
21,"Greg Olsen, Chi",Phi,7.00,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0
22,"Tony Moeaki, KC",@Sea,7.00,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0
23,"Dante Rosario, Car",@Cle,6.00,0,0,0,0,0,0,1,-2,0,0,3,33,0,0,0,0
24,"Andrew Quarless, GB",@Atl,6.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0
25,"Marcedes Lewis, Jax",@NYG,6.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
26,"Jermaine Gresham, Cin",@NYJ,5.00,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0
27,"Jimmy Graham, NO",@Dal,5.00,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
28,"Vernon Davis, SF",@Ari,5.00,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
29,"Clay Harbor, Phi",@Chi,4.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
30,"John Gilmore, TB",@Bal,4.00,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0
31,"Daniel Fells, Stl",@Den,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
32,"Anthony Fasano, Mia",@Oak,3.00,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
33,"Alge Crumpler, NE",@Det,3.00,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0
34,"Martellus Bennett, Dal",NO,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
35,"Travis Beckum, NYG",Jax,3.00,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0
36,"Bo Scaife, Ten",@Hou,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
37,"Ryan Purvis, TB",@Bal,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
38,"Justin Peelle, Atl",GB,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
39,"Evan Moore, Cle",Car,2.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,1,0
40,"Randy McMichael, SD",@Ind,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
41,"Aaron Hernandez, NE",@Det,2.00,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
42,"Will Heller, Det",NE,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
43,"Dan Gronkowski, Den",Stl,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
44,"Zach Miller, Oak",Mia,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
45,"Brandon Manumaleuna, Chi",Phi,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
46,"Daniel Graham, Den",Stl,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
47,"John Carlson, Sea",KC,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
48,"Jeff Dugan, Min",@Was,0.00,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
