,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Jonas Gray, NE",@Ind,44.00,0,0,0,0,0,0,37,201,4,0,0,0,0,0,0,0
1,"Jamaal Charles, KC",Sea,29.00,0,0,0,0,0,0,20,159,2,0,2,19,0,0,1,0
2,"Le'Veon Bell, Pit",@Ten,29.00,0,0,0,0,0,0,33,204,1,0,2,18,0,0,0,0
3,"Eddie Lacy, GB",Phi,25.00,0,0,0,0,0,0,10,69,1,0,3,45,1,0,0,0
4,"Matt Forte, Chi",Min,22.00,0,0,0,0,0,0,26,117,0,0,6,58,0,0,0,0
5,"C.J. Anderson, Den",@Stl,18.00,0,0,0,0,0,0,9,29,0,0,8,86,0,0,0,0
6,"Jeremy Hill, Cin",@NO,17.00,0,0,0,0,0,0,27,152,0,0,1,13,0,0,0,0
7,"Mark Ingram, NO",Cin,16.00,0,0,0,0,0,0,23,67,0,0,7,30,0,0,0,0
8,"Roy Helu, Was",TB,16.00,0,0,0,0,0,0,0,0,0,0,6,57,1,0,1,0
9,"Alfred Blue, Hou",@Cle,15.00,0,0,0,0,0,0,36,156,0,0,0,0,0,0,0,0
10,"Alfred Morris, Was",TB,14.00,0,0,0,0,0,0,20,96,0,0,2,36,0,0,0,0
11,"Joique Bell, Det",@Ari,14.00,0,0,0,0,0,0,14,85,0,0,3,30,0,0,0,0
12,"Marshawn Lynch, Sea",@KC,13.00,0,0,0,0,0,0,24,124,0,0,1,1,0,0,0,0
13,"Bryce Brown, Buf",@Mia,13.00,0,0,0,0,0,0,6,14,0,0,7,57,0,0,0,0
14,"Tre Mason, Stl",Den,12.00,0,0,0,0,0,0,29,113,0,0,1,1,0,0,0,0
15,"Lamar Miller, Mia",Buf,11.00,0,0,0,0,0,0,15,86,0,0,2,12,0,0,0,0
16,"Frank Gore, SF",@NYG,11.00,0,0,0,0,0,0,19,95,0,0,2,19,0,0,1,0
17,"Shane Vereen, NE",@Ind,10.00,0,0,0,0,0,0,1,18,0,0,4,59,0,0,0,0
18,"Bishop Sankey, Ten",Pit,10.00,0,0,0,0,0,0,11,38,1,0,1,7,0,0,0,0
19,"LeSean McCoy, Phi",@GB,10.00,0,0,0,0,0,0,23,88,0,0,1,18,0,0,0,0
20,"Andre Ellington, Ari",Det,10.00,0,0,0,0,0,0,19,42,0,0,4,24,0,0,0,0
21,"Isaiah Crowell, Cle",Hou,10.00,0,0,0,0,0,0,14,61,0,0,2,30,0,0,1,0
22,"Jerick McKinnon, Min",@Chi,9.00,0,0,0,0,0,0,8,38,0,0,4,20,0,0,0,0
23,"Rashad Jennings, NYG",SF,9.00,0,0,0,0,0,0,18,59,0,0,4,8,0,0,0,0
24,"Latavius Murray, Oak",@SD,8.00,0,0,0,0,0,0,4,43,0,0,3,16,0,0,0,0
25,"Ryan Mathews, SD",Oak,8.00,0,0,0,0,0,0,16,70,0,0,1,5,0,0,0,0
26,"Knile Davis, KC",Sea,8.00,0,0,0,0,0,0,5,10,1,0,1,8,0,0,0,0
27,"Benny Cunningham, Stl",Den,7.00,0,0,0,0,0,0,2,7,0,0,4,31,0,0,0,0
28,"Jonathan Stewart, Car",Atl,6.00,0,0,0,0,0,0,7,24,0,0,3,15,0,0,0,0
29,"Darren Sproles, Phi",@GB,6.00,0,0,0,0,0,0,2,21,0,0,2,23,0,0,0,0
30,"Charles Sims, TB",@Was,6.00,0,0,0,0,0,0,13,36,0,0,3,8,0,0,0,0
31,"Steven Jackson, Atl",@Car,6.00,0,0,0,0,0,0,17,41,0,0,2,6,0,0,0,0
32,"Anthony Dixon, Buf",@Mia,6.00,0,0,0,0,0,0,10,35,0,0,2,13,0,0,0,0
