,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Terrell Owens, Cin",@Cle,38.00,0,0,0,0,0,0,0,0,0,0,10,222,1,0,0,0
1,"Reggie Wayne, Ind",@Jax,33.00,0,0,0,0,0,0,0,0,0,0,15,196,0,0,1,0
2,"Calvin Johnson, Det",@GB,26.00,0,0,0,0,0,0,1,2,0,0,6,86,2,0,0,0
3,"Eddie Royal, Den",@Ten,25.00,0,0,0,0,0,0,0,0,0,0,8,113,1,0,0,0
4,"Davone Bess, Mia",NE,23.00,0,0,0,0,0,0,1,-3,0,0,8,96,1,0,0,0
5,"Brandon Lloyd, Den",@Ten,22.00,0,0,0,0,0,0,0,0,0,0,11,115,0,0,0,0
6,"Hakeem Nicks, NYG",Chi,19.00,0,0,0,0,0,0,0,0,0,0,8,110,0,0,0,0
7,"Braylon Edwards, NYJ",@Buf,18.00,0,0,0,0,0,0,0,0,0,0,4,86,1,0,0,0
8,"Roddy White, Atl",SF,17.00,0,0,0,0,0,0,0,0,0,0,7,104,0,0,0,0
9,"Donald Driver, GB",Det,17.00,0,0,0,0,0,0,0,0,0,0,3,89,1,0,0,0
10,"Wes Welker, NE",@Mia,15.00,0,0,0,0,0,0,0,0,0,0,8,70,0,0,0,0
11,"Derrick Mason, Bal",@Pit,14.00,0,0,0,0,0,0,0,0,0,0,6,80,0,0,0,0
12,"Brandon Gibson, Stl",Sea,14.00,0,0,0,0,0,0,0,0,0,0,3,50,1,0,0,0
13,"Harry Douglas, Atl",SF,14.00,0,0,0,0,0,0,0,0,0,0,3,59,1,0,0,0
14,"Austin Collie, Ind",@Jax,14.00,0,0,0,0,0,0,0,0,0,0,5,39,1,0,0,0
15,"Lance Moore, NO",Car,13.00,0,0,0,0,0,0,0,0,0,0,5,37,1,0,1,0
16,"T.J. Houshmandzadeh, Bal",@Pit,13.00,0,0,0,0,0,0,0,0,0,0,3,49,1,0,0,0
17,"Anquan Boldin, Bal",@Pit,13.00,0,0,0,0,0,0,1,3,0,0,7,68,0,0,0,0
18,"Mike Thomas, Jax",Ind,12.00,0,0,0,0,0,0,1,19,0,0,5,68,0,0,0,0
19,"Stevie Johnson, Buf",NYJ,12.00,0,0,0,0,0,0,0,0,0,0,3,31,1,0,0,0
20,"Larry Fitzgerald, Ari",@SD,12.00,0,0,0,0,0,0,0,0,0,0,7,56,0,0,0,0
21,"Mark Clayton, Stl",Sea,12.00,0,0,0,0,0,0,1,6,0,0,5,72,0,0,0,0
22,"David Nelson, Buf",NYJ,11.00,0,0,0,0,0,0,0,0,0,0,4,75,0,0,0,0
23,"Devery Henderson, NO",Car,11.00,0,0,0,0,0,0,1,-2,0,0,6,59,0,0,0,0
24,"Kenny Britt, Ten",Den,11.00,0,0,0,0,0,0,0,0,0,0,3,23,1,0,0,0
25,"Chansi Stuckey, Cle",Cin,10.00,0,0,0,0,0,0,0,0,0,0,5,56,0,0,0,0
26,"Brandon Stokley, Sea",@Stl,10.00,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0
27,"Brandon Marshall, Mia",NE,10.00,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0
28,"Greg Jennings, GB",Det,10.00,0,0,0,0,0,0,0,0,0,0,2,25,1,0,0,0
29,"Jabar Gaffney, Den",@Ten,10.00,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0,0
30,"Michael Crabtree, SF",@Atl,10.00,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0
31,"Danny Amendola, Stl",Sea,9.00,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,0
32,"Nate Washington, Ten",Den,8.00,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0
33,"Marcel Reece, Oak",Hou,8.00,0,0,0,0,0,0,2,7,0,0,1,13,1,0,0,0
34,"Chad Johnson, Cin",@Cle,8.00,0,0,0,0,0,0,0,0,0,0,3,59,0,0,0,0
35,"Mike Williams, Sea",@Stl,7.00,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0
36,"Kevin Walter, Hou",@Oak,7.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
37,"Tiquan Underwood, Jax",Ind,7.00,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0
38,"Brandon Tate, NE",@Mia,7.00,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0
39,"Steve Smith, NYG",Chi,7.00,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0
40,"Brad Smith, NYJ",@Buf,7.00,1,1,3,1,0,0,3,11,0,0,0,0,0,0,0,0
41,"Antwaan Randle El, Pit",Bal,7.00,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,0
42,"Brian Finneran, Atl",SF,7.00,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0
43,"Marques Colston, NO",Car,7.00,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0
44,"Jason Avant, Phi",Was,7.00,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0
45,"Stephen Williams, Ari",@SD,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
46,"Golden Tate, Sea",@Stl,6.00,0,0,0,0,0,0,1,1,0,0,3,30,0,0,0,0
47,"Malcom Floyd, SD",Ari,6.00,0,0,0,0,0,0,0,0,0,0,2,45,0,0,0,0
48,"Earl Bennett, Chi",@NYG,6.00,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
49,"Anthony Armstrong, Was",@Phi,6.00,0,0,0,0,0,0,0,0,0,0,1,57,0,0,0,0
50,"Bryant Johnson, Det",@GB,5.00,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
51,"Johnnie Lee Higgins, Oak",Hou,5.00,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0
52,"Brian Hartline, Mia",NE,5.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
53,"David Gettis, Car",@NO,5.00,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0
54,"Justin Gage, Ten",Den,5.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
55,"Jerricho Cotchery, NYJ",@Buf,5.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
56,"Blair White, Ind",@Jax,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
57,"Mike Wallace, Pit",Bal,4.00,0,0,0,0,0,0,1,1,0,0,2,24,0,0,0,0
58,"Jordan Shipley, Cin",@Cle,4.00,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0
59,"Josh Morgan, SF",@Atl,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
60,"DeSean Jackson, Phi",Was,4.00,0,0,0,0,0,0,1,2,0,0,3,19,0,0,0,0
61,"Joshua Cribbs, Cle",Cin,4.00,0,0,0,0,0,0,3,9,0,0,2,24,0,0,0,0
62,"Andre Caldwell, Cin",@Cle,4.00,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0
63,"Deon Butler, Sea",@Stl,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
64,"Hines Ward, Pit",Bal,3.00,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
65,"Steve Smith, Car",@NO,3.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
66,"Robert Meachem, NO",Car,3.00,0,0,0,0,0,0,1,7,0,0,2,16,0,0,0,0
67,"Johnny Knox, Chi",@NYG,3.00,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0
68,"Mardy Gilyard, Stl",Sea,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
69,"Roberto Wallace, Mia",NE,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
70,"Jeremy Maclin, Phi",Was,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
71,"Max Komar, Ari",@SD,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
72,"James Jones, GB",Det,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
73,"Jacoby Jones, Hou",@Oak,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
74,"Deion Branch, Sea",@Stl,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
75,"Demaryius Thomas, Den",@Ten,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
