,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Branden Oliver, SD",NYJ,33.00,0,0,0,0,0,0,19,114,1,0,4,68,1,0,0,0
1,"Matt Forte, Chi",@Car,33.00,0,0,0,0,0,0,17,61,0,0,12,105,1,0,1,0
2,"Pierre Thomas, NO",TB,30.00,0,0,0,0,0,0,4,35,1,0,8,77,1,0,0,0
3,"Arian Foster, Hou",@Dal,30.00,0,0,0,0,0,0,23,157,2,0,2,15,0,0,0,0
4,"Andre Ellington, Ari",@Den,30.00,0,0,0,0,0,0,16,32,1,0,4,112,1,0,0,0
5,"Eddie Lacy, GB",Min,27.00,0,0,0,0,0,0,13,105,2,0,3,27,0,0,0,0
6,"DeMarco Murray, Dal",Hou,23.00,0,0,0,0,0,0,31,136,0,0,6,56,0,0,1,0
7,"Marshawn Lynch, Sea",@Was,22.00,0,0,0,0,0,0,17,72,0,0,5,45,1,0,0,0
8,"Justin Forsett, Bal",@Ind,22.00,0,0,0,0,0,0,6,42,1,0,7,55,0,0,0,0
9,"Fred Jackson, Buf",@Det,18.00,0,0,0,0,0,0,10,49,0,1,7,58,0,0,0,0
10,"Antone Smith, Atl",@NYG,17.00,0,0,0,0,0,0,1,2,0,0,3,83,1,0,0,0
11,"Stevan Ridley, NE",Cin,17.00,0,0,0,0,0,0,27,113,1,0,0,0,0,0,0,0
12,"Steven Jackson, Atl",@NYG,17.00,0,0,0,0,0,0,13,37,1,0,5,37,0,0,0,0
13,"Le'Veon Bell, Pit",@Jax,16.00,0,0,0,0,0,0,15,82,0,0,5,36,0,0,0,0
14,"Andre Williams, NYG",Atl,15.00,0,0,0,0,0,0,20,65,1,0,2,18,0,0,0,0
15,"Khiry Robinson, NO",TB,15.00,0,0,0,0,0,0,21,89,1,0,1,8,0,0,0,0
16,"Benny Cunningham, Stl",@Phi,15.00,0,0,0,0,0,0,7,47,1,0,3,24,0,0,0,0
17,"Shane Vereen, NE",Cin,13.00,0,0,0,0,0,0,9,90,0,0,3,18,0,0,0,0
18,"Ben Tate, Cle",@Ten,13.00,0,0,0,0,0,0,22,124,0,0,1,-2,0,0,0,0
19,"Bobby Rainey, TB",@NO,13.00,0,0,0,0,0,0,6,21,1,0,3,21,0,0,0,0
20,"Devonta Freeman, Atl",@NYG,12.00,0,0,0,0,0,0,4,38,0,0,5,44,0,0,0,0
21,"LeSean McCoy, Phi",Stl,11.00,0,0,0,0,0,0,24,81,0,0,4,5,0,0,1,0
22,"Frank Gore, SF",KC,11.00,0,0,0,0,0,0,18,107,0,0,1,1,0,0,0,0
23,"Zac Stacy, Stl",@Phi,10.00,0,0,0,0,0,0,11,42,0,0,4,36,0,0,1,0
24,"Roy Helu, Was",Sea,10.00,0,0,0,0,0,0,2,-1,0,0,5,59,0,0,0,0
25,"Travaris Cadet, NO",TB,10.00,0,0,0,0,0,0,0,0,0,0,3,19,1,0,0,0
26,"Ahmad Bradshaw, Ind",Bal,10.00,0,0,0,0,0,0,15,68,0,0,4,17,0,0,1,0
27,"Doug Martin, TB",@NO,9.00,0,0,0,0,0,0,14,45,0,0,3,29,0,0,0,0
28,"Jeremy Hill, Cin",@NE,9.00,0,0,0,0,0,0,2,1,0,0,3,68,0,0,0,0
29,"Jamaal Charles, KC",@SF,9.00,0,0,0,0,0,0,15,80,0,0,1,4,0,0,0,0
30,"Giovani Bernard, Cin",@NE,9.00,0,0,0,0,0,0,13,62,0,0,2,10,0,0,0,0
31,"Trent Richardson, Ind",Bal,8.00,0,0,0,0,0,0,9,37,0,0,4,10,0,0,0,0
32,"Chris Ogbonnaya, Car",Chi,8.00,0,0,0,0,0,0,8,24,1,0,0,0,0,0,0,0
33,"Rashad Jennings, NYG",Atl,8.00,0,0,0,0,0,0,10,55,0,0,2,17,0,0,0,0
34,"Juwan Thompson, Den",Ari,7.00,0,0,0,0,0,0,3,15,1,0,0,0,0,0,0,0
35,"De'Anthony Thomas, KC",@SF,7.00,0,0,0,0,0,0,1,17,1,0,0,0,0,0,0,0
36,"Jerick McKinnon, Min",@GB,7.00,0,0,0,0,0,0,7,24,0,0,3,22,0,0,0,0
37,"James Starks, GB",Min,6.00,0,0,0,0,0,0,12,46,0,0,2,2,0,0,0,0
38,"Ronnie Hillman, Den",Ari,6.00,0,0,0,0,0,0,15,64,0,0,0,0,0,0,0,0
39,"Reggie Bush, Det",Buf,6.00,0,0,0,0,0,0,6,13,0,0,2,30,0,0,0,0
40,"LeGarrette Blount, Pit",@Jax,6.00,0,0,0,0,0,0,8,29,0,0,3,17,0,0,0,0
41,"Matt Asiata, Min",@GB,6.00,0,0,0,0,0,0,15,72,0,0,0,0,0,0,1,0
42,"Darren Sproles, Phi",Stl,5.00,0,0,0,0,0,0,7,51,0,0,0,0,0,0,0,0
43,"C.J. Spiller, Buf",@Det,5.00,0,0,0,0,0,0,10,8,0,0,3,25,0,0,0,0
44,"Darrin Reaves, Car",Chi,5.00,0,0,0,0,0,0,10,36,0,0,1,16,0,0,0,0
45,"George Winn, Det",Buf,4.00,0,0,0,0,0,0,11,48,0,0,0,0,0,0,0,0
46,"Jordan Todman, Jax",Pit,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
47,"Chris Ivory, NYJ",@SD,4.00,0,0,0,0,0,0,9,44,0,0,0,0,0,0,0,0
48,"Carlos Hyde, SF",KC,4.00,0,0,0,0,0,0,10,43,0,0,0,0,0,0,0,0
49,"Terrance West, Cle",@Ten,3.00,0,0,0,0,0,0,7,31,0,0,0,0,0,0,0,0
50,"Trey Watts, Stl",@Phi,3.00,0,0,0,0,0,0,2,6,0,0,2,12,0,0,0,0
51,"Bernard Pierce, Bal",@Ind,3.00,0,0,0,0,0,0,4,30,0,0,0,0,0,0,0,0
52,"Alfred Morris, Was",Sea,3.00,0,0,0,0,0,0,13,29,0,0,1,-2,0,0,0,0
