,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Dennis Pitta, Bal",Den,31.00,0,0,0,0,0,0,0,0,0,0,7,125,2,0,0,0
1,"Aaron Hernandez, NE",SF,25.00,0,0,0,0,0,0,0,0,0,0,10,92,1,0,0,0
2,"Heath Miller, Pit",@Dal,22.00,0,0,0,0,0,0,0,0,0,0,7,92,1,0,0,0
3,"Anthony Fasano, Mia",Jax,19.00,0,0,0,0,0,0,0,0,0,0,6,56,1,1,0,0
4,"Tony Gonzalez, Atl",NYG,16.00,0,0,0,0,0,0,0,0,0,0,6,49,1,0,0,0
5,"Jason Witten, Dal",Pit,15.00,0,0,0,0,0,0,0,0,0,0,5,43,1,0,0,0
6,"Antonio Gates, SD",Car,13.00,0,0,0,0,0,0,0,0,0,0,4,31,1,0,0,0
7,"Lance Kendricks, Stl",Min,12.00,0,0,0,0,0,0,0,0,0,0,3,35,1,0,0,0
8,"Jermaine Gresham, Cin",@Phi,12.00,0,0,0,0,0,0,0,0,0,0,6,63,0,0,0,0
9,"Dallas Clark, TB",@NO,12.00,0,0,0,0,0,0,0,0,0,0,8,42,0,0,0,0
10,"Dwayne Allen, Ind",@Hou,12.00,0,0,0,0,0,0,1,3,0,0,3,36,1,0,0,0
11,"Zach Miller, Sea",@Buf,11.00,0,0,0,0,0,0,0,0,0,0,3,26,1,0,0,0
12,"Jimmy Graham, NO",TB,11.00,0,0,0,0,0,0,0,0,0,0,5,69,0,0,0,0
13,"Jermichael Finley, GB",@Chi,11.00,0,0,0,0,0,0,0,0,0,0,5,61,0,0,0,0
14,"Delanie Walker, SF",@NE,10.00,0,0,0,0,0,0,0,0,0,0,2,34,1,0,1,0
15,"David Thomas, NO",TB,10.00,0,0,0,0,0,0,0,0,0,0,2,21,1,0,0,0
16,"Greg Olsen, Car",@SD,10.00,0,0,0,0,0,0,0,0,0,0,5,56,0,0,0,0
17,"Scott Chandler, Buf",Sea,10.00,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0
18,"Logan Paulsen, Was",@Cle,8.00,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0
19,"Owen Daniels, Hou",Ind,8.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
20,"Tony Scheffler, Det",@Ari,6.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
21,"Tony Moeaki, KC",@Oak,6.00,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0
22,"James Hanna, Dal",Pit,6.00,0,0,0,0,0,0,0,0,0,0,2,45,0,0,0,0
23,"Jordan Cameron, Cle",Was,6.00,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
24,"Luke Stocker, TB",@NO,5.00,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
25,"Kyle Rudolph, Min",@Stl,5.00,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
26,"Michael Hoomanawanui, NE",SF,5.00,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0
27,"Joel Dreessen, Den",@Bal,5.00,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0
28,"Clay Harbor, Phi",Cin,4.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,1,0
29,"John Carlson, Min",@Stl,4.00,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0
30,"Benjamin Watson, Cle",Was,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
31,"Craig Stevens, Ten",NYJ,3.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
32,"Brandon Myers, Oak",KC,3.00,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
33,"Marcedes Lewis, Jax",@Mia,3.00,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0
34,"Rob Housler, Ari",Det,3.00,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0
35,"Will Heller, Det",@Ari,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
36,"Cory Harkey, Stl",Min,3.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
37,"Coby Fleener, Ind",@Hou,3.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
38,"Gary Barnidge, Car",@SD,3.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
39,"Alex Smith, Cle",Was,2.00,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
40,"Dorin Dickerson, Buf",Sea,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
41,"Vernon Davis, SF",@NE,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
42,"Charles Clay, Mia",Jax,2.00,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
43,"Martellus Bennett, NYG",@Atl,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
44,"Dante Rosario, SD",Car,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
45,"Konrad Reuland, NYJ",@Ten,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
46,"Jeff King, Ari",Det,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
47,"Ben Hartsock, Car",@SD,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
48,"Jed Collins, NO",TB,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
