,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Jordan Howard, Chi",Min,29.00,0,0,0,0,0,0,26,153,1,0,4,49,0,0,0,0
1,"Theo Riddick, Det",@Hou,26.00,0,0,0,0,0,0,11,56,0,0,8,77,1,0,0,0
2,"Jonathan Stewart, Car",Ari,23.00,0,0,0,0,0,0,25,95,2,0,1,25,0,0,1,0
3,"Matt Forte, NYJ",@Cle,23.00,0,0,0,0,0,0,25,82,2,0,2,16,0,0,0,0
4,"Devonta Freeman, Atl",GB,21.00,0,0,0,0,0,0,11,35,1,0,4,23,1,0,0,0
5,"DeMarco Murray, Ten",Jax,19.00,0,0,0,0,0,0,21,123,1,0,1,5,0,0,0,0
6,"Derrick Henry, Ten",Jax,19.00,0,0,0,0,0,0,16,60,1,0,4,37,0,0,0,0
7,"Melvin Gordon, SD",@Den,19.00,0,0,0,0,0,0,23,111,0,0,4,44,0,0,0,0
8,"Ezekiel Elliott, Dal",Phi,18.00,0,0,0,0,0,0,22,96,0,0,4,52,0,0,0,0
9,"Devontae Booker, Den",SD,18.00,0,0,0,0,0,0,19,54,1,0,5,30,0,0,1,0
10,"David Johnson, Ari",@Car,17.00,0,0,0,0,0,0,10,24,0,0,7,84,0,0,0,0
11,"Mike Gillislee, Buf",NE,17.00,0,0,0,0,0,0,12,85,1,0,3,9,0,0,0,0
12,"Duke Johnson, Cle",NYJ,16.00,0,0,0,0,0,0,4,29,0,0,6,87,0,0,0,0
13,"Darren Sproles, Phi",@Dal,14.00,0,0,0,0,0,0,15,86,0,0,5,17,0,0,0,0
14,"C.J. Prosise, Sea",@NO,14.00,0,0,0,0,0,0,4,23,0,0,4,80,0,0,0,0
15,"Bilal Powell, NYJ",@Cle,14.00,0,0,0,0,0,0,6,76,1,0,1,3,0,0,0,0
16,"Rob Kelley, Was",@Cin,14.00,0,0,0,0,0,0,21,87,1,0,0,0,0,0,0,0
17,"Jeremy Hill, Cin",Was,14.00,0,0,0,0,0,0,20,76,1,0,1,-3,0,0,0,0
18,"Jacquizz Rodgers, TB",Oak,13.00,0,0,0,0,0,0,19,69,1,0,1,9,0,0,0,0
19,"Lamar Miller, Hou",Det,13.00,0,0,0,0,0,0,17,56,1,0,2,7,0,0,0,0
20,"Frank Gore, Ind",KC,13.00,0,0,0,0,0,0,9,37,0,0,2,25,1,0,0,0
21,"Isaiah Crowell, Cle",NYJ,13.00,0,0,0,0,0,0,11,29,1,0,2,34,0,0,0,0
22,"Giovani Bernard, Cin",Was,13.00,0,0,0,0,0,0,11,52,1,0,1,14,0,0,0,0
23,"Latavius Murray, Oak",@TB,11.00,0,0,0,0,0,0,11,48,0,0,5,23,0,0,0,0
24,"Christine Michael, Sea",@NO,11.00,0,0,0,0,0,0,10,40,1,0,1,2,0,0,0,0
25,"Tim Hightower, NO",Sea,11.00,0,0,0,0,0,0,26,102,0,0,1,0,0,0,0,0
26,"LeGarrette Blount, NE",@Buf,10.00,0,0,0,0,0,0,18,43,1,0,0,0,0,0,0,0
27,"T.J. Yeldon, Jax",@Ten,9.00,0,0,0,0,0,0,3,20,0,0,4,36,0,0,0,0
28,"Matt Asiata, Min",@Chi,9.00,0,0,0,0,0,0,14,42,0,0,2,36,0,0,0,0
29,"Chris Thompson, Was",@Cin,8.00,0,0,0,0,0,0,7,14,0,0,5,27,0,0,0,0
30,"Jamize Olawale, Oak",@TB,8.00,0,0,0,0,0,0,1,-1,0,0,2,69,0,0,0,0
31,"Ryan Mathews, Phi",@Dal,8.00,0,0,0,0,0,0,4,10,1,0,1,1,0,0,0,0
32,"Jonathan Williams, Buf",NE,7.00,0,0,0,0,0,0,5,12,1,0,0,0,0,0,0,0
33,"Charcandrick West, KC",@Ind,7.00,0,0,0,0,0,0,14,52,0,0,2,8,0,0,0,0
