,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Percy Harvin, Min",Den,36.00,0,0,0,0,0,0,5,19,0,0,8,156,2,0,0,0
1,"Pierre Garcon, Ind",@NE,36.00,0,0,0,0,0,0,0,0,0,0,9,150,2,0,0,0
2,"Demaryius Thomas, Den",@Min,30.00,0,0,0,0,0,0,0,0,0,0,4,144,2,0,0,0
3,"Hakeem Nicks, NYG",GB,27.00,0,0,0,0,0,0,0,0,0,0,7,88,2,0,0,0
4,"Wes Welker, NE",Ind,22.00,0,0,0,0,0,0,0,0,0,0,11,110,0,0,0,0
5,"Greg Jennings, GB",@NYG,22.00,0,0,0,0,0,0,0,0,0,0,7,94,1,0,0,0
6,"Dez Bryant, Dal",@Ari,22.00,0,0,0,0,0,0,0,0,0,0,8,86,1,0,0,0
7,"A.J. Green, Cin",@Pit,21.00,0,0,0,0,0,0,1,15,0,0,6,87,1,0,0,0
8,"Robert Meachem, NO",Det,20.00,0,0,0,0,0,0,1,8,0,0,3,119,1,0,0,0
9,"Malcom Floyd, SD",@Jax,20.00,0,0,0,0,0,0,0,0,0,0,4,108,1,0,0,0
10,"Donald Driver, GB",@NYG,19.00,0,0,0,0,0,0,0,0,0,0,4,34,2,0,0,0
11,"Michael Crabtree, SF",Stl,19.00,0,0,0,0,0,0,0,0,0,0,4,96,1,0,0,0
12,"Mike Wallace, Pit",Cin,18.00,0,0,0,0,0,0,1,-3,0,0,3,38,2,0,0,0
13,"Victor Cruz, NYG",GB,18.00,0,0,0,0,0,0,0,0,0,0,7,119,0,0,0,0
14,"Andre Roberts, Ari",Dal,17.00,0,0,0,0,0,0,0,0,0,0,6,111,0,0,0,0
15,"Vincent Jackson, SD",@Jax,17.00,0,0,0,0,0,0,0,0,0,0,4,72,1,0,0,0
16,"Kyle Williams, SF",Stl,16.00,0,0,0,0,0,0,1,25,0,0,2,66,1,0,0,0
17,"Stevie Johnson, Buf",Ten,16.00,0,0,0,0,0,0,0,0,0,0,5,52,1,0,0,0
18,"Roddy White, Atl",@Hou,15.00,0,0,0,0,0,0,0,0,0,0,4,51,1,0,0,0
19,"Santonio Holmes, NYJ",@Was,15.00,0,0,0,0,0,0,0,0,0,0,4,58,1,0,0,0
20,"Devin Aromashodu, Min",Den,15.00,0,0,0,0,0,0,0,0,0,0,6,90,0,0,0,0
21,"Mike Williams, TB",Car,14.00,0,0,0,0,0,0,0,0,0,0,5,93,0,0,0,0
22,"Golden Tate, Sea",Phi,14.00,0,0,0,0,0,0,1,8,0,0,4,47,1,0,0,0
23,"Brad Smith, Buf",Ten,14.00,0,0,0,0,0,0,0,0,0,0,7,72,0,0,0,0
24,"Chaz Schilens, Oak",@Mia,14.00,0,0,0,0,0,0,0,0,0,0,6,89,0,0,0,0
25,"Riley Cooper, Phi",@Sea,14.00,0,0,0,0,0,0,0,0,0,0,5,94,0,0,0,0
26,"Austin Collie, Ind",@NE,14.00,0,0,0,0,0,0,0,0,0,0,7,70,0,0,0,0
27,"Nate Burleson, Det",@NO,14.00,0,0,0,0,0,0,0,0,0,0,5,93,0,0,0,0
28,"Jordy Nelson, GB",@NYG,13.00,0,0,0,0,0,0,0,0,0,0,4,94,0,0,0,0
29,"Andre Johnson, Hou",Atl,13.00,0,0,0,0,0,0,0,0,0,0,4,97,0,0,0,0
30,"Legedu Naanee, Car",@TB,12.00,1,1,27,0,0,0,0,0,0,0,2,38,1,0,0,0
31,"Calvin Johnson, Det",@NO,12.00,0,0,0,0,0,0,0,0,0,0,6,69,0,0,0,0
32,"Davone Bess, Mia",Oak,12.00,0,0,0,0,0,0,0,0,0,0,4,27,1,0,0,0
33,"Laurent Robinson, Dal",@Ari,11.00,0,0,0,0,0,0,0,0,0,0,4,72,0,0,0,0
34,"T.J. Houshmandzadeh, Oak",@Mia,11.00,0,0,0,0,0,0,0,0,0,0,1,40,1,0,0,0
35,"Darrius Heyward-Bey, Oak",@Mia,11.00,0,0,0,0,0,0,0,0,0,0,3,23,1,0,0,0
36,"Marques Colston, NO",Det,11.00,0,0,0,0,0,0,0,0,0,0,6,54,0,0,0,0
37,"Damian Williams, Ten",@Buf,10.00,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0
38,"Reggie Wayne, Ind",@NE,10.00,0,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0
39,"Lance Moore, NO",Det,10.00,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0
40,"Brandon Marshall, Mia",Oak,10.00,0,0,0,0,0,0,0,0,0,0,4,60,0,0,0,0
41,"Johnny Knox, Chi",KC,10.00,0,0,0,0,0,0,0,0,0,0,5,53,0,0,0,0
42,"Julio Jones, Atl",@Hou,10.00,0,0,0,0,0,0,0,0,0,0,4,68,0,0,0,0
43,"Ted Ginn Jr., SF",Stl,10.00,0,0,0,0,0,0,1,16,0,0,4,56,0,0,0,0
44,"Titus Young, Det",@NO,9.00,0,0,0,0,0,0,1,11,0,0,2,60,0,0,0,0
45,"Santana Moss, Was",NYJ,9.00,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0
46,"Brandon LaFell, Car",@TB,9.00,0,0,0,0,0,0,0,0,0,0,3,64,0,0,0,0
47,"Larry Fitzgerald, Ari",Dal,9.00,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0
48,"Vincent Brown, SD",@Jax,9.00,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0
49,"Dezmon Briscoe, TB",Car,9.00,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0
50,"Steve Breaston, KC",@Chi,9.00,0,0,0,0,0,0,0,0,0,0,5,41,0,0,0,0
51,"Nate Washington, Ten",@Buf,8.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
52,"Hines Ward, Pit",Cin,8.00,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,0
53,"Brandon Gibson, Stl",@SF,8.00,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0
54,"Harry Douglas, Atl",@Hou,8.00,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0
55,"Antonio Brown, Pit",Cin,8.00,0,0,0,0,0,0,1,9,0,0,2,67,0,0,0,0
56,"Dwayne Bowe, KC",@Chi,8.00,0,0,0,0,0,0,0,0,0,0,4,49,0,0,0,0
57,"Cecil Shorts, Jax",SD,7.00,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0
58,"DeSean Jackson, Phi",@Sea,7.00,0,0,0,0,0,0,1,5,0,0,4,34,0,0,0,0
59,"Arrelious Benn, TB",Car,7.00,0,0,0,0,0,0,1,-12,0,0,3,46,0,0,0,0
60,"Austin Pettis, Stl",@SF,6.00,0,0,0,0,0,0,1,-6,0,0,3,33,0,0,0,0
61,"David Nelson, Buf",Ten,6.00,0,0,0,0,0,0,0,0,0,0,3,34,0,0,0,0
62,"Plaxico Burress, NYJ",@Was,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
63,"Deion Branch, NE",Ind,6.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
64,"Steve Smith, Car",@TB,5.00,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
65,"Marcel Reece, Oak",@Mia,5.00,0,0,0,0,0,0,1,10,0,0,1,38,0,0,0,0
66,"Preston Parker, TB",Car,5.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
67,"Kevin Ogletree, Dal",@Ari,5.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
68,"Jordan Norwood, Cle",Bal,5.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
69,"Jesse Holley, Dal",@Ari,5.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
70,"Stephen Burton, Min",Den,5.00,0,0,0,0,0,0,0,0,0,0,2,38,0,0,0,0
71,"Anquan Boldin, Bal",@Cle,5.00,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
72,"Mike Thomas, Jax",SD,4.00,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
