,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Jason Witten, Dal",Was,30.00,0,0,0,0,0,0,0,0,0,0,10,140,1,0,0,0
1,"Aaron Hernandez, NE",GB,20.00,0,0,0,0,0,0,1,16,0,0,4,31,2,0,0,0
2,"Jimmy Graham, NO",@Bal,19.00,0,0,0,0,0,0,0,0,0,0,5,29,2,0,0,0
3,"Chris Cooley, Was",@Dal,19.00,0,0,0,0,0,0,0,0,0,0,5,62,1,1,0,0
4,"Benjamin Watson, Cle",@Cin,16.00,0,0,0,0,0,0,0,0,0,0,7,92,0,0,0,0
5,"Brent Celek, Phi",@NYG,15.00,0,0,0,0,0,0,0,0,0,0,2,72,1,0,0,0
6,"Kevin Boss, NYG",Phi,14.00,0,0,0,0,0,0,0,0,0,0,3,59,1,0,0,0
7,"Marcedes Lewis, Jax",@Ind,12.00,0,0,0,0,0,0,0,0,0,0,6,63,0,0,0,0
8,"Matt Spaeth, Pit",NYJ,11.00,0,0,0,0,0,0,0,0,0,0,3,27,1,0,0,0
9,"Ed Dickson, Bal",NO,11.00,0,0,0,0,0,0,0,0,0,0,2,33,1,0,0,0
10,"Jacob Tamme, Ind",Jax,10.00,0,0,0,0,0,0,0,0,0,0,7,34,0,0,0,0
11,"Visanthe Shiancoe, Min",Chi,10.00,0,0,0,0,0,0,0,0,0,0,6,41,0,0,0,0
12,"Robert Royal, Cle",@Cin,10.00,0,0,0,0,0,0,0,0,0,0,2,29,1,0,0,0
13,"Randy McMichael, SD",SF,10.00,0,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0
14,"Kellen Winslow, TB",Det,8.00,0,0,0,0,0,0,0,0,0,0,4,46,0,0,0,0
15,"Jeff King, Car",Ari,8.00,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0
16,"Daniel Fells, Stl",KC,8.00,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0
17,"Owen Daniels, Hou",@Ten,8.00,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0,0
18,"Leonard Pope, KC",@Stl,7.00,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
19,"Zach Miller, Oak",Den,7.00,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0
20,"Joel Dreessen, Hou",@Ten,7.00,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0
21,"Jared Cook, Ten",Hou,7.00,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
22,"Greg Olsen, Chi",@Min,6.00,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0
23,"Tony Gonzalez, Atl",@Sea,6.00,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
24,"Anthony Fasano, Mia",Buf,6.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
25,"Jeremy Shockey, NO",@Bal,5.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
26,"Tony Moeaki, KC",@Stl,5.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
27,"Delanie Walker, SF",@SD,4.00,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0
28,"Kory Sperry, SD",SF,4.00,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0
29,"Tony Scheffler, Det",@TB,4.00,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
30,"Brandon Pettigrew, Det",@TB,4.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
31,"Dustin Keller, NYJ",@Pit,4.00,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
32,"John Carlson, Sea",Atl,4.00,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0
