,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Delanie Walker, Ten",Ind,25.00,0,0,0,0,0,0,0,0,0,0,10,91,1,0,0,0
1,"Garrett Graham, Hou",Oak,25.00,0,0,0,0,0,0,0,0,0,0,7,136,1,0,1,0
2,"Charles Clay, Mia",SD,21.00,0,0,0,0,0,0,0,0,0,0,6,90,1,0,0,0
3,"Coby Fleener, Ind",@Ten,18.00,0,0,0,0,0,0,0,0,0,0,8,107,0,0,0,0
4,"Mychal Rivera, Oak",@Hou,16.00,0,0,0,0,0,0,0,0,0,0,5,54,1,0,0,0
5,"Greg Olsen, Car",NE,16.00,0,0,0,0,0,0,0,0,0,0,5,52,1,0,0,0
6,"Rob Gronkowski, NE",@Car,16.00,0,0,0,0,0,0,0,0,0,0,5,59,1,0,0,0
7,"Tony Gonzalez, Atl",@TB,15.00,0,0,0,0,0,0,0,0,0,0,7,63,0,1,0,0
8,"Antonio Gates, SD",@Mia,15.00,0,0,0,0,0,0,0,0,0,0,4,52,1,0,0,0
9,"Heath Miller, Pit",Det,14.00,0,0,0,0,0,0,0,0,0,0,8,67,0,0,0,0
10,"Julius Thomas, Den",KC,13.00,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,0
11,"Danny Noble, Jax",Ari,13.00,0,0,0,0,0,0,0,0,0,0,1,62,1,0,0,0
12,"Rob Housler, Ari",@Jax,13.00,0,0,0,0,0,0,0,0,0,0,6,70,0,0,0,0
13,"Anthony Fasano, KC",@Den,13.00,0,0,0,0,0,0,0,0,0,0,4,37,1,0,0,0
14,"Vernon Davis, SF",@NO,13.00,0,0,0,0,0,0,0,0,0,0,4,33,1,0,0,0
15,"Ladarius Green, SD",@Mia,12.00,0,0,0,0,0,0,0,0,0,0,4,81,0,0,0,0
16,"John Carlson, Min",@Sea,11.00,0,0,0,0,0,0,0,0,0,0,5,69,0,0,0,0
17,"Zach Miller, Sea",Min,10.00,0,0,0,0,0,0,0,0,0,0,4,69,0,0,0,0
18,"Jermaine Gresham, Cin",Cle,10.00,0,0,0,0,0,0,0,0,0,0,2,27,1,0,0,0
19,"Jimmy Graham, NO",SF,10.00,0,0,0,0,0,0,0,0,0,0,6,41,0,0,0,0
20,"Jordan Cameron, Cle",@Cin,8.00,0,0,0,0,0,0,0,0,0,0,6,29,0,0,0,0
21,"Alex Smith, Cin",Cle,7.00,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
22,"Josh Hill, NO",SF,7.00,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
23,"Jed Collins, NO",SF,7.00,0,0,0,0,0,0,2,3,1,0,1,3,0,0,0,0
24,"Brandon Pettigrew, Det",@Pit,6.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
25,"Brandon Myers, NYG",GB,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
26,"Sean McGrath, KC",@Den,6.00,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,0
27,"Clay Harbor, Jax",Ari,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
28,"Scott Chandler, Buf",NYJ,6.00,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,0
29,"Martellus Bennett, Chi",Bal,6.00,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,0
30,"Marcedes Lewis, Jax",Ari,5.00,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
31,"Zach Ertz, Phi",Was,5.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
32,"Dallas Clark, Bal",@Chi,5.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
33,"Brent Celek, Phi",Was,5.00,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0
34,"Andrew Quarless, GB",@NYG,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
35,"Jim Dray, Ari",@Jax,3.00,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
36,"Brandon Bostick, GB",@NYG,3.00,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0
37,"Jake Ballard, Ari",@Jax,3.00,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0
38,"Kellen Winslow, NYJ",@Buf,2.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
39,"Weslye Saunders, Ind",@Ten,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
40,"Jordan Reed, Was",@Phi,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
41,"John Phillips, SD",@Mia,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
42,"Vance McDonald, SF",@NO,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
43,"Chase Ford, Min",@Sea,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
44,"Joseph Fauria, Det",@Pit,2.00,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
45,"Tyler Eifert, Cin",Cle,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
46,"Ed Dickson, Bal",@Chi,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
47,"Gary Barnidge, Cle",@Cin,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
48,"Luke Willson, Sea",Min,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
49,"Levine Toilolo, Atl",@TB,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
50,"Lee Smith, Buf",NYJ,1.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
51,"Michael Hoomanawanui, NE",@Car,1.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
52,"Tom Crabtree, TB",Atl,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
