,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Arian Foster, Hou",KC,27.00,0,0,0,0,0,0,18,71,2,0,6,26,0,0,0,0
1,"Ryan Torain, Was",Ind,23.00,0,0,0,0,0,0,20,100,2,0,1,9,0,0,0,0
2,"Chris Johnson, Ten",@Jax,21.00,0,0,0,0,0,0,26,111,1,0,2,20,0,0,0,0
3,"LaDainian Tomlinson, NYJ",@Den,20.00,0,0,0,0,0,0,16,55,2,0,2,12,0,0,0,0
4,"Ray Rice, Bal",@NE,19.00,0,0,0,0,0,0,28,88,0,0,8,38,0,0,0,0
5,"Felix Jones, Dal",@Min,19.00,0,0,0,0,0,0,14,32,0,0,10,61,0,0,0,0
6,"Rashard Mendenhall, Pit",Cle,18.00,0,0,0,0,0,0,27,84,1,0,3,15,0,0,0,0
7,"Thomas Jones, KC",@Hou,18.00,0,0,0,0,0,0,19,100,1,0,1,10,0,0,0,0
8,"Steven Jackson, Stl",SD,17.00,0,0,0,0,0,0,29,109,1,0,1,2,0,0,0,0
9,"Chris Ivory, NO",@TB,17.00,0,0,0,0,0,0,15,158,0,0,1,17,0,0,0,0
10,"Joseph Addai, Ind",@Was,17.00,0,0,0,0,0,0,17,128,1,0,0,0,0,0,1,0
11,"Danny Woodhead, NE",Bal,16.00,0,0,0,0,0,0,11,63,0,0,5,52,0,0,0,0
12,"Ahmad Bradshaw, NYG",Det,16.00,0,0,0,0,0,0,19,133,0,0,2,10,0,0,0,0
13,"Brandon Jacobs, NYG",Det,15.00,0,0,0,0,0,0,9,35,2,0,0,0,0,0,0,0
14,"Jamaal Charles, KC",@Hou,15.00,0,0,0,0,0,0,16,93,0,0,4,24,0,0,0,0
15,"Adrian Peterson, Min",Dal,14.00,0,0,0,0,0,0,24,73,1,0,1,-2,0,0,0,0
16,"Peyton Hillis, Cle",@Pit,14.00,0,0,0,0,0,0,12,41,0,0,6,49,0,0,0,0
17,"Frank Gore, SF",Oak,14.00,0,0,0,0,0,0,25,149,0,0,0,0,0,0,0,0
18,"Matt Forte, Chi",Sea,14.00,0,0,0,0,0,0,8,11,1,0,3,40,0,0,0,0
19,"Carnell Williams, TB",NO,13.00,0,0,0,0,0,0,10,18,0,0,7,63,0,0,1,0
20,"Derrick Ward, Hou",KC,13.00,0,0,0,0,0,0,3,58,1,0,1,12,0,0,0,0
21,"Marshawn Lynch, Sea",@Chi,13.00,0,0,0,0,0,0,17,44,1,0,3,9,0,0,0,0
22,"Justin Forsett, Sea",@Chi,13.00,0,0,0,0,0,0,10,67,1,0,1,9,0,0,0,0
23,"Keiland Williams, Was",Ind,12.00,0,0,0,0,0,0,2,12,0,0,4,19,1,0,0,0
24,"LeSean McCoy, Phi",Atl,12.00,0,0,0,0,0,0,21,64,0,0,4,21,0,0,0,0
25,"Ryan Mathews, SD",@Stl,10.00,0,0,0,0,0,0,12,64,0,0,3,12,0,0,0,0
26,"Brandon Jackson, GB",Mia,10.00,0,0,0,0,0,0,12,53,0,0,3,29,0,0,0,0
27,"Jahvid Best, Det",@NYG,10.00,0,0,0,0,0,0,12,16,0,0,6,31,0,0,0,0
28,"Darren Sproles, SD",@Stl,9.00,0,0,0,0,0,0,1,9,0,0,5,48,0,0,0,0
29,"Ladell Betts, NO",@TB,9.00,0,0,0,0,0,0,6,20,1,0,1,6,0,0,0,0
30,"BenJarvus Green-Ellis, NE",Bal,8.00,0,0,0,0,0,0,10,20,1,0,0,0,0,0,0,0
31,"Ronnie Brown, Mia",@GB,8.00,0,0,0,0,0,0,19,73,0,0,1,2,0,0,0,0
32,"Ricky Williams, Mia",@GB,7.00,0,0,0,0,0,0,13,64,0,0,1,-1,0,0,0,0
33,"Maurice Jones-Drew, Jax",Ten,7.00,0,0,0,0,0,0,17,57,0,0,2,8,0,0,0,0
34,"Heath Evans, NO",@TB,7.00,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0
35,"Michael Bush, Oak",@SF,7.00,0,0,0,0,0,0,20,47,0,0,2,12,0,0,0,0
36,"Marion Barber, Dal",@Min,7.00,0,0,0,0,0,0,10,31,0,0,3,15,0,0,0,0
37,"Mike Tolbert, SD",@Stl,6.00,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0
38,"Dexter McCluster, KC",@Hou,6.00,0,0,0,0,0,0,2,27,0,0,3,13,0,0,0,0
39,"Michael Turner, Atl",@Phi,5.00,0,0,0,0,0,0,15,45,0,0,1,4,0,0,0,0
40,"Javon Ringer, Ten",@Jax,5.00,0,0,0,0,0,0,10,42,0,0,1,8,0,0,0,0
41,"Chester Taylor, Chi",Sea,4.00,0,0,0,0,0,0,4,31,0,0,1,4,0,0,0,0
42,"Jason Snelling, Atl",@Phi,4.00,0,0,0,0,0,0,3,17,0,0,2,10,0,0,0,0
43,"Julius Jones, NO",@TB,4.00,0,0,0,0,0,0,9,32,0,0,1,6,0,0,0,0
44,"Mike Hart, Ind",@Was,4.00,0,0,0,0,0,0,11,43,0,0,0,0,0,0,0,0
45,"Shonn Greene, NYJ",@Den,4.00,0,0,0,0,0,0,9,43,0,0,0,0,0,0,0,0
46,"Eldra Buckley, Phi",Atl,4.00,0,0,0,0,0,0,12,40,0,0,0,0,0,0,0,0
47,"Mike Sellers, Was",Ind,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
48,"Isaac Redman, Pit",Cle,3.00,0,0,0,0,0,0,6,31,0,0,0,0,0,0,0,0
49,"Knowshon Moreno, Den",NYJ,3.00,0,0,0,0,0,0,12,48,0,0,0,0,0,0,1,0
50,"Chris Gronkowski, Dal",@Min,3.00,0,0,0,0,0,0,1,0,0,0,2,10,0,0,0,0
51,"Brian Westbrook, SF",Oak,2.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
52,"Deji Karim, Jax",Ten,2.00,0,0,0,0,0,0,3,3,0,0,2,9,0,0,0,0
53,"Correll Buckhalter, Den",NYJ,2.00,0,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0
54,"Leon Washington, Sea",@Chi,1.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55,"Lawrence Vickers, Cle",@Pit,1.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
56,"Kevin Smith, Det",@NYG,1.00,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0
57,"Owen Schmitt, Phi",Atl,1.00,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
58,"Lousaka Polite, Mia",@GB,1.00,0,0,0,0,0,0,4,7,0,0,1,0,0,0,0,0
59,"Ovie Mughelli, Atl",@Phi,1.00,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
60,"Le'Ron McClain, Bal",@NE,1.00,0,0,0,0,0,0,3,7,0,0,1,4,0,0,0,0
61,"Laurence Maroney, Den",NYJ,1.00,0,0,0,0,0,0,7,18,0,0,0,0,0,0,0,0
