,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Drew Brees, NO",Ari,37.00,46,29,342,3,1,0,6,21,1,0,0,0,0,0,0,0
1,"Cam Newton, Car",NYG,34.00,27,15,223,3,1,0,7,45,1,0,0,0,0,0,0,0
2,"Peyton Manning, Den",Oak,31.00,37,32,374,3,0,0,3,-2,0,0,0,0,0,0,1,0
3,"Russell Wilson, Sea",Jax,30.00,21,14,202,4,1,0,2,14,0,0,0,0,0,0,1,0
4,"Jake Locker, Ten",SD,29.00,37,23,299,1,0,0,5,68,1,0,0,0,0,0,0,0
5,"Geno Smith, NYJ",Buf,28.00,29,16,331,2,2,0,4,14,1,0,0,0,0,0,0,0
6,"Tony Romo, Dal",Stl,26.00,24,17,210,3,0,0,0,0,0,0,0,0,0,0,0,0
7,"Matthew Stafford, Det",@Was,25.00,42,25,385,2,1,0,1,2,0,0,0,0,0,0,0,0
8,"Brian Hoyer, Cle",@Min,24.00,54,30,321,3,3,0,1,-2,0,0,0,0,0,0,0,0
9,"Ben Roethlisberger, Pit",Chi,22.00,41,26,406,2,2,0,2,7,0,0,0,0,0,0,2,0
10,"Christian Ponder, Min",Cle,22.00,42,25,228,0,1,0,5,46,2,0,0,0,0,0,1,0
11,"E.J. Manuel, Buf",@NYJ,21.00,42,19,243,1,0,1,6,40,0,0,0,0,0,0,0,0
12,"Terrelle Pryor, Oak",@Den,20.00,28,19,281,1,0,0,4,36,0,0,0,0,0,0,0,0
13,"Matt Ryan, Atl",@Mia,19.00,38,23,231,2,1,0,0,0,0,0,0,0,0,0,0,0
14,"Tom Brady, NE",TB,19.00,36,25,225,2,1,0,5,5,0,0,0,0,0,0,0,0
15,"Michael Vick, Phi",KC,18.00,30,13,201,1,2,0,4,99,0,0,0,0,0,0,1,0
16,"Ryan Tannehill, Mia",Atl,18.00,35,24,236,2,1,0,2,7,0,0,0,0,0,0,1,0
17,"Andy Dalton, Cin",GB,18.00,28,20,235,2,1,0,4,3,0,0,0,0,0,0,1,0
18,"Tarvaris Jackson, Sea",Jax,17.00,8,7,129,1,0,0,3,2,1,0,0,0,0,0,0,0
19,"Sam Bradford, Stl",@Dal,15.00,48,29,240,1,0,0,0,0,0,0,0,0,0,0,0,0
20,"Andrew Luck, Ind",@SF,14.00,26,17,159,0,0,0,4,24,1,0,0,0,0,0,0,0
21,"Alex Smith, KC",@Phi,13.00,35,22,273,0,0,0,11,32,0,0,0,0,0,0,0,0
22,"Aaron Rodgers, GB",@Cin,13.00,43,26,244,1,2,0,3,24,0,0,0,0,0,0,0,0
23,"Philip Rivers, SD",@Ten,13.00,24,20,184,1,0,0,0,0,0,0,0,-9,0,0,0,0
24,"Robert Griffin III, Was",Det,13.00,50,32,326,0,1,0,6,37,0,0,0,0,0,0,1,0
25,"Jay Cutler, Chi",@Pit,13.00,30,20,159,1,0,0,4,11,0,0,0,0,0,0,0,0
26,"Josh Freeman, TB",@NE,7.00,41,19,236,0,1,0,1,4,0,0,0,0,0,0,0,0
27,"Joe Flacco, Bal",Hou,6.00,24,16,171,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Matt Schaub, Hou",@Bal,5.00,35,25,194,0,1,0,0,0,0,0,0,0,0,0,0,0
29,"Colin Kaepernick, SF",Ind,5.00,27,13,150,0,1,0,7,20,0,0,0,0,0,0,1,0
30,"Chad Henne, Jax",@Sea,5.00,38,18,235,0,2,0,2,5,0,0,0,0,0,0,0,0
31,"Carson Palmer, Ari",@NO,3.00,35,18,187,0,2,0,0,0,0,0,0,0,0,0,0,0
32,"Eli Manning, NYG",@Car,3.00,23,12,119,0,1,0,1,14,0,0,0,0,0,0,0,0
33,"Matt Flynn, Oak",@Den,0.00,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Derek Anderson, Car",NYG,0.00,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,0,0
35,"Curtis Painter, NYG",@Car,-2.00,4,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0
