,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Ben Roethlisberger, Pit",Oak,40.00,29,18,275,3,0,0,3,55,1,0,0,0,0,0,0,0
1,"Aaron Rodgers, GB",@Min,38.00,31,22,301,4,0,0,3,21,0,0,0,0,0,0,0,0
2,"Drew Brees, NO",Sea,35.00,43,29,382,4,2,0,0,0,0,0,0,0,0,0,0,0
3,"Peyton Manning, Ind",@NE,33.00,52,38,396,4,3,0,0,0,0,0,0,0,0,0,0,0
4,"Jon Kitna, Dal",Det,33.00,24,18,147,3,0,0,4,40,1,0,0,0,0,0,0,0
5,"Ryan Fitzpatrick, Buf",@Cin,33.00,34,21,316,4,2,0,1,11,0,0,0,0,0,0,0,0
6,"Philip Rivers, SD",Den,31.00,24,15,233,4,1,0,4,6,0,0,0,0,0,0,0,0
7,"Mark Sanchez, NYJ",Hou,30.00,38,22,315,3,1,0,2,22,0,0,0,0,0,0,0,0
8,"Matt Ryan, Atl",@Stl,24.00,39,26,253,2,0,1,1,8,0,0,0,0,0,0,0,0
9,"Shaun Hill, Det",@Dal,21.00,47,32,289,2,1,0,0,0,0,0,0,0,0,0,0,0
10,"Matt Hasselbeck, Sea",@NO,21.00,44,32,366,1,0,0,1,12,0,0,0,0,0,0,0,0
11,"Michael Vick, Phi",NYG,20.00,38,24,258,0,0,1,11,34,1,0,0,0,0,0,1,0
12,"Sam Bradford, Stl",Atl,20.00,42,27,233,2,1,0,1,17,0,0,0,0,0,0,0,0
13,"Donovan McNabb, Was",@Ten,19.00,50,30,376,1,1,0,1,4,0,0,0,0,0,0,0,0
14,"Matt Cassel, KC",Ari,19.00,24,15,193,2,0,0,0,0,0,0,0,0,0,0,0,0
15,"Tom Brady, NE",Ind,19.00,25,19,186,2,0,0,4,-2,0,0,0,0,0,0,0,0
16,"Carson Palmer, Cin",Buf,18.00,34,19,230,2,2,0,2,12,0,0,0,0,0,0,0,0
17,"Josh Freeman, TB",@SF,18.00,20,13,136,2,0,0,5,15,0,0,0,0,0,0,0,0
18,"Joe Flacco, Bal",@Car,17.00,33,24,301,1,0,0,1,0,0,0,0,0,0,0,1,0
19,"Derek Anderson, Ari",@KC,17.00,46,25,295,1,0,0,0,0,0,0,0,0,0,0,0,0
20,"Matt Schaub, Hou",@NYJ,16.00,33,19,254,1,0,0,1,3,0,0,0,0,0,0,0,0
21,"Colt McCoy, Cle",@Jax,16.00,28,17,241,1,1,0,4,39,0,0,0,0,0,0,0,0
22,"David Garrard, Jax",Cle,15.00,34,20,254,2,3,0,3,9,0,0,0,0,0,0,1,0
23,"Kyle Orton, Den",@SD,12.00,38,24,217,1,1,0,1,4,0,0,0,0,0,0,0,0
24,"Eli Manning, NYG",@Phi,12.00,33,20,147,2,3,0,2,22,0,0,0,0,0,0,1,0
25,"Brian St. Pierre, Car",Bal,8.00,28,13,173,1,2,0,0,0,0,0,0,0,0,0,0,0
26,"Vince Young, Ten",Was,7.00,16,12,165,0,0,0,3,20,0,0,0,0,0,0,1,0
27,"Tyler Thigpen, Mia",Chi,7.00,29,17,187,0,1,0,6,27,0,0,0,0,0,0,0,0
28,"Troy Smith, SF",TB,7.00,31,16,148,0,1,0,5,45,0,0,0,0,0,0,0,0
29,"Brett Favre, Min",GB,6.00,38,17,208,0,1,0,1,0,0,0,0,0,0,0,0,0
30,"Jay Cutler, Chi",@Mia,6.00,25,16,156,0,1,0,4,28,0,0,0,0,0,0,0,0
31,"Bruce Gradkowski, Oak",@Pit,2.00,24,13,98,0,1,0,1,12,0,0,0,0,0,0,0,0
32,"Rusty Smith, Ten",Was,0.00,9,3,62,0,1,0,0,0,0,0,0,0,0,0,0,0
33,"Jordan Palmer, Cin",Buf,0.00,3,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Josh Johnson, TB",@SF,0.00,1,1,7,0,0,0,1,7,0,0,0,0,0,0,0,0
35,"Matt Flynn, GB",@Min,0.00,1,1,5,0,0,0,1,5,0,0,0,0,0,0,0,0
36,"Jason Campbell, Oak",@Pit,0.00,19,7,70,0,1,0,0,0,0,0,0,0,0,0,0,0
