,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Jason Witten, Dal",NYG,25.00,0,0,0,0,0,0,0,0,0,0,9,95,1,1,1,0
1,"Todd Heap, Bal",Buf,20.00,0,0,0,0,0,0,0,0,0,0,3,59,2,0,0,0
2,"Vernon Davis, SF",@Car,17.00,0,0,0,0,0,0,0,0,0,0,4,74,1,0,0,0
3,"Zach Miller, Oak",@Den,15.00,0,0,0,0,0,0,0,0,0,0,3,65,1,0,0,0
4,"Antonio Gates, SD",NE,15.00,0,0,0,0,0,0,0,0,0,0,4,50,1,0,0,0
5,"David Thomas, NO",Cle,12.00,0,0,0,0,0,0,0,0,0,0,3,33,1,0,0,0
6,"Chris Cooley, Was",@Chi,12.00,0,0,0,0,0,0,0,0,0,0,7,52,0,0,0,0
7,"Aaron Hernandez, NE",@SD,10.00,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0
8,"Kellen Winslow, TB",Stl,9.00,0,0,0,0,0,0,0,0,0,0,5,44,0,0,0,0
9,"Andrew Quarless, GB",Min,9.00,0,0,0,0,0,0,0,0,0,0,2,16,1,0,0,0
10,"Michael Hoomanawanui, Stl",@TB,9.00,0,0,0,0,0,0,0,0,0,0,2,12,1,0,0,0
11,"Rob Gronkowski, NE",@SD,9.00,0,0,0,0,0,0,0,0,0,0,2,10,1,0,0,0
12,"Dante Rosario, Car",SF,7.00,0,0,0,0,0,0,0,0,0,0,5,28,0,0,0,0
13,"Greg Olsen, Chi",Was,7.00,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0
14,"Tony Moeaki, KC",Jax,7.00,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
15,"Marcedes Lewis, Jax",@KC,7.00,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0
16,"Jimmy Graham, NO",Cle,7.00,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0
17,"Anthony Fasano, Mia",Pit,7.00,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,0
18,"Visanthe Shiancoe, Min",@GB,6.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
19,"Heath Miller, Pit",@Mia,6.00,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0
20,"Jermaine Gresham, Cin",@Atl,6.00,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
21,"Jeremy Shockey, NO",Cle,5.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
22,"Zach Miller, Jax",@KC,5.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
23,"Donald Lee, GB",Min,4.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
24,"Tony Gonzalez, Atl",Cin,4.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
25,"Fred Davis, Was",@Chi,4.00,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0
26,"Bo Scaife, Ten",Phi,3.00,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0
27,"Kevin Boss, NYG",@Dal,3.00,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0
28,"Benjamin Watson, Cle",@NO,2.00,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0
29,"Zach Potter, Jax",@KC,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
30,"Shawn Nelson, Buf",@Bal,2.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,1,0
31,"Jim Kleinsasser, Min",@GB,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
32,"Brent Celek, Phi",@Ten,2.00,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
33,"Jonathan Stupar, Buf",@Bal,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
34,"Stephen Spach, Ari",@Sea,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
35,"Ben Patrick, Ari",@Sea,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
36,"Garrett Mills, Phi",@Ten,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
37,"Randy McMichael, SD",NE,1.00,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
38,"Daniel Fells, Stl",@TB,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
39,"Ed Dickson, Bal",Buf,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
40,"John Carlson, Sea",Ari,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
41,"Martellus Bennett, Dal",NYG,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
42,"Kris Wilson, SD",NE,0.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0
