,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Antonio Brown, Pit",Cle,37.00,0,0,0,0,0,0,0,0,0,0,10,139,2,1,0,0
1,"Michael Floyd, Ari",@Sea,30.00,0,0,0,0,0,0,0,0,0,0,7,113,2,0,0,0
2,"Martavis Bryant, Pit",Cle,28.00,0,0,0,0,0,0,0,0,0,0,6,178,1,0,1,0
3,"Brandin Cooks, NO",@Was,27.00,0,0,0,0,0,0,1,11,0,0,5,98,2,0,0,0
4,"Doug Baldwin, Sea",Ari,26.00,0,0,0,0,0,0,0,0,0,0,7,134,1,0,0,0
5,"Larry Fitzgerald, Ari",@Sea,23.00,0,0,0,0,0,0,0,0,0,0,10,130,0,0,0,0
6,"Dwayne Harris, NYG",NE,20.00,0,0,0,0,0,0,0,0,0,0,6,82,1,0,0,0
7,"Mike Evans, TB",Dal,20.00,0,0,0,0,0,0,0,0,0,0,8,126,0,0,0,0
8,"Eric Decker, NYJ",Buf,20.00,0,0,0,0,0,0,0,0,0,0,6,85,1,0,0,0
9,"Odell Beckham Jr., NYG",NE,20.00,0,0,0,0,0,0,0,0,0,0,4,104,1,0,0,0
10,"Jarvis Landry, Mia",@Phi,18.00,0,0,0,0,0,0,1,6,0,0,7,52,1,0,0,0
11,"Travis Benjamin, Cle",@Pit,18.00,0,0,0,0,0,0,1,-7,0,0,7,113,0,0,0,0
12,"Allen Hurns, Jax",@Bal,17.00,0,0,0,0,0,0,0,0,0,0,5,62,1,0,0,0
13,"Danny Amendola, NE",@NYG,17.00,0,0,0,0,0,0,0,0,0,0,10,79,0,0,0,0
14,"Davante Adams, GB",Det,17.00,0,0,0,0,0,0,0,0,0,0,10,79,0,0,0,0
15,"Allen Robinson, Jax",@Bal,16.00,0,0,0,0,0,0,0,0,0,0,5,51,1,0,0,0
16,"DeAndre Hopkins, Hou",@Cin,16.00,0,0,0,0,0,0,0,0,0,0,5,57,1,0,0,0
17,"Jamison Crowder, Was",NO,16.00,0,0,0,0,0,0,0,0,0,0,4,60,1,0,0,0
18,"Demaryius Thomas, Den",KC,14.00,0,0,0,0,0,0,0,0,0,0,7,71,0,0,0,0
19,"Rishard Matthews, Mia",@Phi,14.00,0,0,0,0,0,0,1,4,0,0,5,93,0,0,0,0
20,"Calvin Johnson, Det",@GB,14.00,0,0,0,0,0,0,0,0,0,0,6,81,0,0,0,0
21,"Kamar Aiken, Bal",Jax,14.00,0,0,0,0,0,0,0,0,0,0,7,73,0,0,0,0
22,"Brian Hartline, Cle",@Pit,13.00,0,0,0,0,0,0,0,0,0,0,6,77,0,0,0,0
23,"Chris Givens, Bal",Jax,13.00,0,0,0,0,0,0,0,0,0,0,4,37,1,0,0,0
24,"Andrew Hawkins, Cle",@Pit,12.00,0,0,0,0,0,0,0,0,0,0,7,69,0,0,1,0
25,"Amari Cooper, Oak",Min,12.00,0,0,0,0,0,0,0,0,0,0,5,79,0,0,0,0
26,"Lance Moore, Det",@GB,11.00,0,0,0,0,0,0,0,0,0,0,3,29,1,0,0,0
27,"Brandon Marshall, NYJ",Buf,11.00,0,0,0,0,0,0,0,0,0,0,3,23,1,0,0,0
28,"Josh Huff, Phi",Mia,11.00,0,0,0,0,0,0,0,0,0,0,3,23,1,0,0,0
29,"Golden Tate, Det",@GB,10.00,0,0,0,0,0,0,1,11,0,0,4,52,0,0,0,0
30,"Andre Holmes, Oak",Min,10.00,0,0,0,0,0,0,0,0,0,0,1,34,1,0,0,0
31,"A.J. Green, Cin",Hou,10.00,0,0,0,0,0,0,0,0,0,0,5,67,0,0,1,0
32,"Randall Cobb, GB",Det,10.00,0,0,0,0,0,0,1,-3,0,0,5,53,0,0,0,0
33,"Julian Edelman, NE",@NYG,9.00,0,0,0,0,0,0,0,0,0,0,4,53,0,0,0,0
34,"Michael Crabtree, Oak",Min,9.00,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0
35,"Andre Caldwell, Den",KC,9.00,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0
36,"Dez Bryant, Dal",@TB,9.00,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0
37,"Jared Abbrederis, GB",Det,9.00,0,0,0,0,0,0,0,0,0,0,4,57,0,0,0,0
38,"Rueben Randle, NYG",NE,8.00,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0
39,"Brandon LaFell, NE",@NYG,8.00,0,0,0,0,0,0,0,0,0,0,2,66,0,0,0,0
40,"Marvin Jones, Cin",Hou,8.00,0,0,0,0,0,0,1,-8,0,0,4,44,0,0,0,0
41,"Justin Hunter, Ten",Car,8.00,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0
42,"Ted Ginn Jr., Car",@Ten,8.00,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0,0
43,"Stefon Diggs, Min",@Oak,7.00,0,0,0,0,0,0,1,10,0,0,2,46,0,0,0,0
44,"Wes Welker, Stl",Chi,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
45,"Cody Latimer, Den",KC,6.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
46,"DeSean Jackson, Was",NO,6.00,0,0,0,0,0,0,0,0,0,0,2,44,0,0,0,0
47,"Devin Funchess, Car",@Ten,6.00,0,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0
48,"Jaron Brown, Ari",@Sea,6.00,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
49,"Nelson Agholor, Phi",Mia,6.00,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
50,"Terrance Williams, Dal",@TB,5.00,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
51,"Nate Washington, Hou",@Cin,5.00,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
52,"Bryan Walters, Jax",@Bal,5.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
53,"Paul Richardson, Sea",Ari,5.00,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0
54,"Jordan Matthews, Phi",Mia,5.00,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0
55,"Alshon Jeffery, Chi",@Stl,5.00,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0
56,"Harry Douglas, Ten",Car,5.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
57,"Marques Colston, NO",@Was,5.00,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
58,"Robert Woods, Buf",@NYJ,4.00,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
59,"Sammy Watkins, Buf",@NYJ,4.00,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0
60,"Cecil Shorts, Hou",@Cin,4.00,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0
61,"Brian Quick, Stl",Chi,4.00,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0
62,"Jeremy Maclin, KC",@Den,4.00,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0
63,"Adam Humphries, TB",Dal,4.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
64,"T.J. Graham, NO",@Was,4.00,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
65,"Taylor Gabriel, Cle",@Pit,4.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
66,"Myles White, NYG",NE,3.00,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0
