,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Calvin Johnson, Det",Was,37.00,0,0,0,0,0,0,0,0,0,0,9,101,3,0,0,0
1,"Mike Sims-Walker, Jax",@Dal,29.00,0,0,0,0,0,0,0,0,0,0,8,153,1,0,0,0
2,"Brandon Lloyd, Den",@SF,29.00,0,0,0,0,0,0,0,0,0,0,7,169,1,0,0,0
3,"Larry Fitzgerald, Ari",TB,25.00,0,0,0,0,0,0,0,0,0,0,6,72,2,0,0,0
4,"Darrius Heyward-Bey, Oak",Sea,24.00,0,0,0,0,0,0,1,30,0,0,5,105,1,0,0,0
5,"Terrell Owens, Cin",Mia,23.00,0,0,0,0,0,0,0,0,0,0,5,65,2,0,0,0
6,"Andre Johnson, Hou",@Ind,23.00,0,0,0,0,0,0,0,0,0,0,7,106,1,0,0,0
7,"Steve Breaston, Ari",TB,23.00,0,0,0,0,0,0,1,14,0,0,8,147,0,0,0,0
8,"Nate Washington, Ten",@SD,21.00,0,0,0,0,0,0,0,0,0,0,4,117,1,0,0,0
9,"Marcel Reece, Oak",Sea,21.00,0,0,0,0,0,0,2,32,0,0,3,90,1,0,0,0
10,"Mike Williams, TB",@Ari,20.00,0,0,0,0,0,0,0,0,0,0,4,105,1,0,0,0
11,"Brandon Tate, NE",Min,19.00,0,0,0,0,0,0,0,0,0,0,3,101,1,0,0,0
12,"Marques Colston, NO",Pit,19.00,0,0,0,0,0,0,1,1,0,0,6,75,1,0,0,0
13,"Lance Moore, NO",Pit,18.00,0,0,0,0,0,0,0,0,0,0,7,54,1,0,0,0
14,"Percy Harvin, Min",@NE,18.00,0,0,0,0,0,0,0,0,0,0,6,104,0,1,0,0
15,"Miles Austin, Dal",Jax,18.00,0,0,0,0,0,0,0,0,0,0,7,117,0,0,0,0
16,"Steve Smith, Car",@Stl,16.00,0,0,0,0,0,0,0,0,0,0,9,85,0,0,1,0
17,"Dez Bryant, Dal",Jax,15.00,0,0,0,0,0,0,0,0,0,0,7,84,0,0,0,0
18,"Mike Thomas, Jax",@Dal,14.00,0,0,0,0,0,0,1,9,0,0,4,41,1,0,0,0
19,"Brandon LaFell, Car",@Stl,14.00,0,0,0,0,0,0,0,0,0,0,4,40,1,0,0,0
