,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Demaryius Thomas, Den",@SD,35.00,0,0,0,0,0,0,0,0,0,0,7,108,3,0,0,0
1,"Rishard Matthews, Mia",@TB,35.00,0,0,0,0,0,0,0,0,0,0,11,120,2,0,0,0
2,"Brandon Marshall, Chi",Det,32.00,0,0,0,0,0,0,0,0,0,0,7,139,2,0,0,0
3,"A.J. Green, Cin",@Bal,29.00,0,0,0,0,0,0,0,0,0,0,8,151,1,0,0,0
4,"Tavon Austin, Stl",@Ind,27.00,0,0,0,0,0,0,1,4,0,0,2,138,2,0,0,0
5,"Calvin Johnson, Det",@Chi,26.00,0,0,0,0,0,0,0,0,0,0,6,83,2,0,0,0
6,"Riley Cooper, Phi",@GB,25.00,0,0,0,0,0,0,0,0,0,0,3,102,2,0,0,0
7,"Pierre Garcon, Was",@Min,24.00,0,0,0,0,0,0,0,0,0,0,7,119,1,0,0,0
8,"Marques Colston, NO",Dal,23.00,0,0,0,0,0,0,0,0,0,0,7,107,1,0,0,0
9,"Golden Tate, Sea",@Atl,22.00,0,0,0,0,0,0,0,0,0,0,6,106,1,0,0,0
10,"Andre Johnson, Hou",@Ari,20.00,0,0,0,0,0,0,0,0,0,0,5,37,2,0,0,0
11,"Alshon Jeffery, Chi",Det,20.00,0,0,0,0,0,0,2,5,0,0,9,114,0,0,0,0
12,"T.Y. Hilton, Ind",Stl,20.00,0,0,0,0,0,0,0,0,0,0,7,130,0,0,0,0
13,"Jarrett Boykin, GB",Phi,19.00,0,0,0,0,0,0,0,0,0,0,8,112,0,0,0,0
14,"Andre Roberts, Ari",Hou,18.00,0,0,0,0,0,0,0,0,0,0,5,72,1,0,0,0
15,"DeSean Jackson, Phi",@GB,18.00,0,0,0,0,0,0,0,0,0,0,4,80,1,0,0,0
16,"Kenny Stills, NO",Dal,16.00,0,0,0,0,0,0,0,0,0,0,3,75,1,0,0,0
17,"Jermaine Kearse, Sea",@Atl,16.00,0,0,0,0,0,0,0,0,0,0,3,75,1,0,0,0
18,"Antonio Brown, Pit",Buf,16.00,0,0,0,0,0,0,0,0,0,0,6,104,0,0,0,0
19,"Torrey Smith, Bal",Cin,15.00,0,0,0,0,0,0,0,0,0,0,5,46,1,0,0,0
