,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Josh McCown, Chi",Dal,46.00,36,27,348,4,0,1,3,16,1,0,0,0,0,0,0,0
1,"Andrew Luck, Ind",@Cin,40.00,46,29,326,4,0,0,2,32,0,0,0,0,0,0,0,0
2,"Peyton Manning, Den",Ten,39.00,59,39,397,4,0,0,3,-1,0,0,0,0,0,0,0,0
3,"Andy Dalton, Cin",Ind,36.00,35,24,275,3,0,0,5,11,1,0,0,0,0,0,0,0
4,"Drew Brees, NO",Car,36.00,42,30,313,4,0,0,3,3,0,0,0,0,0,0,0,0
5,"Jason Campbell, Cle",@NE,35.00,44,29,391,3,0,0,2,27,0,0,0,0,0,0,0,0
6,"Ben Roethlisberger, Pit",Mia,30.00,39,23,349,3,0,0,1,8,0,0,0,5,0,0,1,0
7,"Ryan Tannehill, Mia",@Pit,29.00,33,20,200,3,1,0,3,56,0,0,0,0,0,0,0,0
8,"Tom Brady, NE",Cle,27.00,52,32,418,2,1,1,2,1,0,0,0,0,0,0,1,0
9,"Philip Rivers, SD",NYG,26.00,28,21,249,3,0,0,0,0,0,0,0,0,0,0,1,0
10,"Joe Flacco, Bal",Min,25.00,50,28,245,3,3,1,1,22,0,0,0,0,0,0,0,0
11,"Geno Smith, NYJ",Oak,23.00,25,16,219,1,1,0,5,50,1,0,0,0,0,0,0,0
12,"Tony Romo, Dal",@Chi,22.00,20,11,104,3,0,0,1,-1,0,0,0,0,0,0,0,0
13,"Matt Cassel, Min",@Bal,22.00,38,17,265,2,0,0,2,6,0,0,0,0,0,0,0,0
14,"Matt McGloin, Oak",@NYJ,21.00,31,18,245,2,1,0,2,20,0,0,0,0,0,0,0,0
15,"Nick Foles, Phi",Det,21.00,22,11,179,1,1,1,6,23,1,0,0,0,0,0,0,0
16,"Chad Henne, Jax",Hou,19.00,27,12,117,2,0,0,4,33,0,0,0,0,0,0,0,0
17,"Alex Smith, KC",@Was,17.00,20,14,137,2,0,0,2,7,0,0,0,0,0,0,0,0
18,"Matt Ryan, Atl",@GB,17.00,35,20,206,2,1,0,0,0,0,0,0,0,0,0,1,0
19,"Carson Palmer, Ari",Stl,16.00,32,27,269,1,0,0,1,-1,0,0,0,0,0,0,0,0
20,"Cam Newton, Car",@NO,16.00,34,22,160,1,0,0,6,48,0,0,0,0,0,0,0,0
21,"Matt Flynn, GB",Atl,15.00,32,24,258,1,1,0,6,28,0,0,0,0,0,0,1,0
22,"Colin Kaepernick, SF",Sea,14.00,29,15,175,1,1,0,9,31,0,0,0,0,0,0,0,0
23,"Eli Manning, NYG",@SD,12.00,32,20,259,1,2,0,0,0,0,0,0,0,0,0,0,0
24,"Robert Griffin III, Was",KC,12.00,26,12,164,1,1,0,4,29,0,0,0,0,0,0,0,0
25,"Russell Wilson, Sea",@SF,11.00,25,15,199,1,1,0,1,2,0,0,0,0,0,0,0,0
26,"Matt Schaub, Hou",@Jax,11.00,29,17,198,1,1,0,1,7,0,0,0,0,0,0,0,0
27,"Case Keenum, Hou",@Jax,11.00,29,16,159,1,1,0,1,13,0,0,0,0,0,0,0,0
28,"Mike Glennon, TB",Buf,11.00,25,9,90,2,2,0,1,0,0,0,0,0,0,0,0,0
29,"Ryan Fitzpatrick, Ten",@Den,10.00,24,13,172,1,1,0,1,4,0,0,0,0,0,0,0,0
30,"Matthew Stafford, Det",@Phi,7.00,25,10,151,0,0,1,6,-1,0,0,0,0,0,0,1,0
31,"Kellen Clemens, Stl",@Ari,4.00,27,16,181,0,2,0,2,10,0,0,0,0,0,0,0,0
32,"Kirk Cousins, Was",KC,2.00,16,7,59,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"Kyle Orton, Dal",@Chi,1.00,5,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"E.J. Manuel, Buf",@TB,1.00,33,18,184,0,4,0,5,29,0,0,0,0,0,0,0,0
35,"Charlie Whitehurst, SD",NYG,0.00,0,0,0,0,0,0,3,-2,0,0,0,0,0,0,0,0
36,"Terrelle Pryor, Oak",@NYJ,0.00,5,2,20,0,0,0,3,4,0,0,0,0,0,0,0,0
37,"Chase Daniel, KC",@Was,-2.00,3,1,17,0,1,0,3,-3,0,0,0,0,0,0,0,0
