,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Drew Brees, NO",@Chi,33.00,36,29,375,3,0,0,3,2,0,0,0,0,0,0,0,0
1,"Eli Manning, NYG",Was,28.00,34,23,250,3,0,0,0,0,0,0,0,0,0,0,0,0
2,"Tony Romo, Dal",@Phi,27.00,31,22,265,3,0,0,4,-1,0,0,0,0,0,0,1,0
3,"Alex Smith, KC",Oak,24.00,30,18,297,2,0,0,3,17,0,0,0,0,0,0,0,0
4,"Matt Ryan, Atl",Pit,24.00,37,26,310,2,1,0,3,27,0,0,0,0,0,0,0,0
5,"Tom Brady, NE",Mia,22.00,35,21,287,2,1,0,3,18,0,0,0,0,0,0,0,0
6,"Andrew Luck, Ind",Hou,18.00,34,18,187,2,1,0,8,18,0,0,0,0,0,0,0,0
7,"Robert Griffin III, Was",@NYG,18.00,27,18,236,1,0,0,5,46,0,0,0,0,0,0,1,0
8,"Derek Anderson, Car",TB,18.00,40,25,277,1,0,0,5,14,0,0,0,0,0,0,0,0
9,"Ryan Tannehill, Mia",@NE,17.00,47,29,346,1,2,0,3,21,0,0,0,0,0,0,0,0
10,"Jay Cutler, Chi",NO,17.00,31,17,194,2,3,1,1,20,0,0,0,0,0,0,0,0
11,"Teddy Bridgewater, Min",@Det,17.00,41,31,315,1,2,0,3,30,0,0,0,0,0,0,0,0
12,"Josh McCown, TB",@Car,16.00,28,13,154,1,1,0,2,21,1,0,0,0,0,0,2,0
13,"Peyton Manning, Den",@SD,15.00,20,14,233,1,0,0,3,-3,0,0,0,0,0,0,0,0
14,"Geno Smith, NYJ",@Ten,14.00,28,16,179,1,0,0,4,16,0,0,0,0,0,0,0,0
15,"Ben Roethlisberger, Pit",@Atl,14.00,35,27,360,0,0,0,2,-2,0,0,0,0,0,0,0,0
16,"Joe Flacco, Bal",Jax,14.00,30,20,221,1,0,0,4,8,0,0,0,0,0,0,0,0
17,"Derek Carr, Oak",@KC,13.00,56,27,222,1,0,0,1,0,0,0,0,0,0,0,1,0
18,"Russell Wilson, Sea",SF,12.00,24,12,168,1,1,0,5,27,0,0,0,0,0,0,0,0
19,"Matthew Stafford, Det",Min,12.00,28,17,153,1,0,0,1,2,0,0,0,0,0,0,0,0
20,"Philip Rivers, SD",Den,11.00,41,24,232,1,2,0,1,3,0,0,0,0,0,0,0,0
21,"Charlie Whitehurst, Ten",NYJ,9.00,24,10,203,0,0,0,2,9,0,0,0,10,0,0,0,0
22,"Colin Kaepernick, SF",@Sea,9.00,19,11,141,0,0,0,9,46,0,0,0,0,0,0,0,0
23,"Shaun Hill, Stl",Ari,8.00,39,20,229,0,1,0,3,11,0,0,0,0,0,0,0,0
24,"Mark Sanchez, Phi",Dal,6.00,28,17,252,0,2,0,0,0,0,0,0,0,0,0,0,0
25,"Blake Bortles, Jax",@Bal,6.00,37,21,210,0,1,0,1,2,0,0,0,0,0,0,0,0
26,"Aaron Rodgers, GB",@Buf,5.00,42,17,185,0,2,0,3,27,0,0,0,0,0,0,0,0
27,"Drew Stanton, Ari",@Stl,4.00,20,12,109,0,0,0,2,3,0,0,0,0,0,0,0,0
28,"Kyle Orton, Buf",GB,4.00,27,14,158,0,1,0,3,-4,0,0,0,0,0,0,0,0
29,"Colt McCoy, Was",@NYG,3.00,7,4,39,0,0,0,2,24,0,0,0,0,0,0,0,0
30,"Tom Savage, Hou",@Ind,2.00,19,10,127,0,1,0,4,-4,0,0,0,0,0,0,1,0
31,"Jake Locker, Ten",NYJ,2.00,11,6,57,0,0,0,2,7,0,0,0,0,0,0,0,0
32,"Ryan Fitzpatrick, Hou",@Ind,2.00,6,3,30,0,0,0,3,16,0,0,0,0,0,0,0,0
33,"Andy Dalton, Cin",@Cle,2.00,24,14,117,0,1,0,2,3,0,0,0,0,0,0,0,0
34,"Ryan Lindley, Ari",@Stl,1.00,10,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"Brock Osweiler, Den",@SD,0.00,2,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
36,"Johnny Manziel, Cle",Cin,0.00,18,10,80,0,2,0,5,13,0,0,0,0,0,0,0,0
37,"Chase Daniel, KC",Oak,0.00,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
