,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Marshawn Lynch, Sea",Den,27.00,0,0,0,0,0,0,26,88,1,0,3,40,1,0,0,0
1,"Joe McKnight, KC",@Mia,24.00,0,0,0,0,0,0,1,3,0,0,6,64,2,0,0,0
2,"Fred Jackson, Buf",SD,24.00,1,0,0,0,0,0,6,34,0,0,8,78,1,0,0,0
3,"Rashad Jennings, NYG",Hou,23.00,0,0,0,0,0,0,34,176,1,0,0,0,0,0,0,0
4,"DeMarco Murray, Dal",@Stl,22.00,0,0,0,0,0,0,24,100,1,0,4,31,0,0,1,0
5,"Reggie Bush, Det",GB,21.00,0,0,0,0,0,0,12,61,1,0,6,38,0,0,0,0
6,"Knile Davis, KC",@Mia,18.00,0,0,0,0,0,0,32,132,1,0,0,0,0,0,1,0
7,"LeGarrette Blount, Pit",@Car,17.00,0,0,0,0,0,0,10,118,1,0,0,0,0,0,0,0
8,"Giovani Bernard, Cin",Ten,17.00,0,0,0,0,0,0,14,47,2,0,1,7,0,0,0,0
9,"Le'Veon Bell, Pit",@Car,17.00,0,0,0,0,0,0,21,147,0,0,2,10,0,0,0,0
10,"Zac Stacy, Stl",Dal,16.00,0,0,0,0,0,0,12,67,0,0,5,54,0,0,0,0
11,"Lamar Miller, Mia",KC,16.00,0,0,0,0,0,0,15,108,0,0,4,24,0,0,0,0
12,"Lorenzo Taliaferro, Bal",@Cle,15.00,0,0,0,0,0,0,18,91,1,0,0,0,0,0,0,0
13,"Bobby Rainey, TB",@Atl,15.00,0,0,0,0,0,0,11,41,0,0,7,64,0,0,2,0
14,"Ahmad Bradshaw, Ind",@Jax,15.00,0,0,0,0,0,0,9,65,0,0,2,18,1,0,0,0
15,"Pierre Thomas, NO",Min,14.00,0,0,0,0,0,0,8,30,1,0,3,21,0,0,0,0
16,"Kyle Juszczyk, Bal",@Cle,14.00,0,0,0,0,0,0,0,0,0,0,3,54,1,0,0,0
17,"Chris Ivory, NYJ",Chi,13.00,0,0,0,0,0,0,10,44,0,0,4,52,0,0,0,0
18,"Matt Forte, Chi",@NYJ,13.00,0,0,0,0,0,0,13,33,0,0,6,43,0,0,0,0
19,"Donald Brown, SD",@Buf,13.00,0,0,0,0,0,0,31,62,0,0,5,27,0,0,0,0
20,"Roy Helu, Was",@Phi,12.00,0,0,0,0,0,0,1,1,1,0,1,55,0,0,0,0
21,"Terrance West, Cle",Bal,11.00,0,0,0,0,0,0,12,36,1,0,2,5,0,0,0,0
22,"Steven Jackson, Atl",TB,11.00,0,0,0,0,0,0,14,54,1,0,0,0,0,0,0,0
23,"Isaiah Crowell, Cle",Bal,11.00,0,0,0,0,0,0,11,55,1,0,0,0,0,0,0,0
24,"Antone Smith, Atl",TB,10.00,0,0,0,0,0,0,4,50,1,0,0,0,0,0,1,0
25,"Trent Richardson, Ind",@Jax,10.00,0,0,0,0,0,0,14,57,0,0,3,23,0,0,0,0
26,"Justin Forsett, Bal",@Cle,10.00,0,0,0,0,0,0,11,63,0,0,4,2,0,0,0,0
27,"Andre Ellington, Ari",SF,10.00,0,0,0,0,0,0,18,62,0,0,3,13,0,0,0,0
28,"Darren McFadden, Oak",@NE,9.00,0,0,0,0,0,0,18,59,0,0,4,6,0,0,0,0
29,"Carlos Hyde, SF",@Ari,9.00,0,0,0,0,0,0,3,13,1,0,2,-2,0,0,0,0
30,"Jeremy Hill, Cin",Ten,9.00,0,0,0,0,0,0,7,39,1,0,0,0,0,0,0,0
31,"Shonn Greene, Ten",@Cin,9.00,0,0,0,0,0,0,10,33,1,0,0,0,0,0,0,0
32,"Alfred Blue, Hou",@NYG,9.00,0,0,0,0,0,0,13,78,0,0,1,10,0,0,0,0
33,"Matt Asiata, Min",@NO,9.00,0,0,0,0,0,0,12,35,0,0,3,36,0,0,0,0
34,"C.J. Spiller, Buf",SD,8.00,0,0,0,0,0,0,10,25,0,0,3,37,0,0,0,0
35,"Toby Gerhart, Jax",Ind,8.00,0,0,0,0,0,0,9,32,0,0,2,31,0,0,0,0
36,"Darrel Young, Was",@Phi,7.00,0,0,0,0,0,0,1,1,0,0,1,4,1,0,0,0
37,"Shane Vereen, NE",Oak,7.00,0,0,0,0,0,0,7,20,0,0,4,17,0,0,0,0
38,"Jonathan Stewart, Car",Pit,7.00,0,0,0,0,0,0,5,31,0,0,3,19,0,0,0,0
39,"Darren Sproles, Phi",Was,7.00,0,0,0,0,0,0,2,20,0,0,3,30,0,0,1,0
40,"Bishop Sankey, Ten",@Cin,7.00,0,0,0,0,0,0,10,61,0,0,1,9,0,0,0,0
41,"Alfred Morris, Was",@Phi,7.00,0,0,0,0,0,0,23,77,0,0,0,0,0,0,0,0
42,"Cyrus Gray, KC",@Mia,7.00,0,0,0,0,0,0,4,18,1,0,0,0,0,0,0,0
43,"Khiry Robinson, NO",Min,6.00,0,0,0,0,0,0,18,69,0,0,0,0,0,0,0,0
44,"Stevan Ridley, NE",Oak,6.00,0,0,0,0,0,0,19,54,0,0,1,7,0,0,0,0
45,"Patrick DiMarco, Atl",TB,6.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0
46,"Mike Tolbert, Car",Pit,5.00,0,0,0,0,0,0,3,4,0,0,3,20,0,0,0,0
47,"Daniel Thomas, Mia",KC,4.00,0,0,0,0,0,0,2,15,0,0,1,21,0,0,0,0
48,"Jonathan Grimes, Hou",@NYG,4.00,0,0,0,0,0,0,1,5,0,0,1,31,0,0,0,0
49,"Montee Ball, Den",@Sea,4.00,0,0,0,0,0,0,14,38,0,0,2,6,0,0,1,0
50,"Will Ta'ufo'ou, Jax",Ind,3.00,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0
51,"James Starks, GB",@Det,3.00,0,0,0,0,0,0,8,38,0,0,0,0,0,0,0,0
52,"Bilal Powell, NYJ",Chi,3.00,0,0,0,0,0,0,2,13,0,0,2,6,0,0,0,0
53,"Dexter McCluster, Ten",@Cin,3.00,0,0,0,0,0,0,1,0,0,0,2,15,0,0,0,0
