,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Demaryius Thomas, Den",Ari,42.00,0,0,0,0,0,0,0,0,0,0,8,226,2,0,0,0
1,"Kendall Wright, Ten",Cle,26.00,0,0,0,0,0,0,2,43,0,0,6,47,2,0,0,0
2,"Golden Tate, Det",Buf,26.00,0,0,0,0,0,0,0,0,0,0,7,134,1,0,0,0
3,"DeSean Jackson, Was",Sea,26.00,0,0,0,0,0,0,0,0,0,0,5,157,1,0,0,0
4,"Brian Quick, Stl",@Phi,25.00,0,0,0,0,0,0,0,0,0,0,5,87,2,0,0,0
5,"Dez Bryant, Dal",Hou,23.00,0,0,0,0,0,0,0,0,0,0,9,85,1,0,0,0
6,"Vincent Jackson, TB",@NO,22.00,0,0,0,0,0,0,0,0,0,0,8,144,0,0,0,0
7,"Julio Jones, Atl",@NYG,21.00,0,0,0,0,0,0,0,0,0,0,11,105,0,0,0,0
8,"Alshon Jeffery, Chi",@Car,21.00,0,0,0,0,0,0,0,0,0,0,6,97,1,0,0,0
9,"Travis Benjamin, Cle",@Ten,20.00,0,0,0,0,0,0,0,0,0,0,4,48,2,0,0,0
10,"Tim Wright, NE",Cin,19.00,0,0,0,0,0,0,0,0,0,0,5,85,1,0,0,0
11,"Mohamed Sanu, Cin",@NE,18.00,0,0,0,0,0,0,0,0,0,0,5,70,1,0,0,0
12,"Jeremy Maclin, Phi",Stl,18.00,0,0,0,0,0,0,0,0,0,0,5,76,1,0,0,0
13,"Justin Hunter, Ten",Cle,18.00,0,0,0,0,0,0,0,0,0,0,3,99,1,0,0,0
14,"T.Y. Hilton, Ind",Bal,18.00,0,0,0,0,0,0,0,0,0,0,9,90,0,0,0,0
15,"A.J. Green, Cin",@NE,18.00,0,0,0,0,0,0,0,0,0,0,5,81,1,0,1,0
16,"Emmanuel Sanders, Den",Ari,17.00,0,0,0,0,0,0,2,8,0,0,7,101,0,0,0,0
17,"Terrance Williams, Dal",Hou,15.00,0,0,0,0,0,0,0,0,0,0,2,71,1,0,0,0
18,"Sammy Watkins, Buf",@Det,15.00,0,0,0,0,0,0,0,0,0,0,7,87,0,0,0,0
19,"Brandin Cooks, NO",TB,15.00,0,0,0,0,0,0,2,15,0,0,9,56,0,0,0,0
20,"Kenny Britt, Stl",@Phi,15.00,0,0,0,0,0,0,0,0,0,0,3,68,1,0,0,0
21,"Reggie Wayne, Ind",Bal,14.00,0,0,0,0,0,0,0,0,0,0,7,77,0,0,0,0
22,"Odell Beckham Jr., NYG",Atl,14.00,0,0,0,0,0,0,0,0,0,0,4,44,1,0,0,0
23,"Andre Roberts, Was",Sea,13.00,0,0,0,0,0,0,0,0,0,0,5,29,1,0,0,0
24,"Rueben Randle, NYG",Atl,13.00,0,0,0,0,0,0,0,0,0,0,4,33,1,0,0,0
25,"Jordy Nelson, GB",Min,13.00,0,0,0,0,0,0,0,0,0,0,1,66,1,0,0,0
26,"Taylor Gabriel, Cle",@Ten,13.00,0,0,0,0,0,0,0,0,0,0,4,95,0,0,0,0
27,"Riley Cooper, Phi",Stl,13.00,0,0,0,0,0,0,0,0,0,0,4,33,1,0,0,0
28,"Antonio Brown, Pit",@Jax,13.00,0,0,0,0,0,0,0,0,0,0,5,84,0,0,0,0
29,"Wes Welker, Den",Ari,12.00,0,0,0,0,0,0,0,0,0,0,7,58,0,0,0,0
30,"Louis Murphy, TB",@NO,12.00,0,0,0,0,0,0,0,0,0,0,3,35,1,0,0,0
31,"DeAndre Hopkins, Hou",@Dal,12.00,0,0,0,0,0,0,0,0,0,0,6,63,0,0,0,0
32,"Randall Cobb, GB",Min,12.00,0,0,0,0,0,0,0,0,0,0,3,34,1,0,0,0
33,"Anquan Boldin, SF",KC,11.00,1,0,0,0,0,0,0,0,0,0,4,72,0,0,0,0
34,"Allen Robinson, Jax",Pit,10.00,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0,0
35,"Brandon Lloyd, SF",KC,10.00,0,0,0,0,0,0,0,0,0,0,3,76,0,0,0,0
36,"Andre Johnson, Hou",@Dal,10.00,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0
37,"Malcom Floyd, SD",NYJ,10.00,0,0,0,0,0,0,0,0,0,0,3,72,0,0,0,0
38,"Nate Washington, Ten",Cle,9.00,0,0,0,0,0,0,0,0,0,0,4,57,0,0,0,0
39,"Adam Thielen, Min",@GB,9.00,0,0,0,0,0,0,0,0,0,0,4,57,0,0,0,0
40,"Junior Hemingway, KC",@SF,9.00,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,0
41,"Marques Colston, NO",TB,9.00,0,0,0,0,0,0,0,0,0,0,3,63,0,0,0,0
42,"Doug Baldwin, Sea",@Was,9.00,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,0
43,"Preston Parker, NYG",Atl,8.00,0,0,0,0,0,0,0,0,0,0,3,61,0,0,1,0
44,"Jermaine Kearse, Sea",@Was,8.00,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0
45,"Larry Fitzgerald, Ari",@Den,8.00,0,0,0,0,0,0,0,0,0,0,3,57,0,0,0,0
46,"Julian Edelman, NE",Cin,8.00,0,0,0,0,0,0,0,0,0,0,5,35,0,0,0,0
47,"Davante Adams, GB",Min,8.00,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0
48,"Steve Smith, Bal",@Ind,7.00,0,0,0,0,0,0,0,0,0,0,5,34,0,0,1,0
49,"Eddie Royal, SD",NYJ,7.00,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0
50,"Jordan Matthews, Phi",Stl,7.00,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
51,"Brandon Marshall, Chi",@Car,7.00,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0
52,"Stevie Johnson, SF",KC,7.00,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0
53,"Robert Herron, TB",@NO,7.00,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0
54,"Jerricho Cotchery, Car",Chi,7.00,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0
55,"Dwayne Bowe, KC",@SF,7.00,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
56,"Miles Austin, Cle",@Ten,7.00,0,0,0,0,0,0,0,0,0,0,2,54,0,0,0,0
57,"Robert Woods, Buf",@Det,6.00,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
58,"Torrey Smith, Bal",@Ind,6.00,0,0,0,0,0,0,0,0,0,0,3,38,0,0,0,0
59,"Allen Hurns, Jax",Pit,6.00,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0
60,"Percy Harvin, Sea",@Was,6.00,0,0,0,0,0,0,2,7,0,0,4,27,0,0,0,0
61,"Cole Beasley, Dal",Hou,6.00,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0
62,"Jason Avant, Car",Chi,6.00,0,0,0,0,0,0,0,0,0,0,2,42,0,0,0,0
63,"Jarius Wright, Min",@GB,5.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
64,"Austin Pettis, Stl",@Phi,5.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
65,"Hakeem Nicks, Ind",Bal,5.00,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
66,"Jeremy Kerley, NYJ",@SD,5.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
67,"Greg Jennings, Min",@GB,5.00,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
68,"Andrew Hawkins, Cle",@Ten,5.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
69,"Dwayne Harris, Dal",Hou,5.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,1,0
70,"Marquise Goodwin, Buf",@Det,5.00,0,0,0,0,0,0,1,-8,0,0,1,42,0,0,0,0
71,"Victor Cruz, NYG",Atl,5.00,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0
72,"Justin Brown, Pit",@Jax,5.00,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0
73,"Kelvin Benjamin, Car",Chi,5.00,0,0,0,0,0,0,0,0,0,0,3,38,0,0,1,0
74,"Tavon Austin, Stl",@Phi,5.00,0,0,0,0,0,0,0,0,0,0,2,33,0,0,0,0
75,"Keenan Allen, SD",NYJ,5.00,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0
76,"Roddy White, Atl",@NYG,4.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
77,"Chris Hogan, Buf",@Det,4.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
78,"Pierre Garcon, Was",Sea,4.00,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
79,"Corey Fuller, Det",Buf,4.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,1,0
80,"Mike Brown, Jax",Pit,4.00,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0
81,"Stedman Bailey, Stl",@Phi,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
82,"Ace Sanders, Jax",Pit,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
83,"Greg Salas, NYJ",@SD,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
84,"Lance Moore, Pit",@Jax,3.00,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0
85,"Brandon LaFell, NE",Cin,3.00,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0
86,"Jacoby Jones, Bal",@Ind,3.00,0,0,0,0,0,0,0,0,0,0,1,30,0,0,1,0
87,"Jeff Janis, GB",Min,3.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
88,"Jeff Cumberland, NYJ",@SD,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
89,"Derek Carrier, SF",KC,3.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
90,"Philly Brown, Car",Chi,3.00,0,0,0,0,0,0,2,22,0,0,1,4,0,0,0,0
91,"Brenton Bersin, Car",Chi,3.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
92,"Markus Wheaton, Pit",@Jax,2.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
93,"Kenny Stills, NO",TB,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
94,"Jeremy Ross, Det",Buf,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
95,"Denard Robinson, Jax",Pit,2.00,0,0,0,0,0,0,3,6,0,0,2,-1,0,0,0,0
96,"Cordarrelle Patterson, Min",@GB,2.00,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
97,"Aaron Dobson, NE",Cin,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
98,"Michael Crabtree, SF",KC,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
99,"John Brown, Ari",@Den,2.00,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0
100,"Seyi Ajirotutu, SD",NYJ,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
101,"Mike Williams, Buf",@Det,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
102,"Niles Paul, Was",Sea,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
103,"David Nelson, NYJ",@SD,1.00,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
104,"Keshawn Martin, Hou",@Dal,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
105,"Charles Johnson, Min",@GB,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
106,"Calvin Johnson, Det",Buf,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
107,"A.J. Jenkins, KC",@SF,1.00,0,0,0,0,0,0,1,-2,0,0,1,3,0,0,0,0
108,"Josh Huff, Phi",Stl,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
109,"Santonio Holmes, Chi",@Car,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
110,"Darrius Heyward-Bey, Pit",@Jax,1.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111,"Michael Floyd, Ari",@Den,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
112,"Bruce Ellington, SF",KC,1.00,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
113,"Danny Amendola, NE",Cin,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
114,"Kamar Aiken, Bal",@Ind,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
115,"Dane Sanzenbacher, Cin",@NE,0.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0
116,"Ted Ginn Jr., Ari",@Den,0.00,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
117,"Griff Whalen, Ind",Bal,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
118,"Brandon Tate, Cin",@NE,-1.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
