,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Aaron Rodgers, GB",Dal,33.00,34,27,289,3,0,0,5,41,0,0,0,0,0,0,0,0
1,"Philip Rivers, SD",@Hou,33.00,23,17,295,4,1,0,4,-7,0,0,0,0,0,0,0,0
2,"Eli Manning, NYG",@Sea,29.00,32,21,290,3,0,0,1,-1,0,0,0,0,0,0,0,0
3,"Matthew Stafford, Det",NYJ,28.00,36,20,240,2,0,0,4,11,1,0,0,0,0,0,0,0
4,"Michael Vick, Phi",Ind,27.00,29,17,218,1,0,0,10,74,1,0,0,0,0,0,0,0
5,"Brett Favre, Min",Ari,25.00,47,36,446,2,2,0,2,1,0,0,0,0,0,0,0,0
6,"Mark Sanchez, NYJ",@Det,23.00,39,22,336,1,1,0,3,1,1,0,0,0,0,0,0,0
7,"Jay Cutler, Chi",@Buf,23.00,30,17,188,2,0,1,5,39,0,0,0,0,0,0,1,0
8,"Joe Flacco, Bal",Mia,22.00,27,20,266,2,0,0,4,7,0,0,0,0,0,0,0,0
9,"Drew Brees, NO",@Car,20.00,43,27,253,2,1,0,0,0,0,0,0,0,0,0,0,0
10,"Tom Brady, NE",@Cle,20.00,36,19,224,2,0,0,1,1,0,0,0,0,0,0,0,0
11,"Carson Palmer, Cin",Pit,19.00,36,22,248,2,1,0,0,0,0,0,0,0,0,0,0,0
12,"Matt Cassel, KC",@Oak,19.00,35,20,216,2,1,0,3,14,0,0,0,0,0,0,0,0
13,"Josh Freeman, TB",@Atl,17.00,22,11,189,2,2,0,4,26,0,0,0,0,0,0,0,0
14,"Matt Ryan, Atl",TB,15.00,36,24,235,1,0,0,3,5,0,0,0,0,0,0,0,0
15,"Colt McCoy, Cle",NE,14.00,19,14,174,0,0,0,3,20,1,0,0,0,0,0,0,0
16,"Derek Anderson, Ari",@Min,14.00,26,15,179,1,0,0,3,16,0,0,0,0,0,0,0,0
17,"Peyton Manning, Ind",@Phi,13.00,51,31,294,1,2,0,0,0,0,0,0,0,0,0,0,0
18,"Ryan Fitzpatrick, Buf",Chi,13.00,51,31,299,1,2,0,2,9,0,0,0,0,0,0,0,0
19,"Jason Campbell, Oak",KC,13.00,33,19,229,1,1,0,2,0,0,0,0,0,0,0,0,0
20,"Ben Roethlisberger, Pit",@Cin,11.00,27,17,163,1,1,0,5,13,0,0,0,0,0,0,0,0
21,"Jon Kitna, Dal",@GB,9.00,30,19,183,1,2,0,0,0,0,0,0,0,0,0,0,0
22,"Matt Schaub, Hou",SD,8.00,32,21,267,0,1,0,2,1,0,0,0,0,0,0,0,0
23,"Charlie Whitehurst, Sea",NYG,6.00,23,12,113,1,2,0,2,2,0,0,0,0,0,0,0,0
24,"Chad Henne, Mia",@Bal,4.00,34,22,231,0,3,0,6,13,0,0,0,0,0,0,0,0
25,"Tony Pike, Car",NO,1.00,12,6,47,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"Chase Daniel, NO",@Car,1.00,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0
27,"Drew Stanton, Det",NYJ,0.00,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
28,"Sage Rosenfels, NYG",@Sea,0.00,0,0,0,0,0,0,3,-3,0,0,0,0,0,0,0,0
29,"Matt Moore, Car",NO,0.00,6,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Matt Flynn, GB",Dal,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Jimmy Clausen, Car",NO,0.00,18,8,47,0,1,0,1,11,0,0,0,0,0,0,0,0
32,"Brian Hoyer, NE",@Cle,-2.00,2,0,0,0,1,0,1,-1,0,0,0,0,0,0,0,0
