,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Marques Colston, NO",@Ten,29.00,0,0,0,0,0,0,0,0,0,0,7,105,2,0,0,0
1,"Larry Fitzgerald, Ari",SF,27.00,0,0,0,0,0,0,0,0,0,0,7,149,1,0,0,0
2,"Percy Harvin, Min",@Det,26.00,0,0,0,0,0,0,4,40,0,0,10,69,1,0,0,0
3,"Antonio Brown, Pit",Cle,26.00,0,0,0,0,0,0,0,0,0,0,5,151,1,0,0,0
4,"Nate Washington, Ten",NO,25.00,0,0,0,0,0,0,0,0,0,0,6,130,1,0,0,0
5,"Julio Jones, Atl",@Car,25.00,0,0,0,0,0,0,0,0,0,0,3,104,2,0,0,0
6,"Hakeem Nicks, NYG",@Dal,24.00,0,0,0,0,0,0,0,0,0,0,8,163,0,0,0,0
7,"Laurent Robinson, Dal",NYG,23.00,0,0,0,0,0,0,0,0,0,0,4,137,1,0,0,0
8,"Doug Baldwin, Sea",Stl,22.00,0,0,0,0,0,0,0,0,0,0,7,93,1,0,0,0
9,"Roddy White, Atl",@Car,21.00,0,0,0,0,0,0,0,0,0,0,7,84,1,0,0,0
10,"Wes Welker, NE",@Was,21.00,0,0,0,0,0,0,0,0,0,0,7,86,1,0,0,0
11,"Jabar Gaffney, Was",NE,21.00,0,0,0,0,0,0,0,0,0,0,6,92,1,0,0,0
12,"Demaryius Thomas, Den",Chi,20.00,0,0,0,0,0,0,1,5,0,0,7,78,1,0,0,0
13,"Kevin Walter, Hou",@Cin,19.00,0,0,0,0,0,0,0,0,0,0,6,76,1,0,0,0
14,"Titus Young, Det",Min,18.00,0,0,0,0,0,0,0,0,0,0,4,87,1,0,0,0
15,"Steve Smith, Car",Atl,18.00,0,0,0,0,0,0,0,0,0,0,6,125,0,0,0,0
16,"Jordy Nelson, GB",Oak,17.00,0,0,0,0,0,0,0,0,0,0,3,81,1,0,0,0
17,"Santana Moss, Was",NE,17.00,0,0,0,0,0,0,0,0,0,0,3,81,1,0,0,0
18,"Torrey Smith, Bal",Ind,16.00,0,0,0,0,0,0,1,16,0,0,5,48,1,0,0,0
19,"Early Doucet, Ari",SF,16.00,0,0,0,0,0,0,0,0,0,0,3,73,1,0,0,0
20,"Miles Austin, Dal",NYG,16.00,0,0,0,0,0,0,1,5,0,0,4,63,1,0,0,0
21,"Stevie Johnson, Buf",@SD,15.00,0,0,0,0,0,0,0,0,0,0,4,116,0,0,0,0
22,"DeSean Jackson, Phi",@Mia,15.00,0,0,0,0,0,0,0,0,0,0,4,59,1,0,0,0
23,"Mario Manningham, NYG",@Dal,14.00,0,0,0,0,0,0,0,0,0,0,2,62,1,0,0,0
24,"Donte' Stallworth, Was",NE,13.00,0,0,0,0,0,0,0,0,0,0,4,96,0,0,0,0
25,"Brandon Lloyd, Stl",@Sea,13.00,0,0,0,0,0,0,0,0,0,0,5,82,0,0,0,0
26,"Victor Cruz, NYG",@Dal,13.00,0,0,0,0,0,0,0,0,0,0,6,74,0,0,0,0
27,"Michael Crabtree, SF",@Ari,13.00,0,0,0,0,0,0,0,0,0,0,7,63,0,0,0,0
28,"Louis Murphy, Oak",@GB,12.00,0,0,0,0,0,0,1,10,0,0,4,70,0,0,0,0
29,"Brandon Marshall, Mia",Phi,12.00,0,0,0,0,0,0,0,0,0,0,4,27,1,0,0,0
30,"Darrius Heyward-Bey, Oak",@GB,12.00,0,0,0,0,0,0,0,0,0,0,5,78,0,0,0,0
31,"Patrick Crayton, SD",Buf,12.00,0,0,0,0,0,0,0,0,0,0,3,37,1,0,0,0
32,"Dez Bryant, Dal",NYG,12.00,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,0
33,"Dwayne Bowe, KC",@NYJ,12.00,0,0,0,0,0,0,0,0,0,0,6,69,0,0,0,0
34,"Matt Willis, Den",Chi,11.00,0,0,0,0,0,0,0,0,0,0,4,75,0,0,0,0
35,"Mike Wallace, Pit",Cle,11.00,0,0,0,0,0,0,1,21,0,0,4,57,0,0,0,0
36,"Jerome Simpson, Cin",Hou,11.00,0,0,0,0,0,0,0,0,0,0,2,38,1,0,0,0
37,"Donald Driver, GB",Oak,11.00,0,0,0,0,0,0,0,0,0,0,4,75,0,0,0,0
38,"Jerricho Cotchery, Pit",Cle,11.00,0,0,0,0,0,0,0,0,0,0,2,33,1,0,0,0
39,"Jerheme Urban, KC",@NYJ,10.00,0,0,0,0,0,0,1,7,0,0,2,28,1,0,0,0
40,"Vincent Jackson, SD",Buf,10.00,0,0,0,0,0,0,0,0,0,0,5,55,0,0,0,0
41,"A.J. Green, Cin",Hou,10.00,0,0,0,0,0,0,0,0,0,0,5,59,0,0,0,0
42,"Anquan Boldin, Bal",Ind,10.00,0,0,0,0,0,0,0,0,0,0,5,57,0,0,0,0
43,"Santonio Holmes, NYJ",KC,9.00,0,0,0,0,0,0,0,0,0,0,2,12,1,0,0,0
44,"Pierre Garcon, Ind",@Bal,9.00,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,0
45,"Jarett Dillard, Jax",TB,9.00,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0
46,"David Anderson, Was",NE,9.00,0,0,0,0,0,0,0,0,0,0,2,12,1,0,0,0
47,"Kyle Williams, SF",@Ari,8.00,0,0,0,0,0,0,1,7,0,0,4,42,0,0,0,0
48,"Damian Williams, Ten",NO,8.00,0,0,0,0,0,0,0,0,0,0,2,62,0,0,0,0
49,"Reggie Wayne, Ind",@Bal,8.00,0,0,0,0,0,0,0,0,0,0,4,41,0,0,0,0
50,"Andre Roberts, Ari",SF,8.00,0,0,0,0,0,0,0,0,0,0,2,8,1,0,0,0
51,"Steve Breaston, KC",@NYJ,8.00,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0
52,"Devin Aromashodu, Min",@Det,8.00,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0
53,"Golden Tate, Sea",Stl,7.00,0,0,0,0,0,0,1,14,0,0,3,39,0,0,0,0
