,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Darren McFadden, Oak",@Den,45.00,0,0,0,0,0,0,16,165,3,0,2,31,1,0,0,0
1,"Michael Turner, Atl",Cin,28.00,0,0,0,0,0,0,23,121,2,0,2,23,0,0,0,0
2,"Adrian Peterson, Min",@GB,25.00,0,0,0,0,0,0,28,131,1,0,2,41,0,0,0,0
3,"Knowshon Moreno, Den",Oak,23.00,0,0,0,0,0,0,14,53,0,0,3,37,2,0,0,0
4,"Maurice Jones-Drew, Jax",@KC,22.00,0,0,0,0,0,0,16,47,0,0,5,74,1,0,0,0
5,"Frank Gore, SF",@Car,19.00,0,0,0,0,0,0,19,102,0,0,4,57,0,0,0,0
6,"Carnell Williams, TB",Stl,18.00,0,0,0,0,0,0,4,12,0,0,8,34,1,0,0,0
7,"Thomas Jones, KC",Jax,18.00,0,0,0,0,0,0,20,125,1,0,0,0,0,0,0,0
8,"Brandon Jackson, GB",Min,18.00,0,0,0,0,0,0,13,58,1,0,3,46,0,0,0,0
9,"Darren Sproles, SD",NE,16.00,0,0,0,0,0,0,2,7,0,0,9,70,0,0,0,0
10,"Steven Jackson, Stl",@TB,16.00,0,0,0,0,0,0,22,110,0,0,2,35,0,0,0,0
11,"LeSean McCoy, Phi",@Ten,15.00,0,0,0,0,0,0,16,48,0,0,6,54,0,0,0,0
12,"Willis McGahee, Bal",Buf,14.00,0,0,0,0,0,0,11,64,1,0,1,10,0,0,0,0
13,"Ahmad Bradshaw, NYG",@Dal,14.00,0,0,0,0,0,0,24,126,0,0,2,12,0,0,1,0
14,"Peyton Hillis, Cle",@NO,13.00,1,1,13,0,0,0,16,69,1,0,1,1,0,0,0,0
15,"Jamaal Charles, KC",Jax,13.00,0,0,0,0,0,0,15,71,1,0,0,0,0,0,0,0
16,"Michael Bush, Oak",@Den,13.00,0,0,0,0,0,0,15,52,1,0,1,13,0,0,0,0
17,"Brandon Jacobs, NYG",@Dal,12.00,0,0,0,0,0,0,12,75,1,0,0,0,0,0,1,0
18,"Ladell Betts, NO",Cle,12.00,0,0,0,0,0,0,0,0,0,0,8,48,0,0,0,0
19,"Beanie Wells, Ari",@Sea,11.00,0,0,0,0,0,0,14,54,1,0,0,0,0,0,0,0
20,"Ryan Torain, Was",@Chi,11.00,0,0,0,0,0,0,21,125,0,0,0,0,0,0,1,0
21,"Dexter McCluster, KC",Jax,11.00,0,0,0,0,0,0,4,28,0,0,5,41,0,0,0,0
22,"Matt Forte, Chi",Was,11.00,0,0,0,0,0,0,10,41,0,0,5,32,0,0,1,0
23,"Bernard Scott, Cin",@Atl,10.00,0,0,0,0,0,0,1,14,0,0,5,43,0,0,0,0
24,"Mewelde Moore, Pit",@Mia,9.00,0,0,0,0,0,0,4,11,0,0,4,48,0,0,0,0
25,"Justin Forsett, Sea",Ari,9.00,0,0,0,0,0,0,9,41,0,0,2,31,0,0,0,0
26,"DeAngelo Williams, Car",SF,8.00,0,0,0,0,0,0,19,44,0,0,4,19,0,0,1,0
27,"Mike Tolbert, SD",NE,8.00,0,0,0,0,0,0,2,5,1,0,1,13,0,0,0,0
28,"Ray Rice, Bal",Buf,8.00,0,0,0,0,0,0,16,72,0,0,1,1,0,0,0,0
29,"Marshawn Lynch, Sea",Ari,8.00,0,0,0,0,0,0,24,89,0,0,0,0,0,0,0,0
30,"Felix Jones, Dal",NYG,8.00,0,0,0,0,0,0,9,35,0,0,3,27,0,0,0,0
