,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Adrian Peterson, Min",@Det,32.00,0,0,0,0,0,0,18,93,2,0,4,18,1,0,0,0
1,"Reggie Bush, Det",Min,29.00,0,0,0,0,0,0,21,90,0,0,4,101,1,0,0,0
2,"LeSean McCoy, Phi",@Was,25.00,0,0,0,0,0,0,31,184,1,0,1,5,0,0,0,0
3,"Joique Bell, Det",Min,25.00,0,0,0,0,0,0,6,25,2,0,5,67,0,0,0,0
4,"Shane Vereen, NE",@Buf,22.00,0,0,0,0,0,0,14,101,0,0,7,58,0,0,0,0
5,"Ray Rice, Bal",@Den,20.00,0,0,0,0,0,0,12,36,1,0,8,35,0,0,0,0
6,"DeMarco Murray, Dal",NYG,19.00,0,0,0,0,0,0,20,86,0,0,8,39,0,0,0,0
7,"Matt Forte, Chi",Cin,19.00,0,0,0,0,0,0,19,50,1,0,4,41,0,0,0,0
8,"Jamaal Charles, KC",@Jax,18.00,0,0,0,0,0,0,16,77,1,0,3,23,0,0,0,0
9,"Darren Sproles, NO",Atl,16.00,0,0,0,0,0,0,8,22,0,0,6,88,0,0,0,0
10,"Steven Jackson, Atl",@NO,16.00,0,0,0,0,0,0,11,77,0,0,5,45,0,0,0,0
11,"Daryl Richardson, Stl",Ari,14.00,0,0,0,0,0,0,20,63,0,0,5,33,0,0,0,0
12,"Darren McFadden, Oak",@Ind,14.00,0,0,0,0,0,0,17,48,1,0,3,18,0,0,0,0
13,"Fred Jackson, Buf",NE,14.00,0,0,0,0,0,0,13,67,0,0,4,41,0,0,0,0
14,"Frank Gore, SF",GB,14.00,0,0,0,0,0,0,21,44,1,0,2,21,0,0,0,0
15,"Arian Foster, Hou",@SD,14.00,0,0,0,0,0,0,18,57,0,0,6,33,0,0,0,0
16,"Ryan Mathews, SD",Hou,13.00,0,0,0,0,0,0,13,33,0,0,2,22,1,0,0,0
17,"Doug Martin, TB",@NYJ,13.00,0,0,0,0,0,0,24,65,1,0,2,-1,0,0,1,0
18,"Eddie Lacy, GB",@SF,13.00,0,0,0,0,0,0,14,41,1,0,1,31,0,0,1,0
19,"Da'Rel Scott, NYG",@Dal,12.00,0,0,0,0,0,0,5,23,0,0,5,51,0,0,0,0
20,"DeAngelo Williams, Car",Sea,11.00,0,0,0,0,0,0,17,86,0,0,3,14,0,0,1,0
21,"Alfred Morris, Was",Phi,10.00,0,0,0,0,0,0,12,45,1,0,1,9,0,0,1,0
22,"Vonta Leach, Bal",@Den,10.00,0,0,0,0,0,0,0,0,0,0,3,12,1,0,0,0
23,"Pierre Thomas, NO",Atl,9.00,0,0,0,0,0,0,9,43,0,0,4,16,0,0,0,0
24,"C.J. Spiller, Buf",NE,9.00,0,0,0,0,0,0,17,41,0,0,5,14,0,0,1,0
25,"Trent Richardson, Cle",Mia,9.00,0,0,0,0,0,0,13,47,0,0,2,30,0,0,0,0
26,"Bilal Powell, NYJ",TB,9.00,0,0,0,0,0,0,12,29,0,0,4,35,0,0,0,0
27,"BenJarvus Green-Ellis, Cin",@Chi,9.00,0,0,0,0,0,0,14,25,1,0,1,4,0,0,0,0
28,"Daniel Thomas, Mia",@Cle,8.00,0,0,0,0,0,0,8,14,1,0,1,5,0,0,0,0
29,"Anthony Sherman, KC",@Jax,8.00,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0
30,"Knowshon Moreno, Den",Bal,8.00,0,0,0,0,0,0,9,28,0,0,3,37,0,0,0,0
31,"Jackie Battle, Ten",@Pit,8.00,0,0,0,0,0,0,8,21,1,0,0,0,0,0,0,0
32,"Ben Tate, Hou",@SD,7.00,0,0,0,0,0,0,9,55,0,0,2,7,0,0,0,0
33,"Rashard Mendenhall, Ari",@Stl,7.00,0,0,0,0,0,0,16,60,0,0,1,4,0,0,0,0
34,"Dexter McCluster, KC",@Jax,7.00,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0
35,"Chris Johnson, Ten",@Pit,7.00,0,0,0,0,0,0,25,70,0,0,0,0,0,0,0,0
36,"Vick Ballard, Ind",Oak,7.00,0,0,0,0,0,0,13,63,0,0,1,-5,0,0,0,0
37,"Allen Reisner, Jax",KC,6.00,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
38,"Marshawn Lynch, Sea",@Car,6.00,0,0,0,0,0,0,17,43,0,0,2,9,0,0,0,0
39,"Justin Forsett, Jax",KC,6.00,0,0,0,0,0,0,1,7,0,0,4,22,0,0,0,0
40,"Derrick Coleman, Sea",@Car,6.00,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
41,"Ronnie Brown, SD",Hou,6.00,0,0,0,0,0,0,5,27,0,0,2,24,0,0,0,0
42,"Jordan Todman, Jax",KC,5.00,0,0,0,0,0,0,1,2,0,0,3,20,0,0,0,0
43,"Ronnie Hillman, Den",Bal,5.00,0,0,0,0,0,0,4,15,0,0,2,27,0,0,0,0
44,"Robert Turbin, Sea",@Car,4.00,0,0,0,0,0,0,3,17,0,0,2,13,0,0,0,0
45,"LaRod Stephens-Howling, Pit",Ten,4.00,0,0,0,0,0,0,6,19,0,0,2,11,0,0,0,0
46,"Maurice Jones-Drew, Jax",KC,4.00,0,0,0,0,0,0,15,45,0,0,0,0,0,0,0,0
47,"Danny Woodhead, SD",Hou,3.00,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0
48,"Jason Snelling, Atl",@NO,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
49,"Stevan Ridley, NE",@Buf,3.00,0,0,0,0,0,0,9,46,0,0,0,0,0,0,1,0
50,"Ahmad Bradshaw, Ind",Oak,3.00,0,0,0,0,0,0,7,26,0,0,1,7,0,0,0,0
51,"Tommy Bohanon, NYJ",TB,3.00,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0
52,"Giovani Bernard, Cin",@Chi,3.00,0,0,0,0,0,0,4,22,0,0,1,8,0,0,0,0
53,"Mike Tolbert, Car",Sea,2.00,0,0,0,0,0,0,4,10,0,0,1,-6,0,0,0,0
54,"Will Ta'ufo'ou, Jax",KC,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
55,"Alfonso Smith, Ari",@Stl,2.00,0,0,0,0,0,0,10,26,0,0,0,0,0,0,0,0
56,"Isaac Redman, Pit",Ten,2.00,0,0,0,0,0,0,7,8,0,0,2,7,0,0,0,0
57,"Bernard Pierce, Bal",@Den,2.00,0,0,0,0,0,0,9,22,0,0,0,0,0,0,0,0
58,"Chris Ogbonnaya, Cle",Mia,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
59,"Kendall Hunter, SF",GB,2.00,0,0,0,0,0,0,6,24,0,0,0,0,0,0,0,0
60,"Roy Helu, Was",Phi,2.00,0,0,0,0,0,0,1,5,0,0,1,11,0,0,0,0
61,"Bradie Ewing, Atl",@NO,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
62,"Andre Ellington, Ari",@Stl,2.00,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0
63,"Knile Davis, KC",@Jax,2.00,0,0,0,0,0,0,4,12,0,0,1,5,0,0,0,0
64,"Bryce Brown, Phi",@Was,2.00,0,0,0,0,0,0,9,25,0,0,0,0,0,0,0,0
65,"Montee Ball, Den",Bal,2.00,0,0,0,0,0,0,8,24,0,0,0,0,0,0,0,0
