,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Drew Brees, NO",Buf,43.00,34,26,332,5,0,0,4,-1,0,0,0,0,0,0,0,0
1,"Andy Dalton, Cin",NYJ,41.00,30,19,325,5,1,0,0,0,0,0,0,0,0,0,0,0
2,"Cam Newton, Car",@TB,31.00,32,23,221,2,0,0,11,50,1,0,0,0,0,0,0,0
3,"Peyton Manning, Den",Was,31.00,44,30,354,4,3,0,4,-3,0,0,0,0,0,0,1,0
4,"Colin Kaepernick, SF",@Jax,29.00,16,10,164,1,0,0,7,54,2,0,0,0,0,0,0,0
5,"Matthew Stafford, Det",Dal,28.00,48,33,488,1,2,0,3,12,1,0,0,0,0,0,0,0
6,"Tony Romo, Dal",@Det,26.00,30,14,206,3,0,0,3,6,0,0,0,0,0,0,0,0
7,"Aaron Rodgers, GB",@Min,26.00,29,24,285,2,0,0,6,31,0,0,0,0,0,0,0,0
8,"Alex Smith, KC",Cle,25.00,36,24,225,2,0,0,6,40,0,0,0,0,0,0,0,0
9,"Jason Campbell, Cle",@KC,24.00,36,22,293,2,0,0,3,17,0,0,0,0,0,0,0,0
10,"Russell Wilson, Sea",@Stl,18.00,18,10,139,2,0,0,3,16,0,0,0,0,0,0,0,0
11,"Mike Glennon, TB",Car,17.00,51,30,275,1,0,0,3,2,0,0,0,0,0,0,0,0
12,"Carson Palmer, Ari",Atl,16.00,18,13,172,2,1,0,1,9,0,0,0,0,0,0,0,0
13,"Ryan Tannehill, Mia",@NE,15.00,42,22,192,2,2,0,1,12,0,0,0,0,0,0,1,0
14,"Terrelle Pryor, Oak",Pit,15.00,19,10,88,0,2,0,9,106,1,0,0,0,0,0,0,0
15,"Chad Henne, Jax",SF,15.00,45,29,228,1,0,0,1,1,0,0,0,0,0,0,0,0
16,"Christian Ponder, Min",GB,14.00,21,14,145,0,0,0,5,38,1,0,0,0,0,0,0,0
17,"Ben Roethlisberger, Pit",@Oak,13.00,45,29,275,1,2,0,1,1,0,0,0,0,0,0,0,0
18,"Matt Ryan, Atl",@Ari,11.00,61,34,301,1,4,0,1,13,0,0,0,0,0,0,0,0
19,"Thaddeus Lewis, Buf",@NO,11.00,39,22,234,1,1,0,2,5,0,0,0,0,0,0,2,0
20,"Eli Manning, NYG",@Phi,9.00,39,25,246,0,0,0,1,-1,0,0,0,0,0,0,0,0
21,"Tom Brady, NE",Mia,8.00,22,13,116,1,1,0,4,5,0,0,0,0,0,0,0,0
22,"Robert Griffin III, Was",@Den,6.00,30,15,132,1,2,0,5,7,0,0,0,0,0,0,1,0
23,"Matt Simms, NYJ",@Cin,3.00,7,3,17,0,0,0,3,35,0,0,0,0,0,0,0,0
24,"Kellen Clemens, Stl",Sea,3.00,31,15,158,0,2,0,2,11,0,0,0,0,0,0,0,0
25,"Matt Barkley, Phi",NYG,3.00,26,17,158,0,1,0,0,0,0,0,0,0,0,0,1,0
26,"Geno Smith, NYJ",@Cin,2.00,30,20,159,0,2,0,2,8,0,0,0,0,0,0,0,0
27,"Josh Johnson, Cin",NYJ,1.00,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0
28,"Colt McCoy, SF",@Jax,0.00,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Michael Vick, Phi",NYG,-1.00,9,6,30,0,1,0,1,1,0,0,0,0,0,0,0,0
30,"Kirk Cousins, Was",@Den,-3.00,9,5,48,0,2,0,1,1,0,0,0,0,0,0,0,0
