,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Antonio Gates, SD",Ari,33.00,0,0,0,0,0,0,0,0,0,0,7,144,2,0,0,0
1,"Zach Miller, Oak",Hou,29.00,0,0,0,0,0,0,0,0,0,0,11,122,1,0,0,0
2,"Dallas Clark, Ind",@Jax,19.00,0,0,0,0,0,0,0,0,0,0,7,68,1,0,0,0
3,"Dustin Keller, NYJ",@Buf,18.00,0,0,0,0,0,0,0,0,0,0,4,28,2,0,0,0
4,"Joel Dreessen, Hou",@Oak,18.00,0,0,0,0,0,0,0,0,0,0,5,73,1,0,0,0
5,"Brandon Pettigrew, Det",@GB,17.00,0,0,0,0,0,0,0,0,0,0,8,91,0,0,0,0
6,"Jermichael Finley, GB",Det,13.00,0,0,0,0,0,0,0,0,0,0,4,36,1,0,0,0
7,"Vernon Davis, SF",@Atl,13.00,0,0,0,0,0,0,0,0,0,0,4,36,1,0,0,0
8,"Benjamin Watson, Cle",Cin,12.00,0,0,0,0,0,0,0,0,0,0,6,60,0,0,0,0
9,"Tony Scheffler, Det",@GB,12.00,0,0,0,0,0,0,0,0,0,0,6,63,0,0,0,0
10,"Jeremy Shockey, NO",Car,11.00,0,0,0,0,0,0,0,0,0,0,6,58,0,0,0,0
11,"Tony Gonzalez, Atl",SF,11.00,0,0,0,0,0,0,0,0,0,0,7,41,0,0,0,0
12,"Anthony Fasano, Mia",NE,11.00,0,0,0,0,0,0,0,0,0,0,5,67,0,0,0,0
13,"Chris Cooley, Was",@Phi,11.00,0,0,0,0,0,0,0,0,0,0,2,37,1,0,0,0
14,"Brent Celek, Phi",Was,11.00,0,0,0,0,0,0,0,0,0,0,3,27,1,0,0,0
15,"Marcedes Lewis, Jax",Ind,10.00,0,0,0,0,0,0,0,0,0,0,2,22,1,0,0,0
16,"David Thomas, NO",Car,9.00,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0
17,"Evan Moore, Cle",Cin,9.00,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,0
18,"Greg Olsen, Chi",@NYG,8.00,0,0,0,0,0,0,0,0,0,0,5,39,0,0,0,0
19,"Jermaine Gresham, Cin",@Cle,8.00,0,0,0,0,0,0,0,0,0,0,5,35,0,0,0,0
20,"David Martin, Buf",NYJ,7.00,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0
21,"Aaron Hernandez, NE",@Mia,7.00,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,0
22,"Todd Heap, Bal",@Pit,6.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0
23,"Daniel Fells, Stl",Sea,6.00,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0
24,"Heath Miller, Pit",Bal,5.00,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
25,"Bo Scaife, Ten",Den,4.00,0,0,0,0,0,0,0,0,0,0,2,27,0,0,0,0
26,"Dante Rosario, Car",@NO,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
27,"Ben Patrick, Ari",@SD,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
28,"Daniel Graham, Den",@Ten,3.00,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0
29,"Jim Dray, Ari",@SD,3.00,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0
30,"Travis Beckum, NYG",Chi,3.00,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0
31,"Craig Stevens, Ten",Den,2.00,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0
32,"Donald Lee, GB",Det,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
33,"Brody Eldridge, Ind",@Jax,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
34,"Jared Cook, Ten",Den,2.00,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
35,"John Carlson, Sea",@Stl,2.00,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
36,"Kevin Boss, NYG",Chi,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
37,"Delanie Walker, SF",@Atl,1.00,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
38,"Jeff King, Car",@NO,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
39,"Ben Hartsock, NYJ",@Buf,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
40,"Rob Gronkowski, NE",@Mia,1.00,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
41,"Owen Daniels, Hou",@Oak,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
42,"Nate Byham, SF",@Atl,1.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43,"Chris Baker, Sea",@Stl,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
44,"Jimmy Graham, NO",Car,0.00,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
