,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Michael Crabtree, Oak",NYJ,32.00,0,0,0,0,0,0,0,0,0,0,6,80,3,0,0,0
1,"Emmanuel Sanders, Den",Dal,24.00,0,0,0,0,0,0,0,0,0,0,6,62,2,0,0,0
2,"J.J. Nelson, Ari",@Ind,23.00,0,0,0,0,0,0,0,0,0,0,5,120,1,0,0,0
3,"Davante Adams, GB",@Atl,23.00,0,0,0,0,0,0,0,0,0,0,8,99,1,0,0,0
4,"Jermaine Kearse, NYJ",@Oak,22.00,0,0,0,0,0,0,0,0,0,0,4,64,2,0,0,0
5,"Alshon Jeffery, Phi",@KC,22.00,0,0,0,0,0,0,0,0,0,0,7,92,1,0,0,0
6,"Mike Evans, TB",Chi,22.00,0,0,0,0,0,0,0,0,0,0,7,93,1,0,0,0
7,"Jarvis Landry, Mia",@LAC,20.00,1,0,0,0,0,0,1,-7,0,0,13,78,0,0,0,0
8,"Allen Hurns, Jax",Ten,20.00,0,0,0,0,0,0,0,0,0,0,6,82,1,0,0,0
9,"Keenan Allen, LAC",Mia,19.00,0,0,0,0,0,0,0,0,0,0,9,100,0,0,0,0
10,"Chris Hogan, NE",@NO,18.00,0,0,0,0,0,0,0,0,0,0,5,78,1,0,0,0
11,"Brandon Coleman, NO",NE,18.00,0,0,0,0,0,0,0,0,0,0,4,82,1,0,0,0
12,"Martavis Bryant, Pit",Min,18.00,0,0,0,0,0,0,1,7,0,0,3,91,1,0,0,0
13,"Dez Bryant, Dal",@Den,18.00,0,0,0,0,0,0,0,0,0,0,7,59,1,0,0,0
14,"Rashard Higgins, Cle",@Bal,16.00,0,0,0,0,0,0,1,4,0,0,7,95,0,0,0,0
15,"Deonte Thompson, Chi",@TB,15.00,0,0,0,0,0,0,0,0,0,0,4,57,1,0,0,0
16,"Julio Jones, Atl",GB,15.00,0,0,0,0,0,0,0,0,0,0,5,108,0,0,0,0
17,"Marqise Lee, Jax",Ten,14.00,0,0,0,0,0,0,0,0,0,0,7,76,0,0,0,0
18,"DeAndre Hopkins, Hou",@Cin,14.00,0,0,0,0,0,0,0,0,0,0,7,73,0,0,0,0
19,"Kendall Wright, Chi",@TB,13.00,0,0,0,0,0,0,0,0,0,0,7,69,0,0,0,0
20,"Michael Thomas, NO",NE,13.00,0,0,0,0,0,0,0,0,0,0,5,89,0,0,0,0
21,"Demaryius Thomas, Den",Dal,13.00,0,0,0,0,0,0,0,0,0,0,6,71,0,0,0,0
22,"Mohamed Sanu, Atl",GB,13.00,0,0,0,0,0,0,0,0,0,0,5,85,0,0,0,0
23,"Jeremy Maclin, Bal",Cle,13.00,0,0,0,0,0,0,0,0,0,0,4,31,1,0,0,0
24,"Randall Cobb, GB",@Atl,13.00,0,0,0,0,0,0,1,10,0,0,6,60,0,0,0,0
25,"Kelvin Benjamin, Car",Buf,13.00,0,0,0,0,0,0,0,0,0,0,6,77,0,0,0,0
26,"Cordarrelle Patterson, Oak",NYJ,12.00,0,0,0,0,0,0,3,57,1,0,1,6,0,0,0,0
27,"DeVante Parker, Mia",@LAC,12.00,0,0,0,0,0,0,0,0,0,0,4,85,0,0,0,0
28,"Tyler Lockett, Sea",SF,12.00,0,0,0,0,0,0,0,0,0,0,6,64,0,0,0,0
29,"Kenny Stills, Mia",@LAC,11.00,0,0,0,0,0,0,0,0,0,0,2,37,1,0,0,0
30,"A.J. Green, Cin",Hou,11.00,0,0,0,0,0,0,0,0,0,0,5,67,0,0,0,0
31,"Jaron Brown, Ari",@Ind,11.00,0,0,0,0,0,0,0,0,0,0,4,73,0,0,0,0
32,"Antonio Brown, Pit",Min,11.00,0,0,0,0,0,0,0,0,0,0,5,62,0,0,0,0
33,"JuJu Smith-Schuster, Pit",Min,10.00,0,0,0,0,0,0,0,0,0,0,3,16,1,0,0,0
34,"Torrey Smith, Phi",@KC,10.00,0,0,0,0,0,0,0,0,0,0,4,66,0,0,0,0
35,"Devin Funchess, Car",Buf,10.00,0,0,0,0,0,0,0,0,0,0,4,68,0,0,0,0
36,"Alex Erickson, Cin",Hou,10.00,0,0,0,0,0,0,1,2,0,0,4,62,0,0,0,0
37,"Doug Baldwin, Sea",SF,10.00,0,0,0,0,0,0,0,0,0,0,6,44,0,0,0,0
38,"Tyrell Williams, LAC",Mia,9.00,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,0
39,"Paul Richardson, Sea",SF,9.00,0,0,0,0,0,0,0,0,0,0,2,19,1,0,0,0
40,"Marvin Jones, Det",@NYG,9.00,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0
41,"Phillip Dorsett, NE",@NO,9.00,0,0,0,0,0,0,1,7,0,0,3,68,0,0,0,0
42,"Chris Conley, KC",Phi,9.00,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0
43,"Josh Bellamy, Chi",@TB,9.00,0,0,0,0,0,0,0,0,0,0,4,51,0,0,0,0
44,"Adam Thielen, Min",@Pit,8.00,0,0,0,0,0,0,0,0,0,0,5,44,0,0,1,0
45,"Eli Rogers, Pit",Min,8.00,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0
