,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Aaron Rodgers, GB",Den,53.00,38,29,408,4,1,0,9,36,2,0,0,0,0,0,0,0
1,"Michael Vick, Phi",SF,33.00,46,30,416,2,1,0,8,75,0,0,0,0,0,0,0,0
2,"Cam Newton, Car",@Chi,33.00,46,27,374,1,1,0,8,35,2,0,0,0,0,0,0,0
3,"Tarvaris Jackson, Sea",Atl,27.00,38,25,319,3,2,0,2,16,0,0,0,0,0,0,0,0
4,"Tony Romo, Dal",Det,25.00,47,34,331,3,3,0,0,0,0,0,0,0,0,0,0,0
5,"Josh Freeman, TB",Ind,25.00,39,25,287,1,0,0,6,27,1,0,0,0,0,0,0,0
6,"Matt Hasselbeck, Ten",@Cle,24.00,20,10,220,3,1,0,1,5,0,0,0,0,0,0,0,0
7,"Eli Manning, NYG",@Ari,23.00,40,27,321,2,0,0,3,-3,0,0,0,0,0,0,1,0
8,"Alex Smith, SF",@Phi,22.00,33,21,291,2,0,0,1,-1,0,0,0,0,0,0,1,0
9,"Curtis Painter, Ind",@TB,22.00,30,13,281,2,0,0,0,0,0,0,0,0,0,0,1,0
10,"Kyle Orton, Den",@GB,22.00,32,22,273,3,3,0,2,7,0,0,0,0,0,0,0,0
11,"Tom Brady, NE",@Oak,21.00,30,16,226,2,0,0,1,-1,0,0,0,0,0,0,0,0
12,"Andy Dalton, Cin",Buf,20.00,36,18,298,1,2,0,3,12,1,0,0,0,0,0,0,0
13,"Matthew Stafford, Det",@Dal,19.00,43,21,240,2,1,0,1,-1,0,0,0,0,0,0,0,0
14,"Matt Ryan, Atl",@Sea,19.00,42,28,291,1,0,0,4,26,0,0,0,0,0,0,0,0
15,"Philip Rivers, SD",Mia,19.00,31,21,307,1,0,0,5,18,0,0,0,0,0,0,0,0
16,"Colt McCoy, Cle",Ten,19.00,61,40,350,1,1,0,4,16,0,0,0,0,0,0,0,0
17,"Donovan McNabb, Min",@KC,18.00,30,18,202,2,1,0,1,0,0,0,0,0,0,0,0,0
18,"Matt Cassel, KC",Min,18.00,29,18,260,1,0,0,4,20,0,0,0,0,0,0,0,0
19,"Jason Campbell, Oak",NE,17.00,39,25,344,1,2,0,4,29,0,0,0,0,0,0,0,0
20,"Drew Brees, NO",@Jax,17.00,44,31,351,1,2,0,3,10,0,0,0,0,0,0,0,0
21,"Blaine Gabbert, Jax",NO,12.00,42,16,196,1,1,0,2,14,0,0,0,0,0,0,0,0
22,"Matt Schaub, Hou",Pit,11.00,21,14,138,1,0,0,2,1,0,0,0,0,0,0,0,0
23,"Sam Bradford, Stl",Was,11.00,43,20,164,1,0,0,0,0,0,0,0,0,0,0,1,0
24,"Ben Roethlisberger, Pit",@Hou,7.00,30,16,206,0,1,0,2,11,0,0,0,0,0,0,0,0
25,"Rex Grossman, Was",@Stl,7.00,29,15,143,1,2,0,5,2,0,0,0,0,0,0,0,0
26,"Ryan Fitzpatrick, Buf",@Cin,7.00,34,20,199,0,0,0,1,5,0,0,0,0,0,0,0,0
27,"Kevin Kolb, Ari",NYG,6.00,34,20,237,0,1,0,2,1,0,0,0,0,0,0,1,0
28,"Matt Moore, Mia",@SD,4.00,26,17,167,0,1,0,1,-1,0,0,0,0,0,0,0,0
29,"Joe Flacco, Bal",NYJ,3.00,31,10,163,0,1,0,3,-3,0,0,0,0,0,0,1,0
30,"Jay Cutler, Chi",Car,2.00,17,9,102,0,1,0,1,2,0,0,0,0,0,0,0,0
31,"Tim Tebow, Den",@GB,0.00,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
32,"Jake Locker, Ten",@Cle,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"Josh Johnson, TB",Ind,0.00,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
34,"Mark Sanchez, NYJ",@Bal,-1.00,35,11,119,0,1,0,3,3,0,0,0,0,0,0,3,0
35,"Chad Henne, Mia",@SD,-1.00,4,3,27,0,1,0,1,1,0,0,0,0,0,0,0,0
36,"Matt Flynn, GB",Den,-2.00,1,0,0,0,1,0,2,-2,0,0,0,0,0,0,0,0
