,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Calvin Johnson, Det",@Pit,35.00,0,0,0,0,0,0,0,0,0,0,6,179,2,0,0,0
1,"Antonio Brown, Pit",Det,33.00,0,0,0,0,0,0,1,-8,0,0,7,147,2,0,0,0
2,"Vincent Jackson, TB",Atl,32.00,0,0,0,0,0,0,0,0,0,0,10,165,1,0,0,0
3,"Michael Floyd, Ari",@Jax,31.00,0,0,0,0,0,0,0,0,0,0,6,193,1,0,0,0
4,"Harry Douglas, Atl",@TB,25.00,0,0,0,0,0,0,0,0,0,0,6,134,1,0,0,0
5,"Josh Gordon, Cle",@Cin,23.00,0,0,0,0,0,0,0,0,0,0,5,125,1,0,0,0
6,"Jarius Wright, Min",@Sea,21.00,0,0,0,0,0,0,0,0,0,0,3,69,2,0,0,0
7,"Andre Johnson, Hou",Oak,21.00,0,0,0,0,0,0,0,0,0,0,10,116,0,0,0,0
8,"Marquise Goodwin, Buf",NYJ,21.00,0,0,0,0,0,0,1,17,0,0,6,81,1,0,0,0
9,"Rod Streater, Oak",@Hou,20.00,0,0,0,0,0,0,1,8,0,0,6,84,1,0,0,0
10,"Jordy Nelson, GB",@NYG,19.00,0,0,0,0,0,0,0,0,0,0,8,117,0,0,0,0
11,"Victor Cruz, NYG",GB,19.00,0,0,0,0,0,0,0,0,0,0,8,110,0,0,0,0
12,"Brandon LaFell, Car",NE,18.00,0,0,0,0,0,0,0,0,0,0,7,59,1,0,0,0
13,"Larry Fitzgerald, Ari",@Jax,18.00,0,0,0,0,0,0,0,0,0,0,6,61,1,0,0,0
14,"Kendall Wright, Ten",Ind,17.00,0,0,0,0,0,0,0,0,0,0,9,80,0,0,0,0
15,"Demaryius Thomas, Den",KC,17.00,0,0,0,0,0,0,0,0,0,0,5,121,0,0,0,0
