,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Steve Smith, Car",Min,24.00,0,0,0,0,0,0,1,12,0,0,7,100,1,0,0,0
1,"Calvin Johnson, Det",@Den,24.00,0,0,0,0,0,0,0,0,0,0,6,125,1,0,0,0
2,"Victor Cruz, NYG",Mia,22.00,0,0,0,0,0,0,0,0,0,0,7,99,1,0,0,0
3,"Laurent Robinson, Dal",@Phi,21.00,0,0,0,0,0,0,0,0,0,0,5,103,1,0,0,0
4,"Antonio Brown, Pit",NE,21.00,0,0,0,0,0,0,0,0,0,0,9,67,1,0,0,0
5,"Anquan Boldin, Bal",Ari,21.00,0,0,0,0,0,0,0,0,0,0,7,145,0,0,0,0
6,"Lance Moore, NO",@Stl,20.00,0,0,0,0,0,0,0,0,0,0,7,74,1,0,0,0
7,"Nate Washington, Ten",Ind,19.00,0,0,0,0,0,0,1,3,1,0,4,34,1,0,0,0
8,"Eric Decker, Den",Det,19.00,0,0,0,0,0,0,0,0,0,0,6,72,1,0,0,0
9,"Jonathan Baldwin, KC",SD,19.00,0,0,0,0,0,0,0,0,0,0,5,82,1,0,0,0
10,"Mario Manningham, NYG",Mia,18.00,0,0,0,0,0,0,0,0,0,0,6,63,1,0,0,0
11,"Sidney Rice, Sea",Cin,17.00,0,0,0,0,0,0,0,0,0,0,7,102,0,0,0,0
12,"Brandon Lloyd, Stl",NO,17.00,0,0,0,0,0,0,0,0,0,0,6,53,1,0,0,0
13,"Titus Young, Det",@Den,16.00,0,0,0,0,0,0,0,0,0,0,4,66,1,0,0,0
14,"A.J. Green, Cin",@Sea,16.00,0,0,0,0,0,0,0,0,0,0,4,63,1,0,0,0
15,"Michael Crabtree, SF",Cle,16.00,0,0,0,0,0,0,0,0,0,0,5,54,1,0,0,0
16,"Percy Harvin, Min",@Car,15.00,0,0,0,0,0,0,4,19,1,0,4,58,0,0,1,0
17,"Malcom Floyd, SD",@KC,15.00,0,0,0,0,0,0,0,0,0,0,5,107,0,0,0,0
18,"Mike Wallace, Pit",NE,14.00,0,0,0,0,0,0,0,0,0,0,7,70,0,0,0,0
19,"Ben Obomanu, Sea",Cin,14.00,0,0,0,0,0,0,0,0,0,0,4,107,0,0,0,0
20,"Jeremy Maclin, Phi",Dal,14.00,0,0,0,0,0,0,0,0,0,0,3,54,1,0,0,0
21,"Pierre Garcon, Ind",@Ten,13.00,0,0,0,0,0,0,0,0,0,0,7,66,0,0,0,0
22,"Joshua Cribbs, Cle",@SF,13.00,0,0,0,0,0,0,0,0,0,0,2,56,1,0,0,0
23,"Deion Branch, NE",@Pit,13.00,0,0,0,0,0,0,0,0,0,0,4,36,1,0,0,0
24,"Kevin Walter, Hou",Jax,12.00,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0
25,"Emmanuel Sanders, Pit",NE,12.00,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0
26,"Hakeem Nicks, NYG",Mia,12.00,0,0,0,0,0,0,0,0,0,0,6,67,0,0,0,0
27,"Larry Fitzgerald, Ari",@Bal,12.00,0,0,0,0,0,0,0,0,0,0,3,98,0,0,0,0
28,"Doug Baldwin, Sea",Cin,12.00,0,0,0,0,0,0,0,0,0,0,5,73,0,0,0,0
29,"Jason Avant, Phi",Dal,12.00,0,0,0,0,0,0,0,0,0,0,5,74,0,0,0,0
30,"Reggie Wayne, Ind",@Ten,11.00,0,0,0,0,0,0,0,0,0,0,5,61,0,0,0,0
31,"Stevie Johnson, Buf",Was,11.00,0,0,0,0,0,0,0,0,0,0,6,57,0,0,0,0
32,"Damian Williams, Ten",Ind,10.00,0,0,0,0,0,0,0,0,0,0,4,60,0,0,0,0
33,"Eddie Royal, Den",Det,10.00,0,0,0,0,0,0,0,0,0,0,6,41,0,0,0,0
34,"Early Doucet, Ari",@Bal,10.00,0,0,0,0,0,0,0,0,0,0,2,20,1,0,0,0
35,"Dwayne Bowe, KC",SD,10.00,0,0,0,0,0,0,0,0,0,0,4,62,0,0,0,0
36,"Wes Welker, NE",@Pit,9.00,0,0,0,0,0,0,0,0,0,0,6,39,0,0,0,0
37,"Greg Salas, Stl",NO,9.00,0,0,0,0,0,0,1,8,0,0,5,47,0,0,0,0
38,"Legedu Naanee, Car",Min,9.00,0,0,0,0,0,0,0,0,0,0,5,49,0,0,0,0
39,"Brandon Marshall, Mia",@NYG,9.00,0,0,0,0,0,0,0,0,0,0,4,55,0,0,0,0
40,"Austin Collie, Ind",@Ten,9.00,0,0,0,0,0,0,0,0,0,0,5,44,0,0,0,0
41,"Torrey Smith, Bal",Ari,8.00,0,0,0,0,0,0,0,0,0,0,3,57,0,0,0,0
42,"Jerome Simpson, Cin",@Sea,8.00,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0
43,"Jordan Norwood, Cle",@SF,8.00,0,0,0,0,0,0,0,0,0,0,5,32,0,0,0,0
44,"David Nelson, Buf",Was,8.00,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0
45,"Jacoby Jones, Hou",Jax,8.00,0,0,0,0,0,0,0,0,0,0,3,59,0,0,0,0
46,"Jabar Gaffney, Was",@Buf,8.00,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0
47,"Braylon Edwards, SF",Cle,8.00,0,0,0,0,0,0,0,0,0,0,4,42,0,0,0,0
48,"Patrick Crayton, SD",@KC,8.00,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0
49,"Marques Colston, NO",@Stl,8.00,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0
50,"Vincent Jackson, SD",@KC,7.00,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,0
51,"Jason Hill, Jax",@Hou,7.00,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0
52,"Andre Caldwell, Cin",@Sea,7.00,0,0,0,0,0,0,0,0,0,0,4,31,0,0,0,0
53,"Steve Breaston, KC",SD,7.00,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
54,"Davone Bess, Mia",@NYG,7.00,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0
55,"Greg Little, Cle",@SF,6.00,0,0,0,0,0,0,1,-8,0,0,4,28,0,0,0,0
56,"DeSean Jackson, Phi",Dal,6.00,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
57,"Nate Burleson, Det",@Den,6.00,0,0,0,0,0,0,1,9,0,0,4,23,0,0,0,0
58,"Mike Thomas, Jax",@Hou,5.00,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
59,"Brad Smith, Buf",Was,5.00,0,0,0,0,0,0,4,14,0,0,3,18,0,0,0,0
60,"Brandon LaFell, Car",Min,5.00,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0
61,"Michael Jenkins, Min",@Car,5.00,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
62,"Brandon Gibson, Stl",NO,5.00,0,0,0,0,0,0,1,11,0,0,2,27,0,0,0,0
63,"Dez Bryant, Dal",@Phi,5.00,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
64,"Miles Austin, Dal",@Phi,5.00,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0
65,"Lavelle Hawkins, Ten",Ind,4.00,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0
66,"Terrence Austin, Was",@Buf,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
67,"Devin Aromashodu, Min",@Car,4.00,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0
68,"Matt Willis, Den",Det,3.00,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0
69,"Golden Tate, Sea",Cin,3.00,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
70,"Naaman Roosevelt, Buf",Was,3.00,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0
71,"Robert Meachem, NO",@Stl,3.00,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
72,"Leonard Hankerson, Was",@Buf,3.00,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0
73,"Demaryius Thomas, Den",Det,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
74,"Jarett Dillard, Jax",@Hou,2.00,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
75,"Jerricho Cotchery, Pit",NE,2.00,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
76,"Keary Colbert, KC",SD,2.00,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
77,"Austin Pettis, Stl",NO,1.00,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
78,"Derrick Mason, Hou",Jax,1.00,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
79,"Devery Henderson, NO",@Stl,1.00,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
80,"Donte' Stallworth, Was",@Buf,0.00,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
81,"Andrew Hawkins, Cin",@Sea,0.00,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
82,"Ted Ginn Jr., SF",Cle,0.00,0,0,0,0,0,0,1,-8,0,0,0,0,0,0,0,0
