,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Russell Wilson, Sea",Pit,44.00,30,21,345,5,0,0,4,14,0,0,0,0,0,0,0,0
1,"Matthew Stafford, Det",Phi,44.00,38,27,337,5,0,0,2,13,0,0,0,0,0,0,0,0
2,"Ryan Fitzpatrick, NYJ",Mia,37.00,37,22,277,4,0,0,5,21,0,0,0,0,0,0,0,0
3,"Philip Rivers, SD",@Jax,36.00,43,29,300,4,0,0,5,9,0,0,0,0,0,0,0,0
4,"Tyrod Taylor, Buf",@KC,32.00,38,21,291,3,0,0,5,46,0,0,0,0,0,0,1,0
5,"Derek Carr, Oak",@Ten,30.00,37,24,330,3,0,0,4,5,0,0,0,0,0,0,1,0
6,"Ryan Tannehill, Mia",@NYJ,29.00,58,33,351,3,1,0,0,0,0,0,0,0,0,0,1,0
7,"Tom Brady, NE",@Den,29.00,42,23,280,3,0,0,0,0,0,0,0,0,0,0,0,0
8,"Blake Bortles, Jax",SD,26.00,49,30,329,2,1,0,6,33,0,0,0,0,0,0,0,0
9,"Alex Smith, KC",Buf,25.00,30,19,255,2,0,0,6,35,0,0,0,0,0,0,0,0
10,"Andy Dalton, Cin",Stl,25.00,27,20,233,3,1,0,2,4,0,0,0,0,0,0,0,0
11,"Marcus Mariota, Ten",Oak,24.00,37,17,218,3,2,1,1,7,0,0,0,0,0,0,0,0
12,"Matt Hasselbeck, Ind",TB,24.00,42,26,315,2,0,0,3,-3,0,0,0,0,0,0,0,0
13,"Kirk Cousins, Was",NYG,24.00,29,20,302,1,0,0,4,1,1,0,0,0,0,0,0,0
14,"Ben Roethlisberger, Pit",@Sea,23.00,55,36,456,1,2,1,5,18,0,0,0,0,0,0,0,0
15,"Matt Schaub, Bal",@Cle,18.00,34,20,232,2,2,0,3,10,0,0,0,0,0,0,0,0
16,"Mark Sanchez, Phi",@Det,18.00,27,19,199,2,0,0,2,4,0,0,0,0,0,0,1,0
17,"Eli Manning, NYG",@Was,18.00,51,26,321,2,3,0,0,0,0,0,0,0,0,0,0,0
18,"Brian Hoyer, Hou",NO,18.00,27,21,205,2,1,0,3,-3,0,0,0,0,0,0,0,0
19,"Cam Newton, Car",@Dal,17.00,27,16,183,0,0,0,12,45,1,0,0,0,0,0,0,0
20,"Blaine Gabbert, SF",Ari,17.00,36,25,318,1,1,0,1,11,0,0,0,0,0,0,0,0
21,"Carson Palmer, Ari",@SF,16.00,40,24,271,0,0,0,3,6,1,0,0,0,0,0,0,0
22,"Jameis Winston, TB",@Ind,15.00,36,20,245,1,1,0,3,27,0,0,0,0,0,0,0,0
23,"Aaron Rodgers, GB",Chi,15.00,43,22,202,1,1,0,4,33,0,0,0,0,0,0,0,0
24,"Josh McCown, Cle",Bal,15.00,38,21,212,1,0,0,2,12,0,0,0,0,0,0,0,0
25,"Brock Osweiler, Den",NE,14.00,42,23,270,1,1,0,2,4,0,0,0,0,0,0,0,0
26,"Jay Cutler, Chi",@GB,14.00,31,19,200,1,0,0,4,9,0,0,0,0,0,0,0,0
27,"Matt Ryan, Atl",Min,11.00,31,22,230,1,2,0,1,-1,0,0,0,0,0,0,0,0
28,"Matt Cassel, Dal",Car,11.00,19,13,93,1,0,1,2,9,0,0,0,0,0,0,0,0
29,"Austin Davis, Cle",Bal,9.00,10,7,77,1,0,0,1,7,0,0,0,0,0,0,0,0
30,"Drew Brees, NO",@Hou,7.00,44,25,228,0,1,0,0,0,0,0,0,0,0,0,0,0
31,"Teddy Bridgewater, Min",@Atl,4.00,28,20,174,0,1,0,4,-3,0,0,0,0,0,0,0,0
32,"Nick Foles, Stl",@Cin,3.00,46,30,228,0,3,0,1,2,0,0,0,0,0,0,0,0
33,"Sean Mannion, Stl",@Cin,1.00,7,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Matt McGloin, Oak",@Ten,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"A.J. McCarron, Cin",Stl,0.00,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Tony Romo, Dal",Car,-2.00,21,11,106,0,3,0,0,0,0,0,0,0,0,0,0,0
37,"Landry Jones, Pit",@Sea,-3.00,4,1,34,0,2,0,0,0,0,0,0,0,0,0,0,0
