,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Antonio Brown, Pit",@Cle,36.00,0,0,0,0,0,0,0,0,0,0,13,187,1,0,1,0
1,"Calvin Johnson, Det",@Chi,29.00,0,0,0,0,0,0,0,0,0,0,10,137,1,0,0,0
2,"Brandon Marshall, NYJ",@Buf,26.00,0,0,0,0,0,0,0,0,0,0,8,126,1,0,0,0
3,"Terrance Williams, Dal",Was,25.00,0,0,0,0,0,0,0,0,0,0,8,173,0,0,0,0
4,"Sammy Watkins, Buf",NYJ,24.00,0,0,0,0,0,0,0,0,0,0,11,136,0,0,0,0
5,"Jordan Matthews, Phi",@NYG,24.00,0,0,0,0,0,0,0,0,0,0,7,54,2,0,0,0
6,"Devin Funchess, Car",TB,24.00,0,0,0,0,0,0,0,0,0,0,7,120,1,0,1,0
7,"Julio Jones, Atl",NO,23.00,0,0,0,0,0,0,0,0,0,0,9,149,0,0,0,0
8,"Demaryius Thomas, Den",SD,22.00,0,0,0,0,0,0,0,0,0,0,5,117,1,0,0,0
9,"Cole Beasley, Dal",Was,22.00,0,0,0,0,0,0,0,0,0,0,5,53,2,0,0,0
10,"DeVante Parker, Mia",NE,21.00,0,0,0,0,0,0,0,0,0,0,5,106,1,0,0,0
11,"Jamison Crowder, Was",@Dal,21.00,0,0,0,0,0,0,0,0,0,0,5,109,1,0,0,0
12,"Anquan Boldin, SF",Stl,18.00,0,0,0,0,0,0,0,0,0,0,5,71,1,0,0,0
13,"Tyrell Williams, SD",@Den,17.00,0,0,0,0,0,0,0,0,0,0,2,90,1,0,0,0
14,"Rueben Randle, NYG",Phi,17.00,0,0,0,0,0,0,0,0,0,0,4,79,1,0,0,0
15,"Larry Fitzgerald, Ari",Sea,17.00,0,0,0,0,0,0,0,0,0,0,6,55,1,0,0,0
16,"Eric Decker, NYJ",@Buf,16.00,0,0,0,0,0,0,0,0,0,0,5,50,1,0,0,0
17,"Rashad Ross, Was",@Dal,15.00,0,0,0,0,0,0,0,0,0,0,2,71,1,0,0,0
18,"Allen Robinson, Jax",@Hou,15.00,0,0,0,0,0,0,0,0,0,0,5,108,0,0,0,0
19,"Jeremy Maclin, KC",Oak,15.00,0,0,0,0,0,0,1,18,0,0,3,54,1,0,0,0
20,"DeAndre Hopkins, Hou",Jax,15.00,0,0,0,0,0,0,0,0,0,0,7,89,0,0,0,0
21,"Markus Wheaton, Pit",@Cle,14.00,0,0,0,0,0,0,0,0,0,0,3,57,1,0,0,0
22,"Marc Mariani, Chi",Det,14.00,0,0,0,0,0,0,0,0,0,0,6,80,0,0,0,0
23,"James Jones, GB",Min,14.00,0,0,0,0,0,0,0,0,0,0,4,102,0,0,0,0
24,"Andre Johnson, Ind",Ten,14.00,0,0,0,0,0,0,0,0,0,0,4,46,1,0,0,0
25,"Emmanuel Sanders, Den",SD,13.00,0,0,0,0,0,0,0,0,0,0,5,99,0,0,1,0
26,"Jarvis Landry, Mia",NE,13.00,0,0,0,0,0,0,2,6,0,0,6,72,0,0,0,0
27,"A.J. Green, Cin",Bal,13.00,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,0
28,"Pierre Garcon, Was",@Dal,13.00,0,0,0,0,0,0,0,0,0,0,3,49,1,0,0,0
29,"Mike Evans, TB",@Car,13.00,0,0,0,0,0,0,0,0,0,0,4,99,0,0,0,0
30,"Jerricho Cotchery, Car",TB,13.00,0,0,0,0,0,0,0,0,0,0,2,52,1,0,0,0
31,"Brandon Coleman, NO",@Atl,13.00,0,0,0,0,0,0,0,0,0,0,5,81,0,0,0,0
32,"Josh Bellamy, Chi",Det,13.00,0,0,0,0,0,0,0,0,0,0,3,49,1,0,0,0
33,"Jermaine Kearse, Sea",@Ari,12.00,0,0,0,0,0,0,0,0,0,0,3,34,1,0,0,0
34,"Michael Crabtree, Oak",@KC,12.00,0,0,0,0,0,0,0,0,0,0,3,34,1,0,0,0
35,"Kamar Aiken, Bal",@Cin,12.00,0,0,0,0,0,0,0,0,0,0,5,76,0,0,0,0
36,"Jaelen Strong, Hou",Jax,11.00,0,0,0,0,0,0,0,0,0,0,6,56,0,0,0,0
37,"Torrey Smith, SF",Stl,11.00,0,0,0,0,0,0,0,0,0,0,5,61,0,0,0,0
38,"Greg Jennings, Mia",NE,11.00,0,0,0,0,0,0,0,0,0,0,4,74,0,0,0,0
39,"Jeremy Butler, Bal",@Cin,11.00,0,0,0,0,0,0,0,0,0,0,6,57,0,0,0,0
40,"Kenny Britt, Stl",@SF,11.00,0,0,0,0,0,0,0,0,0,0,3,81,0,0,0,0
41,"Tavon Austin, Stl",@SF,11.00,0,0,0,0,0,0,6,32,0,0,5,30,0,0,0,0
42,"Darius Jennings, Cle",Pit,10.00,0,0,0,0,0,0,0,0,0,0,6,45,0,0,0,0
43,"Dorial Green-Beckham, Ten",@Ind,10.00,0,0,0,0,0,0,0,0,0,0,2,21,1,0,0,0
44,"Ryan Grant, Was",@Dal,10.00,0,0,0,0,0,0,0,0,0,0,3,18,1,0,0,0
45,"Brice Butler, Dal",Was,10.00,0,0,0,0,0,0,0,0,0,0,4,60,0,0,0,0
46,"Travis Benjamin, Cle",Pit,10.00,0,0,0,0,0,0,1,0,0,0,5,53,0,0,0,0
47,"Odell Beckham Jr., NYG",Phi,10.00,0,0,0,0,0,0,0,0,0,0,5,54,0,0,0,0
48,"Chris Matthews, Bal",@Cin,9.00,0,0,0,0,0,0,0,0,0,0,4,51,0,0,0,0
49,"Darrius Heyward-Bey, Pit",@Cle,9.00,0,0,0,0,0,0,0,0,0,0,2,74,0,0,0,0
50,"Randall Cobb, GB",Min,9.00,0,0,0,0,0,0,1,3,0,0,6,37,0,0,0,0
