,Player,Opp,Pts,Att,Cmp,Yds,TD,Int,2Pt,Att,Yds,TD,2Pt,Rec,Yds,TD,2Pt,FL,TD
0,"Darren Sproles, Phi",@Ind,30.00,0,0,0,0,0,0,4,26,1,0,7,152,0,0,0,0
1,"Knile Davis, KC",@Den,27.00,0,0,0,0,0,0,22,79,2,0,6,26,0,0,0,0
2,"Giovani Bernard, Cin",Atl,27.00,0,0,0,0,0,0,27,90,1,0,5,79,0,0,0,0
3,"Ahmad Bradshaw, Ind",Phi,26.00,0,0,0,0,0,0,13,70,0,0,5,26,2,0,0,0
4,"DeMarco Murray, Dal",@Ten,22.00,0,0,0,0,0,0,29,167,1,0,1,6,0,0,1,0
5,"Arian Foster, Hou",@Oak,22.00,0,0,0,0,0,0,28,138,1,0,2,12,0,0,0,0
6,"Bobby Rainey, TB",Stl,20.00,0,0,0,0,0,0,22,144,0,0,3,30,0,0,0,0
7,"Alfred Morris, Was",Jax,20.00,0,0,0,0,0,0,22,85,2,0,0,0,0,0,0,0
8,"LeSean McCoy, Phi",@Ind,19.00,0,0,0,0,0,0,19,79,1,0,4,23,0,0,0,0
9,"Mark Ingram, NO",@Cle,19.00,0,0,0,0,0,0,11,83,1,0,3,21,0,0,0,0
10,"Matt Asiata, Min",NE,18.00,0,0,0,0,0,0,13,36,0,0,5,48,1,0,0,0
11,"Jeremy Hill, Cin",Atl,17.00,0,0,0,0,0,0,15,74,1,0,2,22,0,0,0,0
12,"Terrance West, Cle",NO,16.00,0,0,0,0,0,0,19,68,1,0,2,22,0,0,0,0
13,"Stevan Ridley, NE",@Min,16.00,0,0,0,0,0,0,25,101,1,0,0,0,0,0,0,0
14,"Marshawn Lynch, Sea",@SD,15.00,0,0,0,0,0,0,6,36,0,0,4,27,1,0,0,0
15,"Frank Gore, SF",Chi,15.00,0,0,0,0,0,0,13,63,1,0,2,12,0,0,0,0
16,"Darren McFadden, Oak",Hou,14.00,0,0,0,0,0,0,12,37,1,0,2,31,0,0,0,0
17,"Le'Veon Bell, Pit",@Bal,14.00,0,0,0,0,0,0,11,59,0,0,5,48,0,0,0,0
18,"Joique Bell, Det",@Car,14.00,0,0,0,0,0,0,10,36,0,0,6,61,0,0,1,0
19,"Rashad Jennings, NYG",Ari,13.00,0,0,0,0,0,0,18,64,0,0,4,45,0,0,1,0
20,"Jonathan Stewart, Car",Det,12.00,0,0,0,0,0,0,15,37,1,0,1,22,0,0,0,0
21,"Zac Stacy, Stl",@TB,12.00,0,0,0,0,0,0,19,71,1,0,0,0,0,0,1,0
22,"Robert Turbin, Sea",@SD,11.00,0,0,0,0,0,0,2,7,0,0,2,35,1,0,0,0
23,"Chris Ivory, NYJ",@GB,11.00,0,0,0,0,0,0,13,44,1,0,1,3,0,0,0,0
24,"Andre Ellington, Ari",@NYG,11.00,0,0,0,0,0,0,15,91,0,0,1,10,0,0,0,0
25,"Montee Ball, Den",KC,11.00,0,0,0,0,0,0,12,60,0,0,3,29,0,0,0,0
26,"Darrel Young, Was",Jax,10.00,0,0,0,0,0,0,0,0,0,0,2,27,1,0,0,0
27,"Silas Redd, Was",Jax,10.00,0,0,0,0,0,0,8,41,1,0,0,0,0,0,0,0
28,"Bernard Pierce, Bal",Pit,10.00,0,0,0,0,0,0,22,96,0,0,1,7,0,0,0,0
29,"Justin Forsett, Bal",Pit,10.00,0,0,0,0,0,0,8,56,0,0,4,16,0,0,0,0
30,"Danny Woodhead, SD",Sea,9.00,0,0,0,0,0,0,8,32,0,0,4,28,0,0,0,0
31,"Jonathan Dwyer, Ari",@NYG,9.00,0,0,0,0,0,0,9,31,1,0,0,0,0,0,0,0
32,"Trent Richardson, Ind",Phi,8.00,0,0,0,0,0,0,21,79,0,0,1,16,0,0,1,0
33,"Matt Forte, Chi",@SF,8.00,0,0,0,0,0,0,12,21,0,0,5,15,0,0,0,0
34,"C.J. Spiller, Buf",Mia,7.00,0,0,0,0,0,0,12,69,0,0,1,9,0,0,0,0
35,"Ryan Mathews, SD",Sea,7.00,0,0,0,0,0,0,11,31,0,0,2,26,0,0,0,0
36,"Eddie Lacy, GB",NYJ,7.00,0,0,0,0,0,0,13,43,0,0,2,18,0,0,0,0
37,"Mike Tolbert, Car",Det,6.00,0,0,0,0,0,0,4,-5,0,0,3,33,0,0,0,0
38,"Bilal Powell, NYJ",@GB,6.00,0,0,0,0,0,0,4,16,0,0,2,32,0,0,0,0
39,"Lamar Miller, Mia",@Buf,6.00,0,0,0,0,0,0,11,46,0,0,2,7,0,0,0,0
40,"Fred Jackson, Buf",Mia,6.00,0,0,0,0,0,0,12,24,0,0,2,27,0,0,0,0
41,"Orleans Darkwa, Mia",@Buf,6.00,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
42,"Isaiah Crowell, Cle",NO,6.00,0,0,0,0,0,0,11,54,0,0,1,3,0,0,0,0
43,"Donald Brown, SD",Sea,6.00,0,0,0,0,0,0,7,21,0,0,3,10,0,0,0,0
44,"Pierre Thomas, NO",@Cle,5.00,0,0,0,0,0,0,3,16,0,0,3,16,0,0,0,0
45,"Steven Jackson, Atl",@Cin,5.00,0,0,0,0,0,0,11,46,0,0,1,7,0,0,0,0
46,"Roy Helu, Was",Jax,5.00,0,0,0,0,0,0,8,25,0,0,2,11,0,0,0,0
47,"Tommy Bohanon, NYJ",@GB,5.00,0,0,0,0,0,0,1,3,0,0,2,30,0,0,0,0
48,"Shane Vereen, NE",@Min,4.00,0,0,0,0,0,0,6,40,0,0,0,0,0,0,0,0
49,"Dexter McCluster, Ten",Dal,4.00,0,0,0,0,0,0,4,30,0,0,1,9,0,0,0,0
50,"Shonn Greene, Ten",Dal,4.00,0,0,0,0,0,0,5,40,0,0,0,0,0,0,0,0
51,"Devonta Freeman, Atl",@Cin,4.00,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
52,"Reggie Bush, Det",@Car,4.00,0,0,0,0,0,0,6,26,0,0,2,6,0,0,0,0
53,"Alfred Blue, Hou",@Oak,4.00,0,0,0,0,0,0,11,40,0,0,0,0,0,0,0,0
54,"Andre Williams, NYG",Ari,3.00,0,0,0,0,0,0,8,12,0,0,2,7,0,0,0,0
55,"Antone Smith, Atl",@Cin,3.00,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0
56,"Chris Johnson, NYJ",@GB,3.00,0,0,0,0,0,0,12,21,0,0,1,0,0,0,0,0
57,"James Develin, NE",@Min,3.00,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
58,"C.J. Anderson, Den",KC,3.00,0,0,0,0,0,0,5,31,0,0,0,0,0,0,0,0
59,"Jacquizz Rodgers, Atl",@Cin,2.00,0,0,0,0,0,0,5,23,0,0,0,0,0,0,0,0
60,"Khiry Robinson, NO",@Cle,2.00,0,0,0,0,0,0,8,31,0,0,0,0,0,0,1,0
61,"Joseph Randle, Dal",@Ten,2.00,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0
62,"Jerick McKinnon, Min",NE,2.00,0,0,0,0,0,0,2,7,0,0,2,5,0,0,0,0
63,"DuJuan Harris, GB",NYJ,2.00,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
64,"Toby Gerhart, Jax",@Was,2.00,0,0,0,0,0,0,7,8,0,0,2,9,0,0,0,0
65,"Lance Dunbar, Dal",@Ten,2.00,0,0,0,0,0,0,11,27,0,0,0,0,0,0,0,0
66,"Benny Cunningham, Stl",@TB,2.00,0,0,0,0,0,0,6,15,0,0,1,4,0,0,0,0
67,"Damien Williams, Mia",@Buf,1.00,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0
68,"Jorvorskie Lane, TB",Stl,1.00,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
69,"John Kuhn, GB",NYJ,1.00,0,0,0,0,0,0,1,3,0,0,1,5,0,0,0,0
